Date,FLWS
2010-08-17,2.549999952316284
2010-08-18,2.4200000762939453
2010-08-19,2.0
2010-08-20,1.909999966621399
2010-08-23,1.7000000476837158
2010-08-24,1.690000057220459
2010-08-25,1.690000057220459
2010-08-26,1.6100000143051147
2010-08-27,1.659999966621399
2010-08-30,1.600000023841858
2010-08-31,1.5800000429153442
2010-09-01,1.559999942779541
2010-09-02,1.600000023841858
2010-09-03,1.590000033378601
2010-09-07,1.600000023841858
2010-09-08,1.659999966621399
2010-09-09,1.7300000190734863
2010-09-10,1.7000000476837158
2010-09-13,1.7400000095367432
2010-09-14,1.7599999904632568
2010-09-15,1.7599999904632568
2010-09-16,1.7400000095367432
2010-09-17,1.659999966621399
2010-09-20,1.7100000381469727
2010-09-21,1.75
2010-09-22,1.7300000190734863
2010-09-23,1.7400000095367432
2010-09-24,1.850000023841858
2010-09-27,1.850000023841858
2010-09-28,1.8799999952316284
2010-09-29,1.909999966621399
2010-09-30,1.8899999856948853
2010-10-01,1.8899999856948853
2010-10-04,1.8600000143051147
2010-10-05,1.8799999952316284
2010-10-06,1.809999942779541
2010-10-07,1.7599999904632568
2010-10-08,1.7200000286102295
2010-10-11,1.7100000381469727
2010-10-12,1.7100000381469727
2010-10-13,1.7599999904632568
2010-10-14,1.7400000095367432
2010-10-15,1.7599999904632568
2010-10-18,1.7599999904632568
2010-10-19,1.7100000381469727
2010-10-20,1.7200000286102295
2010-10-21,1.7400000095367432
2010-10-22,1.690000057220459
2010-10-25,1.75
2010-10-26,1.7899999618530273
2010-10-27,1.75
2010-10-28,1.7799999713897705
2010-10-29,1.7999999523162842
2010-11-01,1.7999999523162842
2010-11-02,1.850000023841858
2010-11-03,1.8600000143051147
2010-11-04,1.9600000381469727
2010-11-05,2.009999990463257
2010-11-08,2.1600000858306885
2010-11-09,2.1500000953674316
2010-11-10,2.140000104904175
2010-11-11,2.049999952316284
2010-11-12,2.0799999237060547
2010-11-15,2.190000057220459
2010-11-16,2.180000066757202
2010-11-17,2.109999895095825
2010-11-18,2.109999895095825
2010-11-19,2.119999885559082
2010-11-22,2.0799999237060547
2010-11-23,2.0399999618530273
2010-11-24,2.0199999809265137
2010-11-26,2.009999990463257
2010-11-29,2.0799999237060547
2010-11-30,1.9900000095367432
2010-12-01,2.0399999618530273
2010-12-02,2.069999933242798
2010-12-03,2.0899999141693115
2010-12-06,2.0999999046325684
2010-12-07,2.0899999141693115
2010-12-08,2.1500000953674316
2010-12-09,2.2100000381469727
2010-12-10,2.299999952316284
2010-12-13,2.4000000953674316
2010-12-14,2.450000047683716
2010-12-15,2.430000066757202
2010-12-16,2.4700000286102295
2010-12-17,2.450000047683716
2010-12-20,2.450000047683716
2010-12-21,2.5
2010-12-22,2.569999933242798
2010-12-23,2.740000009536743
2010-12-27,2.9000000953674316
2010-12-28,2.8499999046325684
2010-12-29,2.809999942779541
2010-12-30,2.7200000286102295
2010-12-31,2.690000057220459
2011-01-03,2.619999885559082
2011-01-04,2.5899999141693115
2011-01-05,2.630000114440918
2011-01-06,2.5799999237060547
2011-01-07,2.509999990463257
2011-01-10,2.4800000190734863
2011-01-11,2.5299999713897705
2011-01-12,2.6500000953674316
2011-01-13,2.569999933242798
2011-01-14,2.549999952316284
2011-01-18,2.5
2011-01-19,2.4700000286102295
2011-01-20,2.4000000953674316
2011-01-21,2.259999990463257
2011-01-24,2.240000009536743
2011-01-25,2.369999885559082
2011-01-26,2.549999952316284
2011-01-27,2.799999952316284
2011-01-28,2.8499999046325684
2011-01-31,2.740000009536743
2011-02-01,2.7699999809265137
2011-02-02,2.8299999237060547
2011-02-03,2.799999952316284
2011-02-04,2.759999990463257
2011-02-07,2.7899999618530273
2011-02-08,2.819999933242798
2011-02-09,2.7799999713897705
2011-02-10,2.7899999618530273
2011-02-11,2.8299999237060547
2011-02-14,2.8399999141693115
2011-02-15,2.859999895095825
2011-02-16,2.8299999237060547
2011-02-17,2.7899999618530273
2011-02-18,2.799999952316284
2011-02-22,2.640000104904175
2011-02-23,2.5799999237060547
2011-02-24,2.6500000953674316
2011-02-25,2.7300000190734863
2011-02-28,2.740000009536743
2011-03-01,2.6500000953674316
2011-03-02,2.690000057220459
2011-03-03,2.8299999237060547
2011-03-04,2.8499999046325684
2011-03-07,2.75
2011-03-08,2.7899999618530273
2011-03-09,2.7899999618530273
2011-03-10,2.7300000190734863
2011-03-11,2.7300000190734863
2011-03-14,2.6700000762939453
2011-03-15,2.6600000858306885
2011-03-16,2.6500000953674316
2011-03-17,2.6600000858306885
2011-03-18,2.6500000953674316
2011-03-21,2.740000009536743
2011-03-22,2.75
2011-03-23,2.759999990463257
2011-03-24,3.009999990463257
2011-03-25,3.1500000953674316
2011-03-28,3.2100000381469727
2011-03-29,3.259999990463257
2011-03-30,3.299999952316284
2011-03-31,3.299999952316284
2011-04-01,3.309999942779541
2011-04-04,3.200000047683716
2011-04-05,3.190000057220459
2011-04-06,3.200000047683716
2011-04-07,3.2200000286102295
2011-04-08,3.25
2011-04-11,3.200000047683716
2011-04-12,3.190000057220459
2011-04-13,3.25
2011-04-14,3.2899999618530273
2011-04-15,3.3499999046325684
2011-04-18,3.3499999046325684
2011-04-19,3.380000114440918
2011-04-20,3.7200000286102295
2011-04-21,3.5999999046325684
2011-04-25,3.640000104904175
2011-04-26,3.5899999141693115
2011-04-27,3.3499999046325684
2011-04-28,3.4000000953674316
2011-04-29,3.3499999046325684
2011-05-02,3.109999895095825
2011-05-03,3.180000066757202
2011-05-04,3.130000114440918
2011-05-05,3.130000114440918
2011-05-06,3.0999999046325684
2011-05-09,3.009999990463257
2011-05-10,3.119999885559082
2011-05-11,3.0799999237060547
2011-05-12,3.0999999046325684
2011-05-13,3.140000104904175
2011-05-16,3.059999942779541
2011-05-17,2.950000047683716
2011-05-18,2.880000114440918
2011-05-19,2.8399999141693115
2011-05-20,2.7899999618530273
2011-05-23,2.7799999713897705
2011-05-24,2.809999942779541
2011-05-25,2.9200000762939453
2011-05-26,2.940000057220459
2011-05-27,3.049999952316284
2011-05-31,3.0999999046325684
2011-06-01,2.950000047683716
2011-06-02,2.8499999046325684
2011-06-03,2.759999990463257
2011-06-06,2.640000104904175
2011-06-07,2.7300000190734863
2011-06-08,2.5399999618530273
2011-06-09,2.609999895095825
2011-06-10,2.4800000190734863
2011-06-13,2.3299999237060547
2011-06-14,2.369999885559082
2011-06-15,2.2899999618530273
2011-06-16,2.4000000953674316
2011-06-17,2.490000009536743
2011-06-20,2.569999933242798
2011-06-21,2.799999952316284
2011-06-22,2.75
2011-06-23,2.859999895095825
2011-06-24,2.9100000858306885
2011-06-27,2.930000066757202
2011-06-28,3.0799999237060547
2011-06-29,3.119999885559082
2011-06-30,3.0999999046325684
2011-07-01,3.140000104904175
2011-07-05,3.200000047683716
2011-07-06,3.2200000286102295
2011-07-07,3.299999952316284
2011-07-08,3.369999885559082
2011-07-11,3.259999990463257
2011-07-12,3.2100000381469727
2011-07-13,3.1700000762939453
2011-07-14,3.1700000762939453
2011-07-15,3.109999895095825
2011-07-18,2.9800000190734863
2011-07-19,3.140000104904175
2011-07-20,3.200000047683716
2011-07-21,3.2699999809265137
2011-07-22,3.2100000381469727
2011-07-25,3.130000114440918
2011-07-26,3.0999999046325684
2011-07-27,2.930000066757202
2011-07-28,3.049999952316284
2011-07-29,3.009999990463257
2011-08-01,3.180000066757202
2011-08-02,3.0799999237060547
2011-08-03,3.2300000190734863
2011-08-04,2.9100000858306885
2011-08-05,2.75
2011-08-08,2.299999952316284
2011-08-09,2.450000047683716
2011-08-10,2.2100000381469727
2011-08-11,2.369999885559082
2011-08-12,2.390000104904175
2011-08-15,2.7200000286102295
2011-08-16,2.700000047683716
2011-08-17,2.6700000762939453
2011-08-18,2.3399999141693115
2011-08-19,2.299999952316284
2011-08-22,2.359999895095825
2011-08-23,2.509999990463257
2011-08-24,2.5399999618530273
2011-08-25,2.380000114440918
2011-08-26,2.450000047683716
2011-08-29,2.740000009536743
2011-08-30,2.6600000858306885
2011-08-31,2.490000009536743
2011-09-01,2.3299999237060547
2011-09-02,2.2200000286102295
2011-09-06,2.259999990463257
2011-09-07,2.4600000381469727
2011-09-08,2.4000000953674316
2011-09-09,2.3299999237060547
2011-09-12,2.369999885559082
2011-09-13,2.4100000858306885
2011-09-14,2.5
2011-09-15,2.5
2011-09-16,2.569999933242798
2011-09-19,2.319999933242798
2011-09-20,2.4700000286102295
2011-09-21,2.3499999046325684
2011-09-22,2.359999895095825
2011-09-23,2.4000000953674316
2011-09-26,2.4800000190734863
2011-09-27,2.569999933242798
2011-09-28,2.369999885559082
2011-09-29,2.4000000953674316
2011-09-30,2.319999933242798
2011-10-03,2.240000009536743
2011-10-04,2.259999990463257
2011-10-05,2.1700000762939453
2011-10-06,2.319999933242798
2011-10-07,2.319999933242798
2011-10-10,2.4800000190734863
2011-10-11,2.4800000190734863
2011-10-12,2.569999933242798
2011-10-13,2.5999999046325684
2011-10-14,2.680000066757202
2011-10-17,2.6500000953674316
2011-10-18,2.5899999141693115
2011-10-19,2.569999933242798
2011-10-20,2.6500000953674316
2011-10-21,2.5
2011-10-24,2.690000057220459
2011-10-25,2.5999999046325684
2011-10-26,2.7300000190734863
2011-10-27,2.740000009536743
2011-10-28,2.8299999237060547
2011-10-31,2.8499999046325684
2011-11-01,2.630000114440918
2011-11-02,2.6600000858306885
2011-11-03,2.799999952316284
2011-11-04,2.7200000286102295
2011-11-07,2.6600000858306885
2011-11-08,2.7799999713897705
2011-11-09,2.5999999046325684
2011-11-10,2.559999942779541
2011-11-11,2.680000066757202
2011-11-14,2.640000104904175
2011-11-15,2.619999885559082
2011-11-16,2.490000009536743
2011-11-17,2.4200000762939453
2011-11-18,2.490000009536743
2011-11-21,2.4200000762939453
2011-11-22,2.359999895095825
2011-11-23,2.1600000858306885
2011-11-25,2.1600000858306885
2011-11-28,2.319999933242798
2011-11-29,2.2300000190734863
2011-11-30,2.4200000762939453
2011-12-01,2.2300000190734863
2011-12-02,2.3299999237060547
2011-12-05,2.309999942779541
2011-12-06,2.3299999237060547
2011-12-07,2.3499999046325684
2011-12-08,2.2899999618530273
2011-12-09,2.359999895095825
2011-12-12,2.309999942779541
2011-12-13,2.2699999809265137
2011-12-14,2.299999952316284
2011-12-15,2.2799999713897705
2011-12-16,2.309999942779541
2011-12-19,2.200000047683716
2011-12-20,2.2799999713897705
2011-12-21,2.180000066757202
2011-12-22,2.2200000286102295
2011-12-23,2.2300000190734863
2011-12-27,2.2100000381469727
2011-12-28,2.1600000858306885
2011-12-29,2.190000057220459
2011-12-30,2.200000047683716
2012-01-03,2.2799999713897705
2012-01-04,2.2799999713897705
2012-01-05,2.2100000381469727
2012-01-06,2.2200000286102295
2012-01-09,2.240000009536743
2012-01-10,2.4100000858306885
2012-01-11,2.490000009536743
2012-01-12,2.490000009536743
2012-01-13,2.450000047683716
2012-01-17,2.5
2012-01-18,2.559999942779541
2012-01-19,2.609999895095825
2012-01-20,2.619999885559082
2012-01-23,2.630000114440918
2012-01-24,2.7200000286102295
2012-01-25,2.7300000190734863
2012-01-26,2.930000066757202
2012-01-27,2.930000066757202
2012-01-30,2.930000066757202
2012-01-31,2.880000114440918
2012-02-01,2.890000104904175
2012-02-02,2.880000114440918
2012-02-03,2.9200000762939453
2012-02-06,2.890000104904175
2012-02-07,2.890000104904175
2012-02-08,2.9000000953674316
2012-02-09,3.0299999713897705
2012-02-10,2.9200000762939453
2012-02-13,3.0
2012-02-14,3.069999933242798
2012-02-15,2.9600000381469727
2012-02-16,3.0199999809265137
2012-02-17,2.990000009536743
2012-02-21,2.859999895095825
2012-02-22,2.940000057220459
2012-02-23,2.8299999237060547
2012-02-24,2.75
2012-02-27,2.759999990463257
2012-02-28,2.7799999713897705
2012-02-29,2.7300000190734863
2012-03-01,2.740000009536743
2012-03-02,2.7300000190734863
2012-03-05,2.7899999618530273
2012-03-06,2.75
2012-03-07,2.759999990463257
2012-03-08,2.799999952316284
2012-03-09,2.809999942779541
2012-03-12,2.859999895095825
2012-03-13,2.950000047683716
2012-03-14,2.940000057220459
2012-03-15,3.0
2012-03-16,3.069999933242798
2012-03-19,3.069999933242798
2012-03-20,3.0299999713897705
2012-03-21,3.0199999809265137
2012-03-22,3.0199999809265137
2012-03-23,3.049999952316284
2012-03-26,3.0799999237060547
2012-03-27,2.990000009536743
2012-03-28,2.990000009536743
2012-03-29,3.0
2012-03-30,3.0299999713897705
2012-04-02,3.0299999713897705
2012-04-03,3.0199999809265137
2012-04-04,2.880000114440918
2012-04-05,2.880000114440918
2012-04-09,2.890000104904175
2012-04-10,2.869999885559082
2012-04-11,2.940000057220459
2012-04-12,2.890000104904175
2012-04-13,2.819999933242798
2012-04-16,2.8399999141693115
2012-04-17,2.9100000858306885
2012-04-18,2.880000114440918
2012-04-19,2.869999885559082
2012-04-20,2.930000066757202
2012-04-23,2.9200000762939453
2012-04-24,3.0199999809265137
2012-04-25,2.9800000190734863
2012-04-26,2.9700000286102295
2012-04-27,2.9600000381469727
2012-04-30,2.9800000190734863
2012-05-01,3.0
2012-05-02,3.049999952316284
2012-05-03,3.0999999046325684
2012-05-04,3.0399999618530273
2012-05-07,3.0899999141693115
2012-05-08,3.2100000381469727
2012-05-09,3.1500000953674316
2012-05-10,3.190000057220459
2012-05-11,3.0199999809265137
2012-05-14,3.0799999237060547
2012-05-15,2.9700000286102295
2012-05-16,2.8399999141693115
2012-05-17,2.880000114440918
2012-05-18,2.9000000953674316
2012-05-21,2.9000000953674316
2012-05-22,2.9700000286102295
2012-05-23,2.940000057220459
2012-05-24,2.930000066757202
2012-05-25,2.9800000190734863
2012-05-29,2.9700000286102295
2012-05-30,2.930000066757202
2012-05-31,2.9600000381469727
2012-06-01,2.9100000858306885
2012-06-04,2.9800000190734863
2012-06-05,3.059999942779541
2012-06-06,3.1500000953674316
2012-06-07,3.109999895095825
2012-06-08,3.0299999713897705
2012-06-11,2.9800000190734863
2012-06-12,3.059999942779541
2012-06-13,3.059999942779541
2012-06-14,3.109999895095825
2012-06-15,3.140000104904175
2012-06-18,3.109999895095825
2012-06-19,3.319999933242798
2012-06-20,3.299999952316284
2012-06-21,3.1700000762939453
2012-06-22,3.4800000190734863
2012-06-25,3.490000009536743
2012-06-26,3.4700000286102295
2012-06-27,3.450000047683716
2012-06-28,3.3499999046325684
2012-06-29,3.490000009536743
2012-07-02,3.569999933242798
2012-07-03,3.559999942779541
2012-07-05,3.5899999141693115
2012-07-06,3.5899999141693115
2012-07-09,3.5899999141693115
2012-07-10,3.700000047683716
2012-07-11,3.640000104904175
2012-07-12,3.700000047683716
2012-07-13,3.7300000190734863
2012-07-16,3.740000009536743
2012-07-17,3.880000114440918
2012-07-18,3.9200000762939453
2012-07-19,3.799999952316284
2012-07-20,3.7200000286102295
2012-07-23,3.5799999237060547
2012-07-24,3.609999895095825
2012-07-25,3.4800000190734863
2012-07-26,3.2899999618530273
2012-07-27,3.490000009536743
2012-07-30,3.4200000762939453
2012-07-31,3.509999990463257
2012-08-01,3.4800000190734863
2012-08-02,3.430000066757202
2012-08-03,3.5199999809265137
2012-08-06,3.740000009536743
2012-08-07,3.690000057220459
2012-08-08,3.680000066757202
2012-08-09,3.5999999046325684
2012-08-10,3.5899999141693115
2012-08-13,3.690000057220459
2012-08-14,3.559999942779541
2012-08-15,3.759999990463257
2012-08-16,3.7300000190734863
2012-08-17,3.7100000381469727
2012-08-20,3.7799999713897705
2012-08-21,3.680000066757202
2012-08-22,3.5999999046325684
2012-08-23,3.549999952316284
2012-08-24,3.700000047683716
2012-08-27,3.7699999809265137
2012-08-28,3.7100000381469727
2012-08-29,3.680000066757202
2012-08-30,3.6500000953674316
2012-08-31,3.5999999046325684
2012-09-04,3.6700000762939453
2012-09-05,3.759999990463257
2012-09-06,3.950000047683716
2012-09-07,3.950000047683716
2012-09-10,4.0
2012-09-11,4.0
2012-09-12,3.9000000953674316
2012-09-13,3.75
2012-09-14,3.7899999618530273
2012-09-17,3.930000066757202
2012-09-18,3.9800000190734863
2012-09-19,3.890000104904175
2012-09-20,3.990000009536743
2012-09-21,3.8499999046325684
2012-09-24,3.799999952316284
2012-09-25,3.759999990463257
2012-09-26,3.7699999809265137
2012-09-27,3.8299999237060547
2012-09-28,3.7300000190734863
2012-10-01,3.75
2012-10-02,3.7300000190734863
2012-10-03,3.759999990463257
2012-10-04,3.8399999141693115
2012-10-05,3.7799999713897705
2012-10-08,3.819999933242798
2012-10-09,3.740000009536743
2012-10-10,3.75
2012-10-11,3.75
2012-10-12,3.700000047683716
2012-10-15,3.7100000381469727
2012-10-16,3.7300000190734863
2012-10-17,3.799999952316284
2012-10-18,3.680000066757202
2012-10-19,3.5199999809265137
2012-10-22,3.380000114440918
2012-10-23,3.2200000286102295
2012-10-24,3.440000057220459
2012-10-25,3.549999952316284
2012-10-26,3.549999952316284
2012-10-31,3.630000114440918
2012-11-01,3.630000114440918
2012-11-02,3.440000057220459
2012-11-05,3.2699999809265137
2012-11-06,3.5
2012-11-07,3.4200000762939453
2012-11-08,3.2200000286102295
2012-11-09,3.119999885559082
2012-11-12,3.2200000286102295
2012-11-13,3.1600000858306885
2012-11-14,3.0
2012-11-15,3.0299999713897705
2012-11-16,2.9000000953674316
2012-11-19,2.890000104904175
2012-11-20,3.049999952316284
2012-11-21,3.0
2012-11-23,3.0799999237060547
2012-11-26,2.990000009536743
2012-11-27,2.9700000286102295
2012-11-28,3.1500000953674316
2012-11-29,3.130000114440918
2012-11-30,3.130000114440918
2012-12-03,3.069999933242798
2012-12-04,3.0899999141693115
2012-12-05,3.130000114440918
2012-12-06,3.119999885559082
2012-12-07,3.180000066757202
2012-12-10,3.4000000953674316
2012-12-11,3.4100000858306885
2012-12-12,3.359999895095825
2012-12-13,3.2799999713897705
2012-12-14,3.309999942779541
2012-12-17,3.380000114440918
2012-12-18,3.450000047683716
2012-12-19,3.7200000286102295
2012-12-20,3.7200000286102295
2012-12-21,3.640000104904175
2012-12-24,3.5999999046325684
2012-12-26,3.619999885559082
2012-12-27,3.700000047683716
2012-12-28,3.4800000190734863
2012-12-31,3.6700000762939453
2013-01-02,3.7799999713897705
2013-01-03,3.690000057220459
2013-01-04,3.7100000381469727
2013-01-07,3.630000114440918
2013-01-08,3.6500000953674316
2013-01-09,3.690000057220459
2013-01-10,3.7100000381469727
2013-01-11,3.680000066757202
2013-01-14,3.609999895095825
2013-01-15,3.680000066757202
2013-01-16,3.559999942779541
2013-01-17,3.700000047683716
2013-01-18,3.690000057220459
2013-01-22,3.759999990463257
2013-01-23,3.740000009536743
2013-01-24,3.7699999809265137
2013-01-25,3.759999990463257
2013-01-28,3.740000009536743
2013-01-29,3.75
2013-01-30,3.7200000286102295
2013-01-31,4.019999980926514
2013-02-01,4.010000228881836
2013-02-04,3.8299999237060547
2013-02-05,3.799999952316284
2013-02-06,3.890000104904175
2013-02-07,3.9600000381469727
2013-02-08,4.0
2013-02-11,3.990000009536743
2013-02-12,4.079999923706055
2013-02-13,4.130000114440918
2013-02-14,4.28000020980835
2013-02-15,4.210000038146973
2013-02-19,4.349999904632568
2013-02-20,4.230000019073486
2013-02-21,4.25
2013-02-22,4.300000190734863
2013-02-25,4.199999809265137
2013-02-26,4.300000190734863
2013-02-27,4.320000171661377
2013-02-28,4.300000190734863
2013-03-01,4.510000228881836
2013-03-04,4.46999979019165
2013-03-05,4.639999866485596
2013-03-06,4.710000038146973
2013-03-07,4.769999980926514
2013-03-08,4.900000095367432
2013-03-11,5.099999904632568
2013-03-12,5.03000020980835
2013-03-13,5.03000020980835
2013-03-14,5.059999942779541
2013-03-15,5.039999961853027
2013-03-18,4.920000076293945
2013-03-19,5.03000020980835
2013-03-20,5.090000152587891
2013-03-21,5.090000152587891
2013-03-22,4.96999979019165
2013-03-25,5.050000190734863
2013-03-26,5.039999961853027
2013-03-27,5.050000190734863
2013-03-28,4.96999979019165
2013-04-01,4.880000114440918
2013-04-02,5.0
2013-04-03,4.960000038146973
2013-04-04,5.019999980926514
2013-04-05,5.0
2013-04-08,5.119999885559082
2013-04-09,5.070000171661377
2013-04-10,5.400000095367432
2013-04-11,5.5
2013-04-12,5.420000076293945
2013-04-15,5.239999771118164
2013-04-16,5.360000133514404
2013-04-17,5.25
2013-04-18,5.289999961853027
2013-04-19,5.349999904632568
2013-04-22,5.380000114440918
2013-04-23,5.409999847412109
2013-04-24,5.53000020980835
2013-04-25,5.659999847412109
2013-04-26,5.840000152587891
2013-04-29,6.050000190734863
2013-04-30,5.929999828338623
2013-05-01,5.710000038146973
2013-05-02,5.559999942779541
2013-05-03,5.679999828338623
2013-05-06,5.849999904632568
2013-05-07,6.090000152587891
2013-05-08,6.289999961853027
2013-05-09,6.21999979019165
2013-05-10,6.050000190734863
2013-05-13,6.349999904632568
2013-05-14,6.400000095367432
2013-05-15,6.400000095367432
2013-05-16,6.480000019073486
2013-05-17,6.550000190734863
2013-05-20,6.539999961853027
2013-05-21,6.510000228881836
2013-05-22,6.289999961853027
2013-05-23,6.150000095367432
2013-05-24,6.190000057220459
2013-05-28,6.380000114440918
2013-05-29,6.239999771118164
2013-05-30,6.269999980926514
2013-05-31,6.090000152587891
2013-06-03,6.190000057220459
2013-06-04,6.139999866485596
2013-06-05,5.900000095367432
2013-06-06,5.869999885559082
2013-06-07,5.96999979019165
2013-06-10,5.889999866485596
2013-06-11,5.650000095367432
2013-06-12,5.46999979019165
2013-06-13,5.710000038146973
2013-06-14,5.559999942779541
2013-06-17,5.849999904632568
2013-06-18,5.96999979019165
2013-06-19,6.059999942779541
2013-06-20,5.889999866485596
2013-06-21,6.019999980926514
2013-06-24,5.699999809265137
2013-06-25,5.739999771118164
2013-06-26,5.769999980926514
2013-06-27,6.179999828338623
2013-06-28,6.190000057220459
2013-07-01,6.159999847412109
2013-07-02,6.019999980926514
2013-07-03,6.019999980926514
2013-07-05,6.5
2013-07-08,6.559999942779541
2013-07-09,6.599999904632568
2013-07-10,6.619999885559082
2013-07-11,6.800000190734863
2013-07-12,6.920000076293945
2013-07-15,6.650000095367432
2013-07-16,6.639999866485596
2013-07-17,6.880000114440918
2013-07-18,7.090000152587891
2013-07-19,7.119999885559082
2013-07-22,6.96999979019165
2013-07-23,6.619999885559082
2013-07-24,6.510000228881836
2013-07-25,6.989999771118164
2013-07-26,6.909999847412109
2013-07-29,6.699999809265137
2013-07-30,6.579999923706055
2013-07-31,6.579999923706055
2013-08-01,6.800000190734863
2013-08-02,6.960000038146973
2013-08-05,6.949999809265137
2013-08-06,6.78000020980835
2013-08-07,6.489999771118164
2013-08-08,6.800000190734863
2013-08-09,6.630000114440918
2013-08-12,6.460000038146973
2013-08-13,6.570000171661377
2013-08-14,6.53000020980835
2013-08-15,6.25
2013-08-16,6.429999828338623
2013-08-19,5.949999809265137
2013-08-20,6.090000152587891
2013-08-21,6.090000152587891
2013-08-22,6.25
2013-08-23,6.139999866485596
2013-08-26,6.039999961853027
