Date,ARQT
2021-02-17,35.040000915527344
2021-02-18,34.97999954223633
2021-02-19,36.13999938964844
2021-02-22,35.65999984741211
2021-02-23,35.849998474121094
2021-02-24,35.0
2021-02-25,34.2400016784668
2021-02-26,34.16999816894531
2021-03-01,34.970001220703125
2021-03-02,35.040000915527344
2021-03-03,32.439998626708984
2021-03-04,30.690000534057617
2021-03-05,31.25
2021-03-08,30.280000686645508
2021-03-09,33.02000045776367
2021-03-10,32.20000076293945
2021-03-11,32.84000015258789
2021-03-12,32.54999923706055
2021-03-15,32.540000915527344
2021-03-16,30.920000076293945
2021-03-17,32.34000015258789
2021-03-18,30.290000915527344
2021-03-19,30.829999923706055
2021-03-22,31.489999771118164
2021-03-23,29.829999923706055
2021-03-24,28.469999313354492
2021-03-25,28.190000534057617
2021-03-26,28.1299991607666
2021-03-29,26.610000610351562
2021-03-30,26.920000076293945
2021-03-31,28.93000030517578
2021-04-01,29.739999771118164
2021-04-05,27.760000228881836
2021-04-06,27.860000610351562
2021-04-07,27.989999771118164
2021-04-08,27.549999237060547
2021-04-09,26.6200008392334
2021-04-12,27.100000381469727
2021-04-13,27.809999465942383
2021-04-14,28.09000015258789
2021-04-15,28.68000030517578
2021-04-16,27.520000457763672
2021-04-19,27.90999984741211
2021-04-20,28.65999984741211
2021-04-21,30.260000228881836
2021-04-22,30.56999969482422
2021-04-23,28.969999313354492
2021-04-26,30.540000915527344
2021-04-27,30.329999923706055
2021-04-28,30.100000381469727
2021-04-29,30.549999237060547
2021-04-30,33.5
2021-05-03,34.75
2021-05-04,33.22999954223633
2021-05-05,33.56999969482422
2021-05-06,32.619998931884766
2021-05-07,34.130001068115234
2021-05-10,32.54999923706055
2021-05-11,29.6200008392334
2021-05-12,27.2549991607666
2021-05-13,25.549999237060547
2021-05-14,25.75
2021-05-17,25.079999923706055
2021-05-18,25.030000686645508
2021-05-19,24.420000076293945
2021-05-20,25.110000610351562
2021-05-21,25.350000381469727
2021-05-24,25.25
2021-05-25,25.139999389648438
2021-05-26,25.719999313354492
2021-05-27,26.229999542236328
2021-05-28,26.350000381469727
2021-06-01,27.420000076293945
2021-06-02,26.739999771118164
2021-06-03,26.739999771118164
2021-06-04,26.3799991607666
2021-06-07,27.81999969482422
2021-06-08,27.940000534057617
2021-06-09,27.770000457763672
2021-06-10,28.149999618530273
2021-06-11,28.360000610351562
2021-06-14,29.079999923706055
2021-06-15,28.510000228881836
2021-06-16,28.1200008392334
2021-06-17,27.829999923706055
2021-06-18,27.350000381469727
2021-06-21,27.299999237060547
2021-06-22,26.399999618530273
2021-06-23,26.8799991607666
2021-06-24,27.360000610351562
2021-06-25,27.389999389648438
2021-06-28,27.049999237060547
2021-06-29,25.829999923706055
2021-06-30,27.290000915527344
2021-07-01,26.5
2021-07-02,26.350000381469727
2021-07-06,25.440000534057617
2021-07-07,24.8799991607666
2021-07-08,25.399999618530273
2021-07-09,26.489999771118164
2021-07-12,27.059999465942383
2021-07-13,27.100000381469727
2021-07-14,24.90999984741211
2021-07-15,24.8799991607666
2021-07-16,25.600000381469727
2021-07-19,25.729999542236328
2021-07-20,26.520000457763672
2021-07-21,26.219999313354492
2021-07-22,24.950000762939453
2021-07-23,24.3799991607666
2021-07-26,23.690000534057617
2021-07-27,23.260000228881836
2021-07-28,24.1200008392334
2021-07-29,23.649999618530273
2021-07-30,23.329999923706055
2021-08-02,23.280000686645508
2021-08-03,22.84000015258789
2021-08-04,20.799999237060547
2021-08-05,21.829999923706055
2021-08-06,21.450000762939453
2021-08-09,21.989999771118164
2021-08-10,21.889999389648438
2021-08-11,22.100000381469727
2021-08-12,21.559999465942383
2021-08-13,20.479999542236328
2021-08-16,19.280000686645508
2021-08-17,19.610000610351562
2021-08-18,19.899999618530273
2021-08-19,19.610000610351562
2021-08-20,20.25
2021-08-23,21.030000686645508
2021-08-24,20.59000015258789
2021-08-25,20.8700008392334
2021-08-26,20.579999923706055
2021-08-27,21.690000534057617
2021-08-30,21.06999969482422
2021-08-31,21.170000076293945
2021-09-01,21.270000457763672
2021-09-02,22.15999984741211
2021-09-03,21.649999618530273
2021-09-07,20.600000381469727
2021-09-08,20.5
2021-09-09,22.260000228881836
2021-09-10,21.149999618530273
2021-09-13,20.25
2021-09-14,21.25
2021-09-15,21.780000686645508
2021-09-16,22.25
2021-09-17,22.670000076293945
2021-09-20,21.860000610351562
2021-09-21,22.610000610351562
2021-09-22,23.540000915527344
2021-09-23,23.920000076293945
2021-09-24,23.18000030517578
2021-09-27,23.209999084472656
2021-09-28,22.670000076293945
2021-09-29,22.600000381469727
2021-09-30,23.889999389648438
2021-10-01,25.209999084472656
2021-10-04,24.959999084472656
2021-10-05,25.5
2021-10-06,23.6200008392334
2021-10-07,23.059999465942383
2021-10-08,22.34000015258789
2021-10-11,21.760000228881836
2021-10-12,21.969999313354492
2021-10-13,22.639999389648438
2021-10-14,22.700000762939453
2021-10-15,22.280000686645508
2021-10-18,21.06999969482422
2021-10-19,21.979999542236328
2021-10-20,21.809999465942383
2021-10-21,21.780000686645508
2021-10-22,21.56999969482422
2021-10-25,21.65999984741211
2021-10-26,21.709999084472656
2021-10-27,21.110000610351562
2021-10-28,21.639999389648438
2021-10-29,21.18000030517578
2021-11-01,22.850000381469727
2021-11-02,22.950000762939453
2021-11-03,23.850000381469727
2021-11-04,21.559999465942383
2021-11-05,22.049999237060547
2021-11-08,21.93000030517578
2021-11-09,22.200000762939453
2021-11-10,21.559999465942383
2021-11-11,21.239999771118164
2021-11-12,21.190000534057617
2021-11-15,20.25
2021-11-16,20.0
2021-11-17,19.3700008392334
2021-11-18,18.84000015258789
2021-11-19,18.190000534057617
2021-11-22,16.959999084472656
2021-11-23,17.510000228881836
2021-11-24,17.729999542236328
2021-11-26,16.670000076293945
2021-11-29,15.760000228881836
2021-11-30,16.56999969482422
2021-12-01,15.460000038146973
2021-12-02,16.0
2021-12-03,15.369999885559082
2021-12-06,15.529999732971191
2021-12-07,16.520000457763672
2021-12-08,16.309999465942383
2021-12-09,15.789999961853027
2021-12-10,15.3100004196167
2021-12-13,15.529999732971191
2021-12-14,14.979999542236328
2021-12-15,16.0
2021-12-16,16.5
2021-12-17,17.06999969482422
2021-12-20,17.40999984741211
2021-12-21,17.770000457763672
2021-12-22,18.540000915527344
2021-12-23,20.100000381469727
2021-12-27,20.219999313354492
2021-12-28,20.940000534057617
2021-12-29,20.489999771118164
2021-12-30,20.479999542236328
2021-12-31,20.739999771118164
2022-01-03,22.790000915527344
2022-01-04,22.5
2022-01-05,20.290000915527344
2022-01-06,19.700000762939453
2022-01-07,18.65999984741211
2022-01-10,18.84000015258789
2022-01-11,18.860000610351562
2022-01-12,17.899999618530273
2022-01-13,16.940000534057617
2022-01-14,17.40999984741211
2022-01-18,16.09000015258789
2022-01-19,15.619999885559082
2022-01-20,15.149999618530273
2022-01-21,15.399999618530273
2022-01-24,15.890000343322754
2022-01-25,15.420000076293945
2022-01-26,15.079999923706055
2022-01-27,14.380000114440918
2022-01-28,14.670000076293945
2022-01-31,15.109999656677246
2022-02-01,15.5
2022-02-02,14.859999656677246
2022-02-03,14.680000305175781
2022-02-04,14.8100004196167
2022-02-07,15.479999542236328
2022-02-08,15.609999656677246
2022-02-09,16.90999984741211
2022-02-10,15.890000343322754
2022-02-11,15.470000267028809
2022-02-14,15.319999694824219
2022-02-15,16.5
2022-02-16,16.739999771118164
2022-02-17,16.020000457763672
2022-02-18,15.979999542236328
2022-02-22,16.010000228881836
2022-02-23,16.149999618530273
2022-02-24,17.889999389648438
2022-02-25,17.989999771118164
2022-02-28,17.799999237060547
2022-03-01,17.5
2022-03-02,18.299999237060547
2022-03-03,17.670000076293945
2022-03-04,16.790000915527344
2022-03-07,16.510000228881836
2022-03-08,15.680000305175781
2022-03-09,17.010000228881836
2022-03-10,17.59000015258789
2022-03-11,16.850000381469727
2022-03-14,15.739999771118164
2022-03-15,15.979999542236328
2022-03-16,16.25
2022-03-17,17.1200008392334
2022-03-18,16.920000076293945
2022-03-21,16.489999771118164
2022-03-22,17.770000457763672
2022-03-23,17.579999923706055
2022-03-24,17.690000534057617
2022-03-25,17.190000534057617
2022-03-28,17.440000534057617
2022-03-29,18.450000762939453
2022-03-30,18.75
2022-03-31,19.260000228881836
2022-04-01,20.34000015258789
2022-04-04,21.350000381469727
2022-04-05,20.93000030517578
2022-04-06,20.780000686645508
2022-04-07,20.56999969482422
2022-04-08,21.110000610351562
2022-04-11,20.780000686645508
2022-04-12,20.5
2022-04-13,21.920000076293945
2022-04-14,21.030000686645508
2022-04-18,20.100000381469727
2022-04-19,20.360000610351562
2022-04-20,20.760000228881836
2022-04-21,20.209999084472656
2022-04-22,20.18000030517578
2022-04-25,21.260000228881836
2022-04-26,19.920000076293945
2022-04-27,19.770000457763672
2022-04-28,19.799999237060547
2022-04-29,20.190000534057617
2022-05-02,21.34000015258789
2022-05-03,21.510000228881836
2022-05-04,21.989999771118164
2022-05-05,21.020000457763672
2022-05-06,19.399999618530273
2022-05-09,18.84000015258789
2022-05-10,18.899999618530273
2022-05-11,16.329999923706055
2022-05-12,17.489999771118164
2022-05-13,17.93000030517578
2022-05-16,18.25
2022-05-17,19.530000686645508
2022-05-18,19.5
2022-05-19,19.850000381469727
2022-05-20,20.65999984741211
2022-05-23,21.31999969482422
2022-05-24,22.200000762939453
2022-05-25,19.600000381469727
2022-05-26,19.65999984741211
2022-05-27,20.989999771118164
2022-05-31,20.8799991607666
2022-06-01,20.290000915527344
2022-06-02,20.56999969482422
2022-06-03,21.209999084472656
2022-06-06,20.549999237060547
2022-06-07,21.399999618530273
2022-06-08,21.510000228881836
2022-06-09,21.700000762939453
2022-06-10,21.100000381469727
2022-06-13,20.010000228881836
2022-06-14,19.81999969482422
2022-06-15,20.549999237060547
2022-06-16,19.5
2022-06-17,21.149999618530273
2022-06-21,21.40999984741211
2022-06-22,22.0
2022-06-23,22.139999389648438
2022-06-24,20.610000610351562
2022-06-27,21.729999542236328
2022-06-28,22.030000686645508
2022-06-29,22.1200008392334
2022-06-30,21.309999465942383
2022-07-01,21.729999542236328
2022-07-05,21.96500015258789
2022-07-06,22.760000228881836
2022-07-07,22.950000762939453
2022-07-08,25.5
2022-07-11,25.610000610351562
2022-07-12,23.809999465942383
2022-07-13,24.25
2022-07-14,23.93000030517578
2022-07-15,24.200000762939453
2022-07-18,23.709999084472656
2022-07-19,24.829999923706055
2022-07-20,24.06999969482422
2022-07-21,22.690000534057617
2022-07-22,21.520000457763672
2022-07-25,21.760000228881836
2022-07-26,22.0
2022-07-27,22.25
2022-07-28,23.360000610351562
2022-07-29,24.260000228881836
2022-08-01,20.260000228881836
2022-08-02,19.5
2022-08-03,22.209999084472656
2022-08-04,24.610000610351562
2022-08-05,25.149999618530273
2022-08-08,24.8799991607666
2022-08-09,24.84000015258789
2022-08-10,24.860000610351562
2022-08-11,24.829999923706055
2022-08-12,25.1299991607666
2022-08-15,24.719999313354492
2022-08-16,25.09000015258789
2022-08-17,25.1200008392334
2022-08-18,25.989999771118164
2022-08-19,25.68000030517578
2022-08-22,25.270000457763672
2022-08-23,25.479999542236328
2022-08-24,23.850000381469727
2022-08-25,23.625
2022-08-26,24.459999084472656
2022-08-29,24.43000030517578
2022-08-30,25.809999465942383
2022-08-31,26.950000762939453
2022-09-01,26.8700008392334
2022-09-02,24.110000610351562
2022-09-06,21.079999923706055
2022-09-07,21.540000915527344
2022-09-08,22.09000015258789
2022-09-09,20.43000030517578
2022-09-12,21.530000686645508
2022-09-13,20.440000534057617
2022-09-14,19.219999313354492
2022-09-15,18.690000534057617
2022-09-16,17.850000381469727
2022-09-19,18.489999771118164
2022-09-20,19.229999542236328
2022-09-21,18.75
2022-09-22,18.459999084472656
2022-09-23,18.190000534057617
2022-09-26,18.209999084472656
2022-09-27,18.299999237060547
2022-09-28,18.959999084472656
2022-09-29,18.6299991607666
2022-09-30,19.110000610351562
2022-10-03,19.200000762939453
2022-10-04,20.399999618530273
2022-10-05,19.940000534057617
2022-10-06,19.799999237060547
2022-10-07,19.139999389648438
2022-10-10,19.040000915527344
2022-10-11,18.530000686645508
2022-10-12,18.25
2022-10-13,18.219999313354492
2022-10-14,18.639999389648438
2022-10-17,19.399999618530273
2022-10-18,18.979999542236328
2022-10-19,17.75
2022-10-20,17.360000610351562
2022-10-21,17.479999542236328
2022-10-24,16.6299991607666
2022-10-25,17.020000457763672
2022-10-26,16.6200008392334
2022-10-27,16.6299991607666
2022-10-28,17.5
2022-10-31,17.68000030517578
2022-11-01,18.209999084472656
2022-11-02,17.579999923706055
2022-11-03,17.8799991607666
2022-11-04,17.979999542236328
2022-11-07,18.510000228881836
2022-11-08,18.700000762939453
2022-11-09,18.6200008392334
2022-11-10,19.479999542236328
2022-11-11,19.09000015258789
2022-11-14,18.709999084472656
2022-11-15,19.440000534057617
2022-11-16,19.229999542236328
2022-11-17,18.770000457763672
2022-11-18,18.719999313354492
2022-11-21,18.200000762939453
2022-11-22,18.309999465942383
2022-11-23,17.729999542236328
2022-11-25,17.969999313354492
2022-11-28,17.260000228881836
2022-11-29,17.059999465942383
2022-11-30,17.229999542236328
2022-12-01,17.079999923706055
2022-12-02,17.510000228881836
2022-12-05,17.350000381469727
2022-12-06,17.239999771118164
2022-12-07,16.959999084472656
2022-12-08,16.959999084472656
2022-12-09,17.0
2022-12-12,16.579999923706055
2022-12-13,17.059999465942383
2022-12-14,16.6299991607666
2022-12-15,16.489999771118164
2022-12-16,15.960000038146973
2022-12-19,14.729999542236328
2022-12-20,14.199999809265137
2022-12-21,13.960000038146973
2022-12-22,14.25
2022-12-23,14.300000190734863
2022-12-27,14.050000190734863
2022-12-28,14.0600004196167
2022-12-29,14.59000015258789
2022-12-30,14.800000190734863
2023-01-03,14.770000457763672
2023-01-04,15.6899995803833
2023-01-05,15.100000381469727
2023-01-06,15.010000228881836
2023-01-09,14.479999542236328
2023-01-10,13.789999961853027
2023-01-11,13.529999732971191
2023-01-12,13.8100004196167
2023-01-13,14.119999885559082
2023-01-17,14.670000076293945
2023-01-18,14.170000076293945
2023-01-19,15.550000190734863
2023-01-20,16.239999771118164
2023-01-23,16.31999969482422
2023-01-24,16.040000915527344
2023-01-25,16.1299991607666
2023-01-26,16.100000381469727
2023-01-27,16.559999465942383
2023-01-30,16.049999237060547
2023-01-31,16.56999969482422
2023-02-01,16.84000015258789
2023-02-02,16.350000381469727
2023-02-03,16.670000076293945
2023-02-06,16.520000457763672
2023-02-07,16.729999542236328
2023-02-08,16.389999389648438
2023-02-09,16.530000686645508
2023-02-10,16.65999984741211
2023-02-13,16.829999923706055
2023-02-14,17.0
2023-02-15,17.139999389648438
2023-02-16,16.6200008392334
2023-02-17,16.969999313354492
2023-02-21,16.18000030517578
2023-02-22,15.869999885559082
2023-02-23,15.890000343322754
2023-02-24,15.65999984741211
2023-02-27,15.979999542236328
2023-02-28,16.18000030517578
2023-03-01,16.690000534057617
2023-03-02,15.819999694824219
2023-03-03,15.550000190734863
2023-03-06,14.539999961853027
2023-03-07,13.6899995803833
2023-03-08,13.460000038146973
2023-03-09,12.729999542236328
2023-03-10,12.09000015258789
2023-03-13,11.729999542236328
2023-03-14,11.470000267028809
2023-03-15,11.109999656677246
2023-03-16,11.079999923706055
2023-03-17,11.09000015258789
2023-03-20,11.569999694824219
2023-03-21,11.5600004196167
2023-03-22,10.859999656677246
2023-03-23,10.800000190734863
2023-03-24,10.229999542236328
2023-03-27,10.3100004196167
2023-03-28,10.239999771118164
2023-03-29,10.710000038146973
2023-03-30,10.899999618530273
2023-03-31,11.0
2023-04-03,11.149999618530273
2023-04-04,10.779999732971191
2023-04-05,11.09000015258789
2023-04-06,12.029999732971191
2023-04-10,12.369999885559082
2023-04-11,12.890000343322754
2023-04-12,13.260000228881836
2023-04-13,14.739999771118164
2023-04-14,13.890000343322754
2023-04-17,13.979999542236328
2023-04-18,13.819999694824219
2023-04-19,13.59000015258789
2023-04-20,13.449999809265137
2023-04-21,13.800000190734863
2023-04-24,13.279999732971191
2023-04-25,13.369999885559082
2023-04-26,13.899999618530273
2023-04-27,13.760000228881836
2023-04-28,13.84000015258789
2023-05-01,14.390000343322754
2023-05-02,14.210000038146973
2023-05-03,15.0
2023-05-04,14.479999542236328
2023-05-05,14.5600004196167
2023-05-08,14.260000228881836
2023-05-09,14.819999694824219
2023-05-10,12.029999732971191
2023-05-11,10.829999923706055
2023-05-12,10.079999923706055
2023-05-15,10.300000190734863
2023-05-16,9.979999542236328
2023-05-17,10.010000228881836
2023-05-18,9.449999809265137
2023-05-19,9.470000267028809
2023-05-22,9.84000015258789
2023-05-23,9.470000267028809
2023-05-24,8.989999771118164
2023-05-25,8.380000114440918
2023-05-26,8.399999618530273
2023-05-30,7.809999942779541
2023-05-31,7.510000228881836
2023-06-01,7.650000095367432
2023-06-02,8.199999809265137
2023-06-05,8.5600004196167
2023-06-06,8.619999885559082
2023-06-07,9.630000114440918
2023-06-08,10.010000228881836
2023-06-09,9.9399995803833
2023-06-12,10.210000038146973
2023-06-13,10.930000305175781
2023-06-14,10.6899995803833
2023-06-15,10.220000267028809
2023-06-16,9.59000015258789
2023-06-20,9.4399995803833
2023-06-21,9.65999984741211
2023-06-22,9.279999732971191
2023-06-23,8.779999732971191
2023-06-26,8.545000076293945
2023-06-27,8.470000267028809
2023-06-28,8.619999885559082
2023-06-29,8.329999923706055
2023-06-30,9.529999732971191
2023-07-03,8.75
2023-07-05,9.289999961853027
2023-07-06,9.300000190734863
2023-07-07,9.25
2023-07-10,9.699999809265137
2023-07-11,9.300000190734863
2023-07-12,9.619999885559082
2023-07-13,9.390000343322754
2023-07-14,9.4399995803833
2023-07-17,10.979999542236328
2023-07-18,10.59000015258789
2023-07-19,10.399999618530273
2023-07-20,10.359999656677246
2023-07-21,10.489999771118164
2023-07-24,10.300000190734863
2023-07-25,10.489999771118164
2023-07-26,10.4399995803833
2023-07-27,10.0
2023-07-28,10.859999656677246
2023-07-31,10.90999984741211
2023-08-01,10.569999694824219
2023-08-02,10.25
2023-08-03,10.119999885559082
2023-08-04,9.829999923706055
2023-08-07,9.579999923706055
2023-08-08,9.829999923706055
2023-08-09,9.390000343322754
2023-08-10,9.279999732971191
2023-08-11,8.960000038146973
2023-08-14,8.6899995803833
2023-08-15,8.470000267028809
2023-08-16,8.210000038146973
2023-08-17,8.119999885559082
2023-08-18,7.820000171661377
2023-08-21,7.275000095367432
2023-08-22,7.5
2023-08-23,7.519999980926514
2023-08-24,7.5
2023-08-25,7.739999771118164
2023-08-28,8.020000457763672
2023-08-29,8.739999771118164
2023-08-30,8.930000305175781
2023-08-31,8.539999961853027
2023-09-01,8.960000038146973
2023-09-05,8.279999732971191
2023-09-06,7.75
2023-09-07,7.570000171661377
2023-09-08,7.420000076293945
2023-09-11,7.789999961853027
2023-09-12,8.1899995803833
2023-09-13,7.5
2023-09-14,6.78000020980835
2023-09-15,6.809999942779541
2023-09-18,6.429999828338623
2023-09-19,6.53000020980835
2023-09-20,5.880000114440918
2023-09-21,5.710000038146973
2023-09-22,5.380000114440918
2023-09-25,5.78000020980835
2023-09-26,5.829999923706055
2023-09-27,5.579999923706055
2023-09-28,5.539999961853027
2023-09-29,5.309999942779541
2023-10-02,4.71999979019165
2023-10-03,4.570000171661377
2023-10-04,4.5
2023-10-05,4.429999828338623
2023-10-06,4.690000057220459
2023-10-09,4.650000095367432
2023-10-10,4.820000171661377
2023-10-11,4.510000228881836
2023-10-12,3.880000114440918
2023-10-13,3.880000114440918
2023-10-16,3.755000114440918
2023-10-17,3.8499999046325684
2023-10-18,3.2300000190734863
2023-10-19,3.0299999713897705
2023-10-20,2.4649999141693115
2023-10-23,2.4149999618530273
2023-10-24,2.390000104904175
2023-10-25,2.380000114440918
2023-10-26,2.369999885559082
2023-10-27,2.3350000381469727
2023-10-30,2.299999952316284
2023-10-31,2.25
2023-11-01,2.259999990463257
2023-11-02,2.2200000286102295
2023-11-03,2.440000057220459
2023-11-06,2.3399999141693115
2023-11-07,2.3499999046325684
2023-11-08,2.200000047683716
2023-11-09,2.0
