Date,AVIR
2021-05-14,22.90999984741211
2021-05-17,23.5
2021-05-18,23.43000030517578
2021-05-19,21.959999084472656
2021-05-20,23.3700008392334
2021-05-21,22.43000030517578
2021-05-24,20.68000030517578
2021-05-25,19.520000457763672
2021-05-26,20.079999923706055
2021-05-27,20.549999237060547
2021-05-28,20.420000076293945
2021-06-01,20.510000228881836
2021-06-02,20.56999969482422
2021-06-03,20.530000686645508
2021-06-04,21.530000686645508
2021-06-07,23.920000076293945
2021-06-08,23.510000228881836
2021-06-09,24.510000228881836
2021-06-10,25.079999923706055
2021-06-11,23.760000228881836
2021-06-14,23.809999465942383
2021-06-15,23.579999923706055
2021-06-16,23.479999542236328
2021-06-17,22.850000381469727
2021-06-18,23.389999389648438
2021-06-21,24.149999618530273
2021-06-22,23.450000762939453
2021-06-23,23.170000076293945
2021-06-24,23.420000076293945
2021-06-25,23.809999465942383
2021-06-28,25.709999084472656
2021-06-29,24.40999984741211
2021-06-30,21.479999542236328
2021-07-01,21.329999923706055
2021-07-02,23.280000686645508
2021-07-06,24.0
2021-07-07,22.100000381469727
2021-07-08,22.649999618530273
2021-07-09,22.989999771118164
2021-07-12,23.290000915527344
2021-07-13,22.25
2021-07-14,22.93000030517578
2021-07-15,22.010000228881836
2021-07-16,22.899999618530273
2021-07-19,24.899999618530273
2021-07-20,25.030000686645508
2021-07-21,25.219999313354492
2021-07-22,25.530000686645508
2021-07-23,25.110000610351562
2021-07-26,24.5
2021-07-27,26.049999237060547
2021-07-28,25.030000686645508
2021-07-29,24.350000381469727
2021-07-30,25.040000915527344
2021-08-02,26.079999923706055
2021-08-03,27.84000015258789
2021-08-04,26.59000015258789
2021-08-05,27.899999618530273
2021-08-06,31.15999984741211
2021-08-09,32.27000045776367
2021-08-10,32.90999984741211
2021-08-11,33.0099983215332
2021-08-12,31.110000610351562
2021-08-13,27.670000076293945
2021-08-16,27.8799991607666
2021-08-17,28.739999771118164
2021-08-18,29.209999084472656
2021-08-19,29.479999542236328
2021-08-20,29.65999984741211
2021-08-23,29.770000457763672
2021-08-24,29.790000915527344
2021-08-25,30.549999237060547
2021-08-26,29.229999542236328
2021-08-27,31.350000381469727
2021-08-30,30.5
2021-08-31,29.719999313354492
2021-09-01,28.6299991607666
2021-09-02,29.0
2021-09-03,28.90999984741211
2021-09-07,29.670000076293945
2021-09-08,27.700000762939453
2021-09-09,28.65999984741211
2021-09-10,28.600000381469727
2021-09-13,27.8799991607666
2021-09-14,27.719999313354492
2021-09-15,25.979999542236328
2021-09-16,27.1299991607666
2021-09-17,26.229999542236328
2021-09-20,28.940000534057617
2021-09-21,28.450000762939453
2021-09-22,31.56999969482422
2021-09-23,31.969999313354492
2021-09-24,32.13999938964844
2021-09-27,33.7599983215332
2021-09-28,32.13999938964844
2021-09-29,32.130001068115234
2021-09-30,35.060001373291016
2021-10-01,42.0099983215332
2021-10-04,44.59000015258789
2021-10-05,42.36000061035156
2021-10-06,39.869998931884766
2021-10-07,41.029998779296875
2021-10-08,40.060001373291016
2021-10-11,38.84000015258789
2021-10-12,38.38999938964844
2021-10-13,41.70000076293945
2021-10-14,40.45000076293945
2021-10-15,39.279998779296875
2021-10-18,40.599998474121094
2021-10-19,13.819999694824219
2021-10-20,13.239999771118164
2021-10-21,12.75
2021-10-22,12.729999542236328
2021-10-25,12.720000267028809
2021-10-26,12.390000343322754
2021-10-27,12.170000076293945
2021-10-28,11.960000038146973
2021-10-29,11.640000343322754
2021-11-01,12.0
2021-11-02,11.720000267028809
2021-11-03,11.989999771118164
2021-11-04,11.779999732971191
2021-11-05,10.8100004196167
2021-11-08,10.75
2021-11-09,10.920000076293945
2021-11-10,10.670000076293945
2021-11-11,10.640000343322754
2021-11-12,11.359999656677246
2021-11-15,11.5
2021-11-16,11.359999656677246
2021-11-17,8.6899995803833
2021-11-18,8.619999885559082
2021-11-19,8.109999656677246
2021-11-22,7.960000038146973
2021-11-23,7.670000076293945
2021-11-24,7.679999828338623
2021-11-26,8.140000343322754
2021-11-29,7.840000152587891
2021-11-30,8.09000015258789
2021-12-01,7.820000171661377
2021-12-02,8.109999656677246
2021-12-03,8.0600004196167
2021-12-06,7.760000228881836
2021-12-07,8.25
2021-12-08,8.6899995803833
2021-12-09,8.039999961853027
2021-12-10,7.96999979019165
2021-12-13,8.149999618530273
2021-12-14,8.020000457763672
2021-12-15,8.0
2021-12-16,8.319999694824219
2021-12-17,8.550000190734863
2021-12-20,8.550000190734863
2021-12-21,8.5600004196167
2021-12-22,9.130000114440918
2021-12-23,9.109999656677246
2021-12-27,9.430000305175781
2021-12-28,9.100000381469727
2021-12-29,8.819999694824219
2021-12-30,9.050000190734863
2021-12-31,8.9399995803833
2022-01-03,9.1899995803833
2022-01-04,8.619999885559082
2022-01-05,8.300000190734863
2022-01-06,7.760000228881836
2022-01-07,7.639999866485596
2022-01-10,7.679999828338623
2022-01-11,7.889999866485596
2022-01-12,7.659999847412109
2022-01-13,7.300000190734863
2022-01-14,7.300000190734863
2022-01-18,6.900000095367432
2022-01-19,6.880000114440918
2022-01-20,6.920000076293945
2022-01-21,6.440000057220459
2022-01-24,6.579999923706055
2022-01-25,6.510000228881836
2022-01-26,6.539999961853027
2022-01-27,6.429999828338623
2022-01-28,6.800000190734863
2022-01-31,7.139999866485596
2022-02-01,7.28000020980835
2022-02-02,7.010000228881836
2022-02-03,6.800000190734863
2022-02-04,6.840000152587891
2022-02-07,6.869999885559082
2022-02-08,6.849999904632568
2022-02-09,7.110000133514404
2022-02-10,7.050000190734863
2022-02-11,6.739999771118164
2022-02-14,6.170000076293945
2022-02-15,6.420000076293945
2022-02-16,6.360000133514404
2022-02-17,6.059999942779541
2022-02-18,5.920000076293945
2022-02-22,5.909999847412109
2022-02-23,5.800000190734863
2022-02-24,6.21999979019165
2022-02-25,6.369999885559082
2022-02-28,6.340000152587891
2022-03-01,6.460000038146973
2022-03-02,6.599999904632568
2022-03-03,6.300000190734863
2022-03-04,5.75
2022-03-07,5.889999866485596
2022-03-08,5.96999979019165
2022-03-09,6.260000228881836
2022-03-10,6.050000190734863
2022-03-11,5.789999961853027
2022-03-14,5.5
2022-03-15,5.690000057220459
2022-03-16,6.21999979019165
2022-03-17,6.590000152587891
2022-03-18,7.079999923706055
2022-03-21,6.929999828338623
2022-03-22,7.329999923706055
2022-03-23,7.21999979019165
2022-03-24,7.28000020980835
2022-03-25,6.909999847412109
2022-03-28,6.989999771118164
2022-03-29,7.300000190734863
2022-03-30,7.079999923706055
2022-03-31,7.21999979019165
2022-04-01,7.099999904632568
2022-04-04,7.159999847412109
2022-04-05,6.820000171661377
2022-04-06,6.699999809265137
2022-04-07,6.730000019073486
2022-04-08,6.659999847412109
2022-04-11,6.570000171661377
2022-04-12,6.550000190734863
2022-04-13,6.670000076293945
2022-04-14,6.590000152587891
2022-04-18,6.199999809265137
2022-04-19,6.380000114440918
2022-04-20,6.340000152587891
2022-04-21,6.090000152587891
2022-04-22,5.889999866485596
2022-04-25,6.130000114440918
2022-04-26,5.840000152587891
2022-04-27,5.900000095367432
2022-04-28,6.159999847412109
2022-04-29,5.869999885559082
2022-05-02,6.139999866485596
2022-05-03,6.170000076293945
2022-05-04,6.119999885559082
2022-05-05,5.619999885559082
2022-05-06,5.519999980926514
2022-05-09,5.329999923706055
2022-05-10,5.860000133514404
2022-05-11,6.019999980926514
2022-05-12,6.429999828338623
2022-05-13,7.289999961853027
2022-05-16,7.510000228881836
2022-05-17,7.380000114440918
2022-05-18,7.139999866485596
2022-05-19,7.25
2022-05-20,7.489999771118164
2022-05-23,7.300000190734863
2022-05-24,7.53000020980835
2022-05-25,7.340000152587891
2022-05-26,7.554999828338623
2022-05-27,8.180000305175781
2022-05-31,7.880000114440918
2022-06-01,7.380000114440918
2022-06-02,7.869999885559082
2022-06-03,7.800000190734863
2022-06-06,7.880000114440918
2022-06-07,8.079999923706055
2022-06-08,8.0600004196167
2022-06-09,8.140000343322754
2022-06-10,7.71999979019165
2022-06-13,6.630000114440918
2022-06-14,6.670000076293945
2022-06-15,6.599999904632568
2022-06-16,6.340000152587891
2022-06-17,6.5
2022-06-21,6.690000057220459
2022-06-22,6.820000171661377
2022-06-23,6.940000057220459
2022-06-24,7.130000114440918
2022-06-27,7.119999885559082
2022-06-28,7.059999942779541
2022-06-29,7.309999942779541
2022-06-30,7.099999904632568
2022-07-01,7.300000190734863
2022-07-05,7.489999771118164
2022-07-06,7.46999979019165
2022-07-07,7.78000020980835
2022-07-08,7.909999847412109
2022-07-11,7.829999923706055
2022-07-12,8.15999984741211
2022-07-13,8.489999771118164
2022-07-14,7.989999771118164
2022-07-15,8.100000381469727
2022-07-18,8.050000190734863
2022-07-19,8.239999771118164
2022-07-20,8.170000076293945
2022-07-21,8.369999885559082
2022-07-22,8.0
2022-07-25,8.1899995803833
2022-07-26,8.079999923706055
2022-07-27,8.109999656677246
2022-07-28,8.029999732971191
2022-07-29,8.199999809265137
2022-08-01,8.289999961853027
2022-08-02,8.180000305175781
2022-08-03,8.470000267028809
2022-08-04,8.449999809265137
2022-08-05,8.789999961853027
2022-08-08,8.59000015258789
2022-08-09,8.479999542236328
2022-08-10,8.270000457763672
2022-08-11,8.229999542236328
2022-08-12,8.40999984741211
2022-08-15,8.579999923706055
2022-08-16,8.640000343322754
2022-08-17,8.5600004196167
2022-08-18,8.380000114440918
2022-08-19,8.239999771118164
2022-08-22,8.109999656677246
2022-08-23,8.079999923706055
2022-08-24,8.180000305175781
2022-08-25,8.149999618530273
2022-08-26,7.829999923706055
2022-08-29,7.739999771118164
2022-08-30,7.599999904632568
2022-08-31,7.5
2022-09-01,7.449999809265137
2022-09-02,7.449999809265137
2022-09-06,7.46999979019165
2022-09-07,7.760000228881836
2022-09-08,8.029999732971191
2022-09-09,7.880000114440918
2022-09-12,7.980000019073486
2022-09-13,7.170000076293945
2022-09-14,6.869999885559082
2022-09-15,6.849999904632568
2022-09-16,6.710000038146973
2022-09-19,6.309999942779541
2022-09-20,6.260000228881836
2022-09-21,6.130000114440918
2022-09-22,5.989999771118164
2022-09-23,5.800000190734863
2022-09-26,5.5
2022-09-27,5.489999771118164
2022-09-28,5.789999961853027
2022-09-29,5.599999904632568
2022-09-30,5.690000057220459
2022-10-03,5.760000228881836
2022-10-04,5.849999904632568
2022-10-05,5.730000019073486
2022-10-06,5.670000076293945
2022-10-07,5.400000095367432
2022-10-10,5.380000114440918
2022-10-11,5.300000190734863
2022-10-12,5.300000190734863
2022-10-13,5.260000228881836
2022-10-14,5.25
2022-10-17,5.489999771118164
2022-10-18,5.590000152587891
2022-10-19,5.179999828338623
2022-10-20,5.269999980926514
2022-10-21,5.320000171661377
2022-10-24,5.440000057220459
2022-10-25,5.539999961853027
2022-10-26,5.610000133514404
2022-10-27,5.659999847412109
2022-10-28,5.900000095367432
2022-10-31,6.0
2022-11-01,6.059999942779541
2022-11-02,5.900000095367432
2022-11-03,6.050000190734863
2022-11-04,6.039999961853027
2022-11-07,5.869999885559082
2022-11-08,5.289999961853027
2022-11-09,4.739999771118164
2022-11-10,5.099999904632568
2022-11-11,5.170000076293945
2022-11-14,5.099999904632568
2022-11-15,5.179999828338623
2022-11-16,4.829999923706055
2022-11-17,4.659999847412109
2022-11-18,4.670000076293945
2022-11-21,4.519999980926514
2022-11-22,4.710000038146973
2022-11-23,4.690000057220459
2022-11-25,4.690000057220459
2022-11-28,4.570000171661377
2022-11-29,4.579999923706055
2022-11-30,4.690000057220459
2022-12-01,4.78000020980835
2022-12-02,4.800000190734863
2022-12-05,4.670000076293945
2022-12-06,4.659999847412109
2022-12-07,4.590000152587891
2022-12-08,4.610000133514404
2022-12-09,4.389999866485596
2022-12-12,4.394999980926514
2022-12-13,4.489999771118164
2022-12-14,4.409999847412109
2022-12-15,4.389999866485596
2022-12-16,4.610000133514404
2022-12-19,4.380000114440918
2022-12-20,4.53000020980835
2022-12-21,4.579999923706055
2022-12-22,4.610000133514404
2022-12-23,4.590000152587891
2022-12-27,4.369999885559082
2022-12-28,4.349999904632568
2022-12-29,4.670000076293945
2022-12-30,4.809999942779541
2023-01-03,4.809999942779541
2023-01-04,4.78000020980835
2023-01-05,4.690000057220459
2023-01-06,4.699999809265137
2023-01-09,4.679999828338623
2023-01-10,4.96999979019165
2023-01-11,4.800000190734863
2023-01-12,4.900000095367432
2023-01-13,4.929999828338623
2023-01-17,4.920000076293945
2023-01-18,4.710000038146973
2023-01-19,4.829999923706055
2023-01-20,4.900000095367432
2023-01-23,4.75
2023-01-24,4.550000190734863
2023-01-25,4.5
2023-01-26,4.570000171661377
2023-01-27,4.599999904632568
2023-01-30,4.610000133514404
2023-01-31,4.630000114440918
2023-02-01,4.619999885559082
2023-02-02,4.739999771118164
2023-02-03,4.510000228881836
2023-02-06,4.550000190734863
2023-02-07,4.53000020980835
2023-02-08,4.380000114440918
2023-02-09,4.179999828338623
2023-02-10,4.210000038146973
2023-02-13,4.210000038146973
2023-02-14,4.070000171661377
2023-02-15,4.090000152587891
2023-02-16,4.110000133514404
2023-02-17,4.25
2023-02-21,4.019999980926514
2023-02-22,3.990000009536743
2023-02-23,3.869999885559082
2023-02-24,3.6700000762939453
2023-02-27,3.559999942779541
2023-02-28,3.5399999618530273
2023-03-01,3.25
2023-03-02,3.430000066757202
2023-03-03,3.5299999713897705
2023-03-06,3.3399999141693115
2023-03-07,3.3499999046325684
2023-03-08,3.4200000762939453
2023-03-09,3.4100000858306885
2023-03-10,3.3399999141693115
2023-03-13,3.369999885559082
2023-03-14,3.630000114440918
2023-03-15,3.6500000953674316
2023-03-16,3.680000066757202
2023-03-17,3.7699999809265137
2023-03-20,3.5
2023-03-21,3.4200000762939453
2023-03-22,3.299999952316284
2023-03-23,3.049999952316284
2023-03-24,3.0
2023-03-27,3.1600000858306885
2023-03-28,3.119999885559082
2023-03-29,3.25
2023-03-30,3.2699999809265137
2023-03-31,3.3499999046325684
2023-04-03,3.430000066757202
2023-04-04,3.359999895095825
2023-04-05,3.309999942779541
2023-04-06,3.4100000858306885
2023-04-10,3.490000009536743
2023-04-11,3.450000047683716
2023-04-12,3.2799999713897705
2023-04-13,3.369999885559082
2023-04-14,3.2799999713897705
2023-04-17,3.369999885559082
2023-04-18,3.25
2023-04-19,3.319999933242798
2023-04-20,3.259999990463257
2023-04-21,3.2799999713897705
2023-04-24,3.2100000381469727
2023-04-25,3.2899999618530273
2023-04-26,3.309999942779541
2023-04-27,3.309999942779541
2023-04-28,3.2699999809265137
2023-05-01,3.259999990463257
2023-05-02,3.25
2023-05-03,3.240000009536743
2023-05-04,3.3299999237060547
2023-05-05,3.3499999046325684
2023-05-08,3.4000000953674316
2023-05-09,3.309999942779541
2023-05-10,3.319999933242798
2023-05-11,3.309999942779541
2023-05-12,3.25
2023-05-15,3.450000047683716
2023-05-16,3.4600000381469727
2023-05-17,3.7799999713897705
2023-05-18,3.5899999141693115
2023-05-19,3.700000047683716
2023-05-22,5.059999942779541
2023-05-23,4.929999828338623
2023-05-24,4.809999942779541
2023-05-25,4.630000114440918
2023-05-26,4.679999828338623
2023-05-30,4.119999885559082
2023-05-31,3.990000009536743
2023-06-01,4.079999923706055
2023-06-02,4.5
2023-06-05,4.28000020980835
2023-06-06,4.389999866485596
2023-06-07,4.550000190734863
2023-06-08,4.269999980926514
2023-06-09,4.110000133514404
2023-06-12,4.139999866485596
2023-06-13,4.190000057220459
2023-06-14,4.090000152587891
2023-06-15,4.150000095367432
2023-06-16,4.119999885559082
2023-06-20,4.039999961853027
2023-06-21,4.0
2023-06-22,3.9100000858306885
2023-06-23,3.9600000381469727
2023-06-26,3.7899999618530273
2023-06-27,3.809999942779541
2023-06-28,3.7699999809265137
2023-06-29,3.75
2023-06-30,3.740000009536743
2023-07-03,3.640000104904175
2023-07-05,3.7200000286102295
2023-07-06,3.609999895095825
2023-07-07,3.640000104904175
2023-07-10,3.690000057220459
2023-07-11,3.690000057220459
2023-07-12,3.740000009536743
2023-07-13,3.75
2023-07-14,3.640000104904175
2023-07-17,3.7899999618530273
2023-07-18,3.700000047683716
2023-07-19,3.6700000762939453
2023-07-20,3.680000066757202
2023-07-21,3.6600000858306885
2023-07-24,3.549999952316284
2023-07-25,3.440000057220459
2023-07-26,3.430000066757202
2023-07-27,3.3299999237060547
2023-07-28,3.4000000953674316
2023-07-31,3.430000066757202
2023-08-01,3.4100000858306885
2023-08-02,3.4000000953674316
2023-08-03,3.4600000381469727
2023-08-04,3.4700000286102295
2023-08-07,3.4000000953674316
2023-08-08,3.4100000858306885
2023-08-09,3.5399999618530273
2023-08-10,3.390000104904175
2023-08-11,3.4100000858306885
2023-08-14,3.380000114440918
2023-08-15,3.3499999046325684
2023-08-16,3.359999895095825
2023-08-17,3.4000000953674316
2023-08-18,3.3399999141693115
2023-08-21,3.380000114440918
2023-08-22,3.319999933242798
2023-08-23,3.490000009536743
2023-08-24,3.359999895095825
2023-08-25,3.309999942779541
2023-08-28,3.3399999141693115
2023-08-29,3.359999895095825
2023-08-30,3.319999933242798
2023-08-31,3.359999895095825
2023-09-01,3.3499999046325684
2023-09-05,3.299999952316284
2023-09-06,3.2899999618530273
2023-09-07,3.2799999713897705
2023-09-08,3.309999942779541
2023-09-11,3.309999942779541
2023-09-12,3.2899999618530273
2023-09-13,3.299999952316284
2023-09-14,3.2799999713897705
2023-09-15,3.180000066757202
2023-09-18,3.180000066757202
2023-09-19,3.25
2023-09-20,3.180000066757202
2023-09-21,3.180000066757202
2023-09-22,3.200000047683716
2023-09-25,3.1500000953674316
2023-09-26,3.0399999618530273
2023-09-27,3.0799999237060547
2023-09-28,3.0399999618530273
2023-09-29,3.0
2023-10-02,3.0
2023-10-03,3.0299999713897705
2023-10-04,3.009999990463257
2023-10-05,3.009999990463257
2023-10-06,2.9700000286102295
2023-10-09,3.009999990463257
2023-10-10,3.1500000953674316
2023-10-11,3.130000114440918
2023-10-12,3.0199999809265137
2023-10-13,3.0299999713897705
2023-10-16,3.0
2023-10-17,3.0799999237060547
2023-10-18,2.930000066757202
2023-10-19,2.9700000286102295
2023-10-20,2.940000057220459
2023-10-23,2.9000000953674316
2023-10-24,2.9600000381469727
2023-10-25,2.9600000381469727
2023-10-26,3.059999942779541
2023-10-27,3.0799999237060547
2023-10-30,3.0999999046325684
2023-10-31,3.25
2023-11-01,3.0799999237060547
2023-11-02,3.140000104904175
2023-11-03,3.2699999809265137
2023-11-06,3.240000009536743
2023-11-07,3.3499999046325684
2023-11-08,3.2899999618530273
2023-11-09,2.990000009536743
2023-11-10,2.9000000953674316
2023-11-13,2.880000114440918
2023-11-14,3.0
2023-11-15,2.950000047683716
2023-11-16,2.9100000858306885
2023-11-17,3.0299999713897705
2023-11-20,3.009999990463257
2023-11-21,2.869999885559082
2023-11-22,2.799999952316284
2023-11-24,2.8499999046325684
2023-11-27,2.880000114440918
2023-11-28,2.9000000953674316
2023-11-29,2.950000047683716
2023-11-30,2.990000009536743
2023-12-01,3.119999885559082
2023-12-04,3.009999990463257
2023-12-05,3.0
2023-12-06,2.9800000190734863
2023-12-07,2.940000057220459
2023-12-08,3.009999990463257
2023-12-11,2.890000104904175
2023-12-12,2.9600000381469727
2023-12-13,3.119999885559082
2023-12-14,2.9800000190734863
2023-12-15,2.950000047683716
2023-12-18,3.0399999618530273
2023-12-19,3.130000114440918
2023-12-20,3.0199999809265137
2023-12-21,3.140000104904175
2023-12-22,3.1500000953674316
2023-12-26,3.180000066757202
2023-12-27,3.1500000953674316
2023-12-28,3.0999999046325684
2023-12-29,3.049999952316284
2024-01-02,3.2100000381469727
2024-01-03,3.1600000858306885
2024-01-04,3.0999999046325684
2024-01-05,3.0899999141693115
2024-01-08,3.0999999046325684
2024-01-09,3.450000047683716
2024-01-10,3.3499999046325684
2024-01-11,3.5799999237060547
2024-01-12,3.559999942779541
2024-01-16,3.4200000762939453
2024-01-17,3.559999942779541
2024-01-18,3.569999933242798
2024-01-19,3.569999933242798
2024-01-22,3.619999885559082
2024-01-23,3.7899999618530273
2024-01-24,3.5999999046325684
2024-01-25,3.7699999809265137
2024-01-26,3.8399999141693115
2024-01-29,3.930000066757202
2024-01-30,4.070000171661377
2024-01-31,4.159999847412109
2024-02-01,4.21999979019165
2024-02-02,4.119999885559082
2024-02-05,4.090000152587891
2024-02-06,4.28000020980835
2024-02-07,4.150000095367432
2024-02-08,4.260000228881836
2024-02-09,4.260000228881836
2024-02-12,4.139999866485596
2024-02-13,3.9000000953674316
2024-02-14,4.019999980926514
2024-02-15,4.210000038146973
2024-02-16,4.119999885559082
2024-02-20,4.329999923706055
2024-02-21,4.210000038146973
2024-02-22,4.03000020980835
2024-02-23,4.199999809265137
2024-02-26,4.320000171661377
2024-02-27,4.559999942779541
2024-02-28,4.369999885559082
2024-02-29,4.309999942779541
2024-03-01,4.449999809265137
2024-03-04,4.039999961853027
2024-03-05,3.990000009536743
2024-03-06,4.03000020980835
2024-03-07,4.079999923706055
2024-03-08,4.0
2024-03-11,4.03000020980835
2024-03-12,4.0
2024-03-13,3.990000009536743
2024-03-14,3.8499999046325684
2024-03-15,4.010000228881836
2024-03-18,4.0
2024-03-19,3.940000057220459
2024-03-20,3.950000047683716
2024-03-21,4.099999904632568
2024-03-22,4.059999942779541
2024-03-25,3.819999933242798
2024-03-26,3.7699999809265137
2024-03-27,4.0
2024-03-28,4.039999961853027
2024-04-01,4.0
2024-04-02,3.869999885559082
2024-04-03,3.9000000953674316
2024-04-04,3.8499999046325684
2024-04-05,3.809999942779541
2024-04-08,3.759999990463257
2024-04-09,3.809999942779541
2024-04-10,3.7699999809265137
2024-04-11,3.8499999046325684
2024-04-12,3.759999990463257
2024-04-15,3.759999990463257
2024-04-16,3.740000009536743
2024-04-17,3.7100000381469727
2024-04-18,3.700000047683716
2024-04-19,3.7200000286102295
2024-04-22,3.6700000762939453
2024-04-23,3.7300000190734863
2024-04-24,3.700000047683716
2024-04-25,3.690000057220459
2024-04-26,3.7100000381469727
2024-04-29,3.7100000381469727
2024-04-30,3.700000047683716
2024-05-01,3.8499999046325684
2024-05-02,3.8299999237060547
2024-05-03,3.9600000381469727
2024-05-06,4.0
2024-05-07,3.940000057220459
2024-05-08,3.930000066757202
2024-05-09,3.930000066757202
2024-05-10,3.890000104904175
2024-05-13,4.039999961853027
2024-05-14,3.9600000381469727
2024-05-15,3.7100000381469727
2024-05-16,3.700000047683716
2024-05-17,3.6500000953674316
2024-05-20,3.5999999046325684
2024-05-21,3.609999895095825
2024-05-22,3.819999933242798
2024-05-23,3.690000057220459
2024-05-24,3.6600000858306885
2024-05-28,3.609999895095825
2024-05-29,3.5299999713897705
2024-05-30,3.609999895095825
2024-05-31,3.6700000762939453
2024-06-03,3.890000104904175
2024-06-04,3.7699999809265137
2024-06-05,3.9600000381469727
2024-06-06,3.799999952316284
2024-06-07,3.700000047683716
2024-06-10,3.7899999618530273
2024-06-11,3.9200000762939453
2024-06-12,3.7799999713897705
2024-06-13,3.700000047683716
2024-06-14,3.609999895095825
2024-06-17,3.5299999713897705
2024-06-18,3.490000009536743
2024-06-20,3.4200000762939453
2024-06-21,3.440000057220459
2024-06-24,3.490000009536743
2024-06-25,3.430000066757202
2024-06-26,3.369999885559082
2024-06-27,3.380000114440918
2024-06-28,3.309999942779541
2024-07-01,3.369999885559082
2024-07-02,3.2300000190734863
2024-07-03,3.2799999713897705
2024-07-05,3.25
2024-07-08,3.2799999713897705
2024-07-09,3.190000057220459
2024-07-10,3.1700000762939453
2024-07-11,3.369999885559082
2024-07-12,3.430000066757202
2024-07-15,3.5399999618530273
2024-07-16,3.8399999141693115
2024-07-17,3.869999885559082
2024-07-18,3.680000066757202
2024-07-19,3.569999933242798
2024-07-22,3.7699999809265137
2024-07-23,3.859999895095825
2024-07-24,3.8299999237060547
2024-07-25,3.9000000953674316
