Date,CHRS
2015-06-01,24.989999771118164
2015-06-02,24.989999771118164
2015-06-03,24.969999313354492
2015-06-04,24.93000030517578
2015-06-05,25.110000610351562
2015-06-08,26.459999084472656
2015-06-09,26.440000534057617
2015-06-10,27.75
2015-06-11,27.75
2015-06-12,26.600000381469727
2015-06-15,26.6200008392334
2015-06-16,26.579999923706055
2015-06-17,27.020000457763672
2015-06-18,27.100000381469727
2015-06-19,27.84000015258789
2015-06-22,28.649999618530273
2015-06-23,28.059999465942383
2015-06-24,27.270000457763672
2015-06-25,27.469999313354492
2015-06-26,28.309999465942383
2015-06-29,27.739999771118164
2015-06-30,28.899999618530273
2015-07-01,29.84000015258789
2015-07-02,29.0
2015-07-06,29.280000686645508
2015-07-07,29.489999771118164
2015-07-08,28.559999465942383
2015-07-09,29.8700008392334
2015-07-10,33.060001373291016
2015-07-13,33.9900016784668
2015-07-14,34.45000076293945
2015-07-15,34.7599983215332
2015-07-16,36.849998474121094
2015-07-17,36.52000045776367
2015-07-20,37.18000030517578
2015-07-21,37.08000183105469
2015-07-22,37.459999084472656
2015-07-23,35.9900016784668
2015-07-24,35.459999084472656
2015-07-27,36.20000076293945
2015-07-28,36.09000015258789
2015-07-29,35.38999938964844
2015-07-30,33.720001220703125
2015-07-31,35.08000183105469
2015-08-03,35.029998779296875
2015-08-04,34.66999816894531
2015-08-05,35.400001525878906
2015-08-06,33.5099983215332
2015-08-07,33.84000015258789
2015-08-10,33.869998931884766
2015-08-11,33.150001525878906
2015-08-12,33.5
2015-08-13,34.310001373291016
2015-08-14,34.13999938964844
2015-08-17,33.20000076293945
2015-08-18,31.989999771118164
2015-08-19,30.420000076293945
2015-08-20,29.510000228881836
2015-08-21,29.8700008392334
2015-08-24,27.989999771118164
2015-08-25,27.399999618530273
2015-08-26,27.399999618530273
2015-08-27,28.540000915527344
2015-08-28,28.979999542236328
2015-08-31,27.600000381469727
2015-09-01,26.950000762939453
2015-09-02,27.68000030517578
2015-09-03,26.719999313354492
2015-09-04,27.06999969482422
2015-09-08,25.850000381469727
2015-09-09,25.6299991607666
2015-09-10,25.780000686645508
2015-09-11,26.40999984741211
2015-09-14,25.780000686645508
2015-09-15,26.389999389648438
2015-09-16,26.489999771118164
2015-09-17,28.15999984741211
2015-09-18,27.690000534057617
2015-09-21,27.010000228881836
2015-09-22,26.190000534057617
2015-09-23,26.100000381469727
2015-09-24,26.270000457763672
2015-09-25,23.190000534057617
2015-09-28,22.489999771118164
2015-09-29,19.920000076293945
2015-09-30,20.040000915527344
2015-10-01,18.829999923706055
2015-10-02,20.6299991607666
2015-10-05,22.559999465942383
2015-10-06,23.479999542236328
2015-10-07,23.81999969482422
2015-10-08,23.360000610351562
2015-10-09,23.290000915527344
2015-10-12,22.84000015258789
2015-10-13,21.510000228881836
2015-10-14,21.799999237060547
2015-10-15,23.540000915527344
2015-10-16,24.799999237060547
2015-10-19,23.739999771118164
2015-10-20,23.190000534057617
2015-10-21,23.020000457763672
2015-10-22,23.030000686645508
2015-10-23,24.65999984741211
2015-10-26,25.040000915527344
2015-10-27,27.149999618530273
2015-10-28,27.540000915527344
2015-10-29,28.389999389648438
2015-10-30,27.850000381469727
2015-11-02,28.709999084472656
2015-11-03,28.809999465942383
2015-11-04,29.309999465942383
2015-11-05,29.09000015258789
2015-11-06,29.399999618530273
2015-11-09,29.059999465942383
2015-11-10,29.549999237060547
2015-11-11,28.440000534057617
2015-11-12,26.940000534057617
2015-11-13,26.81999969482422
2015-11-16,26.979999542236328
2015-11-17,27.260000228881836
2015-11-18,27.229999542236328
2015-11-19,27.100000381469727
2015-11-20,27.610000610351562
2015-11-23,29.59000015258789
2015-11-24,29.959999084472656
2015-11-25,29.520000457763672
2015-11-27,30.559999465942383
2015-11-30,30.3700008392334
2015-12-01,29.829999923706055
2015-12-02,29.829999923706055
2015-12-03,28.299999237060547
2015-12-04,29.229999542236328
2015-12-07,27.68000030517578
2015-12-08,28.200000762939453
2015-12-09,24.299999237060547
2015-12-10,25.889999389648438
2015-12-11,24.59000015258789
2015-12-14,24.360000610351562
2015-12-15,25.8700008392334
2015-12-16,25.350000381469727
2015-12-17,23.299999237060547
2015-12-18,22.40999984741211
2015-12-21,22.309999465942383
2015-12-22,21.549999237060547
2015-12-23,22.399999618530273
2015-12-24,22.969999313354492
2015-12-28,22.270000457763672
2015-12-29,23.739999771118164
2015-12-30,23.31999969482422
2015-12-31,22.959999084472656
2016-01-04,21.06999969482422
2016-01-05,20.59000015258789
2016-01-06,18.8700008392334
2016-01-07,18.280000686645508
2016-01-08,18.270000457763672
2016-01-11,17.709999084472656
2016-01-12,16.700000762939453
2016-01-13,14.069999694824219
2016-01-14,16.0
2016-01-15,16.190000534057617
2016-01-19,15.100000381469727
2016-01-20,15.020000457763672
2016-01-21,14.029999732971191
2016-01-22,14.489999771118164
2016-01-25,14.6899995803833
2016-01-26,14.550000190734863
2016-01-27,13.609999656677246
2016-01-28,13.359999656677246
2016-01-29,13.260000228881836
2016-02-01,13.15999984741211
2016-02-02,13.119999885559082
2016-02-03,12.75
2016-02-04,13.239999771118164
2016-02-05,14.329999923706055
2016-02-08,12.539999961853027
2016-02-09,12.710000038146973
2016-02-10,12.850000381469727
2016-02-11,13.34000015258789
2016-02-12,13.609999656677246
2016-02-16,14.6899995803833
2016-02-17,15.40999984741211
2016-02-18,14.65999984741211
2016-02-19,14.630000114440918
2016-02-22,14.600000381469727
2016-02-23,13.9399995803833
2016-02-24,13.989999771118164
2016-02-25,13.819999694824219
2016-02-26,14.430000305175781
2016-02-29,14.1899995803833
2016-03-01,15.020000457763672
2016-03-02,17.639999389648438
2016-03-03,18.059999465942383
2016-03-04,18.459999084472656
2016-03-07,19.93000030517578
2016-03-08,19.270000457763672
2016-03-09,19.610000610351562
2016-03-10,18.0
2016-03-11,19.09000015258789
2016-03-14,20.040000915527344
2016-03-15,18.260000228881836
2016-03-16,18.40999984741211
2016-03-17,18.420000076293945
2016-03-18,19.389999389648438
2016-03-21,20.239999771118164
2016-03-22,20.0
2016-03-23,19.110000610351562
2016-03-24,19.40999984741211
2016-03-28,18.829999923706055
2016-03-29,19.81999969482422
2016-03-30,19.25
2016-03-31,21.229999542236328
2016-04-01,22.469999313354492
2016-04-04,22.06999969482422
2016-04-05,22.6200008392334
2016-04-06,23.850000381469727
2016-04-07,22.520000457763672
2016-04-08,22.229999542236328
2016-04-11,21.600000381469727
2016-04-12,21.559999465942383
2016-04-13,22.110000610351562
2016-04-14,21.8799991607666
2016-04-15,21.860000610351562
2016-04-18,21.989999771118164
2016-04-19,21.170000076293945
2016-04-20,21.059999465942383
2016-04-21,21.65999984741211
2016-04-22,21.739999771118164
2016-04-25,20.979999542236328
2016-04-26,20.459999084472656
2016-04-27,20.09000015258789
2016-04-28,19.25
2016-04-29,18.829999923706055
2016-05-02,19.969999313354492
2016-05-03,19.110000610351562
2016-05-04,18.649999618530273
2016-05-05,18.56999969482422
2016-05-06,19.209999084472656
2016-05-09,19.200000762939453
2016-05-10,18.0
2016-05-11,17.170000076293945
2016-05-12,16.020000457763672
2016-05-13,15.229999542236328
2016-05-16,16.270000457763672
2016-05-17,18.850000381469727
2016-05-18,19.489999771118164
2016-05-19,18.959999084472656
2016-05-20,19.5
2016-05-23,18.1200008392334
2016-05-24,18.280000686645508
2016-05-25,18.260000228881836
2016-05-26,18.010000228881836
2016-05-27,17.959999084472656
2016-05-31,18.649999618530273
2016-06-01,18.8799991607666
2016-06-02,19.469999313354492
2016-06-03,18.280000686645508
2016-06-06,17.809999465942383
2016-06-07,17.420000076293945
2016-06-08,18.040000915527344
2016-06-09,16.950000762939453
2016-06-10,16.010000228881836
2016-06-13,16.510000228881836
2016-06-14,16.0
2016-06-15,16.440000534057617
2016-06-16,16.010000228881836
2016-06-17,15.569999694824219
2016-06-20,15.630000114440918
2016-06-21,15.6899995803833
2016-06-22,16.020000457763672
2016-06-23,16.469999313354492
2016-06-24,15.319999694824219
2016-06-27,14.130000114440918
2016-06-28,15.640000343322754
2016-06-29,16.790000915527344
2016-06-30,16.889999389648438
2016-07-01,16.84000015258789
2016-07-05,16.65999984741211
2016-07-06,16.510000228881836
2016-07-07,16.43000030517578
2016-07-08,17.219999313354492
2016-07-11,21.93000030517578
2016-07-12,22.90999984741211
2016-07-13,22.600000381469727
2016-07-14,22.1200008392334
2016-07-15,23.610000610351562
2016-07-18,23.440000534057617
2016-07-19,23.850000381469727
2016-07-20,26.100000381469727
2016-07-21,23.979999542236328
2016-07-22,24.219999313354492
2016-07-25,24.1200008392334
2016-07-26,24.700000762939453
2016-07-27,25.780000686645508
2016-07-28,24.56999969482422
2016-07-29,25.389999389648438
2016-08-01,25.81999969482422
2016-08-02,27.329999923706055
2016-08-03,27.920000076293945
2016-08-04,28.09000015258789
2016-08-05,29.1200008392334
2016-08-08,30.040000915527344
2016-08-09,29.700000762939453
2016-08-10,29.040000915527344
2016-08-11,30.049999237060547
2016-08-12,29.5
2016-08-15,30.100000381469727
2016-08-16,29.15999984741211
2016-08-17,29.709999084472656
2016-08-18,30.139999389648438
2016-08-19,30.510000228881836
2016-08-22,30.209999084472656
2016-08-23,29.889999389648438
2016-08-24,28.950000762939453
2016-08-25,29.350000381469727
2016-08-26,29.389999389648438
2016-08-29,29.25
2016-08-30,29.510000228881836
2016-08-31,29.770000457763672
2016-09-01,29.979999542236328
2016-09-02,30.809999465942383
2016-09-06,30.030000686645508
2016-09-07,30.350000381469727
2016-09-08,30.579999923706055
2016-09-09,29.780000686645508
2016-09-12,31.360000610351562
2016-09-13,29.84000015258789
2016-09-14,30.670000076293945
2016-09-15,30.21500015258789
2016-09-16,30.979999542236328
2016-09-19,30.030000686645508
2016-09-20,31.56999969482422
2016-09-21,30.75
2016-09-22,30.8799991607666
2016-09-23,30.0
2016-09-26,29.690000534057617
2016-09-27,30.920000076293945
2016-09-28,28.790000915527344
2016-09-29,26.290000915527344
2016-09-30,26.780000686645508
2016-10-03,25.450000762939453
2016-10-04,25.329999923706055
2016-10-05,25.780000686645508
2016-10-06,25.25
2016-10-07,27.040000915527344
2016-10-10,28.709999084472656
2016-10-11,28.520000457763672
2016-10-12,27.8799991607666
2016-10-13,28.440000534057617
2016-10-14,28.18000030517578
2016-10-17,28.8799991607666
2016-10-18,29.219999313354492
2016-10-19,29.760000228881836
2016-10-20,30.389999389648438
2016-10-21,30.489999771118164
2016-10-24,30.690000534057617
2016-10-25,30.520000457763672
2016-10-26,29.729999542236328
2016-10-27,29.5
2016-10-28,28.700000762939453
2016-10-31,27.350000381469727
2016-11-01,27.799999237060547
2016-11-02,29.049999237060547
2016-11-03,27.299999237060547
2016-11-04,28.149999618530273
2016-11-07,25.600000381469727
2016-11-08,24.149999618530273
2016-11-09,27.100000381469727
2016-11-10,27.950000762939453
2016-11-11,27.649999618530273
2016-11-14,28.049999237060547
2016-11-15,28.5
2016-11-16,27.700000762939453
2016-11-17,28.0
2016-11-18,28.25
2016-11-21,28.450000762939453
2016-11-22,27.75
2016-11-23,28.100000381469727
2016-11-25,28.049999237060547
2016-11-28,27.799999237060547
2016-11-29,27.850000381469727
2016-11-30,26.899999618530273
2016-12-01,27.549999237060547
2016-12-02,27.899999618530273
2016-12-05,28.149999618530273
2016-12-06,28.149999618530273
2016-12-07,27.5
2016-12-08,27.850000381469727
2016-12-09,28.149999618530273
2016-12-12,27.799999237060547
2016-12-13,27.600000381469727
2016-12-14,27.799999237060547
2016-12-15,27.75
2016-12-16,28.299999237060547
2016-12-19,27.799999237060547
2016-12-20,27.899999618530273
2016-12-21,27.899999618530273
2016-12-22,28.0
2016-12-23,28.049999237060547
2016-12-27,27.899999618530273
2016-12-28,28.549999237060547
2016-12-29,28.25
2016-12-30,28.149999618530273
2017-01-03,28.0
2017-01-04,29.049999237060547
2017-01-05,28.0
2017-01-06,27.899999618530273
2017-01-09,27.649999618530273
2017-01-10,28.0
2017-01-11,27.25
2017-01-12,27.0
2017-01-13,27.149999618530273
2017-01-17,25.200000762939453
2017-01-18,25.450000762939453
2017-01-19,26.100000381469727
2017-01-20,26.049999237060547
2017-01-23,26.200000762939453
2017-01-24,26.5
2017-01-25,27.75
2017-01-26,27.549999237060547
2017-01-27,27.75
2017-01-30,27.950000762939453
2017-01-31,27.899999618530273
2017-02-01,27.200000762939453
2017-02-02,27.0
2017-02-03,27.25
2017-02-06,26.950000762939453
2017-02-07,26.649999618530273
2017-02-08,23.600000381469727
2017-02-09,23.549999237060547
2017-02-10,23.25
2017-02-13,23.0
2017-02-14,23.049999237060547
2017-02-15,22.799999237060547
2017-02-16,23.0
2017-02-17,22.5
2017-02-21,22.700000762939453
2017-02-22,21.700000762939453
2017-02-23,21.649999618530273
2017-02-24,21.75
2017-02-27,22.899999618530273
2017-02-28,23.600000381469727
2017-03-01,24.899999618530273
2017-03-02,24.799999237060547
2017-03-03,25.450000762939453
2017-03-06,24.799999237060547
2017-03-07,24.5
2017-03-08,24.0
2017-03-09,23.450000762939453
2017-03-10,23.450000762939453
2017-03-13,23.450000762939453
2017-03-14,22.174999237060547
2017-03-15,22.5
2017-03-16,23.200000762939453
2017-03-17,23.25
2017-03-20,23.700000762939453
2017-03-21,22.350000381469727
2017-03-22,22.549999237060547
2017-03-23,21.850000381469727
2017-03-24,21.549999237060547
2017-03-27,21.5
2017-03-28,20.899999618530273
2017-03-29,20.700000762939453
2017-03-30,20.5
2017-03-31,21.149999618530273
2017-04-03,20.149999618530273
2017-04-04,19.549999237060547
2017-04-05,19.5
2017-04-06,19.399999618530273
2017-04-07,19.549999237060547
2017-04-10,19.399999618530273
2017-04-11,18.799999237060547
2017-04-12,18.850000381469727
2017-04-13,19.350000381469727
2017-04-17,19.700000762939453
2017-04-18,19.25
2017-04-19,18.649999618530273
2017-04-20,18.75
2017-04-21,18.350000381469727
2017-04-24,19.049999237060547
2017-04-25,20.149999618530273
2017-04-26,20.149999618530273
2017-04-27,19.899999618530273
2017-04-28,19.200000762939453
2017-05-01,20.299999237060547
2017-05-02,20.049999237060547
2017-05-03,19.549999237060547
2017-05-04,19.299999237060547
2017-05-05,19.75
2017-05-08,20.25
2017-05-09,19.450000762939453
2017-05-10,21.399999618530273
2017-05-11,22.149999618530273
2017-05-12,22.350000381469727
2017-05-15,22.0
2017-05-16,22.049999237060547
2017-05-17,23.799999237060547
2017-05-18,24.5
2017-05-19,22.299999237060547
2017-05-22,21.100000381469727
2017-05-23,21.850000381469727
2017-05-24,20.399999618530273
2017-05-25,20.200000762939453
2017-05-26,20.25
2017-05-30,20.75
2017-05-31,19.75
2017-06-01,21.350000381469727
2017-06-02,22.450000762939453
2017-06-05,21.899999618530273
2017-06-06,21.350000381469727
2017-06-07,20.649999618530273
2017-06-08,22.700000762939453
2017-06-09,20.649999618530273
2017-06-12,15.725000381469727
2017-06-13,16.0
2017-06-14,15.5
2017-06-15,15.050000190734863
2017-06-16,14.850000381469727
2017-06-19,15.300000190734863
2017-06-20,15.149999618530273
2017-06-21,15.449999809265137
2017-06-22,15.800000190734863
2017-06-23,15.649999618530273
2017-06-26,16.0
2017-06-27,15.399999618530273
2017-06-28,14.850000381469727
2017-06-29,14.449999809265137
2017-06-30,14.350000381469727
2017-07-03,14.649999618530273
2017-07-05,14.399999618530273
2017-07-06,13.899999618530273
2017-07-07,13.5
2017-07-10,13.149999618530273
2017-07-11,13.649999618530273
2017-07-12,13.850000381469727
2017-07-13,13.850000381469727
2017-07-14,13.399999618530273
2017-07-17,13.25
2017-07-18,13.449999809265137
2017-07-19,13.649999618530273
2017-07-20,13.699999809265137
2017-07-21,13.649999618530273
2017-07-24,13.850000381469727
2017-07-25,13.699999809265137
2017-07-26,13.649999618530273
2017-07-27,13.199999809265137
2017-07-28,13.399999618530273
2017-07-31,13.100000381469727
2017-08-01,12.800000190734863
2017-08-02,12.850000381469727
2017-08-03,12.75
2017-08-04,12.699999809265137
2017-08-07,12.399999618530273
2017-08-08,13.5
2017-08-09,12.600000381469727
2017-08-10,11.524999618530273
2017-08-11,11.649999618530273
2017-08-14,12.199999809265137
2017-08-15,11.75
2017-08-16,11.5
2017-08-17,11.350000381469727
2017-08-18,11.100000381469727
2017-08-21,13.550000190734863
2017-08-22,13.800000190734863
2017-08-23,13.5
2017-08-24,14.100000381469727
2017-08-25,14.149999618530273
2017-08-28,14.25
2017-08-29,14.0
2017-08-30,14.25
2017-08-31,14.449999809265137
2017-09-01,14.399999618530273
2017-09-05,14.5
2017-09-06,14.399999618530273
2017-09-07,13.5
2017-09-08,12.550000190734863
2017-09-11,12.300000190734863
2017-09-12,12.350000381469727
2017-09-13,12.899999618530273
2017-09-14,12.899999618530273
2017-09-15,13.0
2017-09-18,12.699999809265137
2017-09-19,12.850000381469727
2017-09-20,12.949999809265137
2017-09-21,12.550000190734863
2017-09-22,12.850000381469727
2017-09-25,13.5
2017-09-26,13.399999618530273
2017-09-27,13.300000190734863
2017-09-28,13.5
2017-09-29,13.350000381469727
2017-10-02,13.75
2017-10-03,13.5
2017-10-04,13.949999809265137
2017-10-05,14.0
2017-10-06,13.550000190734863
2017-10-09,13.399999618530273
2017-10-10,13.699999809265137
2017-10-11,14.300000190734863
2017-10-12,14.399999618530273
2017-10-13,14.149999618530273
2017-10-16,13.75
2017-10-17,13.699999809265137
2017-10-18,13.850000381469727
2017-10-19,13.899999618530273
2017-10-20,13.699999809265137
2017-10-23,13.25
2017-10-24,12.600000381469727
2017-10-25,11.800000190734863
2017-10-26,10.850000381469727
2017-10-27,11.100000381469727
2017-10-30,11.5
2017-10-31,11.25
2017-11-01,11.100000381469727
2017-11-02,11.350000381469727
2017-11-03,11.949999809265137
2017-11-06,12.25
2017-11-07,11.125
2017-11-08,11.050000190734863
2017-11-09,10.600000381469727
2017-11-10,10.050000190734863
2017-11-13,9.149999618530273
2017-11-14,9.100000381469727
2017-11-15,9.300000190734863
2017-11-16,9.449999809265137
2017-11-17,8.350000381469727
2017-11-20,8.899999618530273
2017-11-21,9.050000190734863
2017-11-22,9.350000381469727
2017-11-24,8.75
2017-11-27,8.600000381469727
2017-11-28,8.899999618530273
2017-11-29,8.899999618530273
2017-11-30,8.949999809265137
2017-12-01,8.800000190734863
2017-12-04,8.899999618530273
2017-12-05,8.5
2017-12-06,8.399999618530273
2017-12-07,8.449999809265137
2017-12-08,9.050000190734863
2017-12-11,8.600000381469727
2017-12-12,8.600000381469727
2017-12-13,8.699999809265137
2017-12-14,8.600000381469727
2017-12-15,8.850000381469727
2017-12-18,8.949999809265137
2017-12-19,9.050000190734863
2017-12-20,9.449999809265137
2017-12-21,9.5
2017-12-22,9.550000190734863
2017-12-26,9.25
2017-12-27,9.300000190734863
2017-12-28,8.949999809265137
2017-12-29,8.800000190734863
2018-01-02,9.550000190734863
2018-01-03,11.399999618530273
2018-01-04,11.949999809265137
2018-01-05,12.350000381469727
2018-01-08,11.949999809265137
2018-01-09,12.300000190734863
2018-01-10,12.300000190734863
2018-01-11,13.699999809265137
2018-01-12,13.600000381469727
2018-01-16,12.600000381469727
2018-01-17,12.074999809265137
2018-01-18,11.399999618530273
2018-01-19,10.75
2018-01-22,11.5
2018-01-23,11.949999809265137
2018-01-24,11.649999618530273
2018-01-25,12.100000381469727
2018-01-26,12.100000381469727
2018-01-29,12.050000190734863
2018-01-30,10.975000381469727
2018-01-31,10.100000381469727
2018-02-01,10.050000190734863
2018-02-02,9.949999809265137
2018-02-05,9.550000190734863
2018-02-06,10.050000190734863
2018-02-07,9.899999618530273
2018-02-08,9.399999618530273
2018-02-09,9.449999809265137
2018-02-12,9.75
2018-02-13,9.649999618530273
2018-02-14,9.800000190734863
2018-02-15,9.699999809265137
2018-02-16,9.550000190734863
2018-02-20,9.100000381469727
2018-02-21,9.149999618530273
2018-02-22,9.149999618530273
2018-02-23,9.550000190734863
2018-02-26,10.25
2018-02-27,10.5
2018-02-28,9.899999618530273
2018-03-01,9.800000190734863
2018-03-02,10.050000190734863
2018-03-05,10.449999809265137
2018-03-06,9.600000381469727
2018-03-07,9.199999809265137
2018-03-08,9.100000381469727
2018-03-09,11.850000381469727
2018-03-12,12.449999809265137
2018-03-13,12.449999809265137
2018-03-14,12.25
2018-03-15,12.149999618530273
2018-03-16,12.5
2018-03-19,12.100000381469727
2018-03-20,12.0
2018-03-21,11.850000381469727
2018-03-22,11.399999618530273
2018-03-23,11.149999618530273
2018-03-26,11.050000190734863
2018-03-27,10.949999809265137
2018-03-28,11.199999809265137
2018-03-29,11.050000190734863
2018-04-02,10.25
2018-04-03,10.899999618530273
2018-04-04,11.850000381469727
2018-04-05,11.649999618530273
2018-04-06,11.399999618530273
2018-04-09,11.199999809265137
2018-04-10,11.949999809265137
2018-04-11,12.399999618530273
2018-04-12,12.800000190734863
2018-04-13,12.699999809265137
2018-04-16,12.75
2018-04-17,13.0
2018-04-18,12.550000190734863
2018-04-19,12.050000190734863
2018-04-20,11.899999618530273
2018-04-23,11.800000190734863
2018-04-24,11.449999809265137
2018-04-25,11.649999618530273
2018-04-26,11.850000381469727
2018-04-27,12.274999618530273
2018-04-30,12.100000381469727
2018-05-01,12.149999618530273
2018-05-02,12.699999809265137
2018-05-03,14.899999618530273
2018-05-04,15.199999809265137
2018-05-07,15.5
2018-05-08,15.25
2018-05-09,15.600000381469727
2018-05-10,14.949999809265137
2018-05-11,16.5
2018-05-14,16.75
2018-05-15,16.299999237060547
2018-05-16,16.100000381469727
2018-05-17,15.949999809265137
2018-05-18,15.5
2018-05-21,15.25
2018-05-22,15.399999618530273
2018-05-23,15.300000190734863
2018-05-24,15.600000381469727
2018-05-25,15.300000190734863
2018-05-29,15.199999809265137
2018-05-30,15.5
2018-05-31,15.600000381469727
2018-06-01,15.600000381469727
2018-06-04,15.199999809265137
2018-06-05,16.049999237060547
2018-06-06,15.649999618530273
2018-06-07,16.450000762939453
2018-06-08,15.875
2018-06-11,16.0
2018-06-12,16.350000381469727
2018-06-13,15.649999618530273
2018-06-14,15.100000381469727
2018-06-15,14.800000190734863
2018-06-18,15.25
2018-06-19,16.399999618530273
2018-06-20,17.450000762939453
2018-06-21,16.299999237060547
2018-06-22,17.200000762939453
2018-06-25,15.399999618530273
2018-06-26,15.100000381469727
2018-06-27,14.550000190734863
2018-06-28,14.75
2018-06-29,14.0
2018-07-02,14.949999809265137
2018-07-03,15.100000381469727
2018-07-05,14.449999809265137
2018-07-06,15.050000190734863
2018-07-09,14.899999618530273
2018-07-10,14.75
2018-07-11,14.899999618530273
2018-07-12,15.100000381469727
2018-07-13,15.199999809265137
2018-07-16,14.850000381469727
2018-07-17,14.899999618530273
2018-07-18,17.899999618530273
2018-07-19,18.450000762939453
2018-07-20,18.600000381469727
2018-07-23,18.950000762939453
2018-07-24,18.950000762939453
2018-07-25,18.600000381469727
2018-07-26,18.350000381469727
2018-07-27,17.600000381469727
2018-07-30,18.0
2018-07-31,19.049999237060547
2018-08-01,18.700000762939453
2018-08-02,18.049999237060547
2018-08-03,18.149999618530273
2018-08-06,18.399999618530273
2018-08-07,18.299999237060547
2018-08-08,18.350000381469727
2018-08-09,18.75
2018-08-10,19.0
2018-08-13,18.75
2018-08-14,19.399999618530273
2018-08-15,18.399999618530273
2018-08-16,18.75
2018-08-17,19.0
2018-08-20,19.100000381469727
2018-08-21,19.149999618530273
2018-08-22,19.25
2018-08-23,19.0
2018-08-24,18.899999618530273
2018-08-27,18.850000381469727
2018-08-28,20.25
2018-08-29,20.149999618530273
2018-08-30,20.0
2018-08-31,20.149999618530273
2018-09-04,19.950000762939453
2018-09-05,20.049999237060547
2018-09-06,19.799999237060547
2018-09-07,18.799999237060547
