Date,ENTA
2013-10-24,20.18000030517578
2013-10-25,20.0
2013-10-28,19.8799991607666
2013-10-29,19.979999542236328
2013-10-30,19.93000030517578
2013-10-31,19.959999084472656
2013-11-01,20.149999618530273
2013-11-04,19.780000686645508
2013-11-05,18.940000534057617
2013-11-06,19.5
2013-11-07,19.940000534057617
2013-11-08,20.010000228881836
2013-11-11,20.0
2013-11-12,20.610000610351562
2013-11-13,20.3799991607666
2013-11-14,20.09000015258789
2013-11-15,20.25
2013-11-18,21.0
2013-11-19,21.600000381469727
2013-11-20,21.31999969482422
2013-11-21,22.3799991607666
2013-11-22,23.399999618530273
2013-11-25,24.84000015258789
2013-11-26,25.399999618530273
2013-11-27,26.979999542236328
2013-11-29,27.030000686645508
2013-12-02,27.600000381469727
2013-12-03,27.68000030517578
2013-12-04,28.059999465942383
2013-12-05,27.579999923706055
2013-12-06,27.719999313354492
2013-12-09,29.65999984741211
2013-12-10,38.13999938964844
2013-12-11,36.25
2013-12-12,36.779998779296875
2013-12-13,37.15999984741211
2013-12-16,36.36000061035156
2013-12-17,35.61000061035156
2013-12-18,27.729999542236328
2013-12-19,27.56999969482422
2013-12-20,27.450000762939453
2013-12-23,28.040000915527344
2013-12-24,28.309999465942383
2013-12-26,28.440000534057617
2013-12-27,28.059999465942383
2013-12-30,27.65999984741211
2013-12-31,27.280000686645508
2014-01-02,28.280000686645508
2014-01-03,28.860000610351562
2014-01-06,28.68000030517578
2014-01-07,30.040000915527344
2014-01-08,31.489999771118164
2014-01-09,32.060001373291016
2014-01-10,32.29999923706055
2014-01-13,31.6299991607666
2014-01-14,33.02000045776367
2014-01-15,33.63999938964844
2014-01-16,33.959999084472656
2014-01-17,33.40999984741211
2014-01-21,32.209999084472656
2014-01-22,31.59000015258789
2014-01-23,31.010000228881836
2014-01-24,30.030000686645508
2014-01-27,29.93000030517578
2014-01-28,33.27000045776367
2014-01-29,32.43000030517578
2014-01-30,32.27000045776367
2014-01-31,36.58000183105469
2014-02-03,36.84000015258789
2014-02-04,39.029998779296875
2014-02-05,35.33000183105469
2014-02-06,35.0
2014-02-07,36.61000061035156
2014-02-10,38.279998779296875
2014-02-11,38.5
2014-02-12,40.02000045776367
2014-02-13,38.18000030517578
2014-02-14,38.58000183105469
2014-02-18,39.540000915527344
2014-02-19,38.25
2014-02-20,38.470001220703125
2014-02-21,39.95000076293945
2014-02-24,38.650001525878906
2014-02-25,38.9900016784668
2014-02-26,38.70000076293945
2014-02-27,38.20000076293945
2014-02-28,36.84000015258789
2014-03-03,38.43000030517578
2014-03-04,38.84000015258789
2014-03-05,38.810001373291016
2014-03-06,37.189998626708984
2014-03-07,36.79999923706055
2014-03-10,39.36000061035156
2014-03-11,38.83000183105469
2014-03-12,38.25
2014-03-13,38.13999938964844
2014-03-14,40.849998474121094
2014-03-17,40.25
2014-03-18,40.380001068115234
2014-03-19,39.720001220703125
2014-03-20,42.77000045776367
2014-03-21,40.27000045776367
2014-03-24,40.04999923706055
2014-03-25,39.0
2014-03-26,38.880001068115234
2014-03-27,39.7599983215332
2014-03-28,38.52000045776367
2014-03-31,39.9900016784668
2014-04-01,38.880001068115234
2014-04-02,39.36000061035156
2014-04-03,38.5
2014-04-04,34.470001220703125
2014-04-07,34.369998931884766
2014-04-08,34.81999969482422
2014-04-09,36.65999984741211
2014-04-10,33.310001373291016
2014-04-11,33.470001220703125
2014-04-14,34.09000015258789
2014-04-15,33.380001068115234
2014-04-16,33.130001068115234
2014-04-17,33.38999938964844
2014-04-21,34.290000915527344
2014-04-22,36.81999969482422
2014-04-23,36.959999084472656
2014-04-24,36.91999816894531
2014-04-25,35.619998931884766
2014-04-28,35.7400016784668
2014-04-29,36.349998474121094
2014-04-30,37.209999084472656
2014-05-01,37.369998931884766
2014-05-02,35.54999923706055
2014-05-05,35.86000061035156
2014-05-06,36.130001068115234
2014-05-07,34.599998474121094
2014-05-08,34.40999984741211
2014-05-09,34.70000076293945
2014-05-12,34.779998779296875
2014-05-13,36.5
2014-05-14,37.34000015258789
2014-05-15,36.779998779296875
2014-05-16,36.45000076293945
2014-05-19,36.84000015258789
2014-05-20,37.040000915527344
2014-05-21,37.91999816894531
2014-05-22,38.689998626708984
2014-05-23,39.470001220703125
2014-05-27,39.36000061035156
2014-05-28,39.45000076293945
2014-05-29,38.34000015258789
2014-05-30,37.97999954223633
2014-06-02,38.31999969482422
2014-06-03,38.40999984741211
2014-06-04,39.25
2014-06-05,39.54999923706055
2014-06-06,39.16999816894531
2014-06-09,40.439998626708984
2014-06-10,41.59000015258789
2014-06-11,39.869998931884766
2014-06-12,39.150001525878906
2014-06-13,39.18000030517578
2014-06-16,41.29999923706055
2014-06-17,41.720001220703125
2014-06-18,44.2400016784668
2014-06-19,46.13999938964844
2014-06-20,46.119998931884766
2014-06-23,44.5
2014-06-24,43.43000030517578
2014-06-25,45.09000015258789
2014-06-26,44.470001220703125
2014-06-27,44.90999984741211
2014-06-30,43.06999969482422
2014-07-01,42.279998779296875
2014-07-02,42.22999954223633
2014-07-03,42.75
2014-07-07,41.650001525878906
2014-07-08,39.72999954223633
2014-07-09,40.47999954223633
2014-07-10,40.439998626708984
2014-07-11,40.58000183105469
2014-07-14,39.400001525878906
2014-07-15,39.29999923706055
2014-07-16,38.439998626708984
2014-07-17,37.880001068115234
2014-07-18,38.31999969482422
2014-07-21,38.31999969482422
2014-07-22,38.709999084472656
2014-07-23,39.060001373291016
2014-07-24,38.709999084472656
2014-07-25,39.2400016784668
2014-07-28,38.7400016784668
2014-07-29,38.52000045776367
2014-07-30,38.689998626708984
2014-07-31,37.61000061035156
2014-08-01,38.81999969482422
2014-08-04,38.209999084472656
2014-08-05,37.45000076293945
2014-08-06,37.84000015258789
2014-08-07,37.09000015258789
2014-08-08,37.400001525878906
2014-08-11,38.470001220703125
2014-08-12,39.130001068115234
2014-08-13,39.45000076293945
2014-08-14,39.189998626708984
2014-08-15,39.790000915527344
2014-08-18,39.900001525878906
2014-08-19,39.9900016784668
2014-08-20,39.70000076293945
2014-08-21,39.47999954223633
2014-08-22,39.540000915527344
2014-08-25,39.95000076293945
2014-08-26,42.58000183105469
2014-08-27,43.86000061035156
2014-08-28,43.83000183105469
2014-08-29,41.959999084472656
2014-09-02,40.97999954223633
2014-09-03,39.9900016784668
2014-09-04,40.43000030517578
2014-09-05,41.849998474121094
2014-09-08,42.97999954223633
2014-09-09,41.150001525878906
2014-09-10,41.0099983215332
2014-09-11,41.29999923706055
2014-09-12,40.58000183105469
2014-09-15,39.9900016784668
2014-09-16,39.81999969482422
2014-09-17,40.130001068115234
2014-09-18,39.91999816894531
2014-09-19,39.439998626708984
2014-09-22,38.72999954223633
2014-09-23,38.59000015258789
2014-09-24,40.540000915527344
2014-09-25,39.75
2014-09-26,39.470001220703125
2014-09-29,40.06999969482422
2014-09-30,39.56999969482422
2014-10-01,40.290000915527344
2014-10-02,43.0099983215332
2014-10-03,41.79499816894531
2014-10-06,41.5099983215332
2014-10-07,42.36000061035156
2014-10-08,42.540000915527344
2014-10-09,41.33000183105469
2014-10-10,42.22999954223633
2014-10-13,42.02000045776367
2014-10-14,42.040000915527344
2014-10-15,42.900001525878906
2014-10-16,42.709999084472656
2014-10-17,43.58000183105469
2014-10-20,46.59000015258789
2014-10-21,41.83000183105469
2014-10-22,43.83000183105469
2014-10-23,44.970001220703125
2014-10-24,45.16999816894531
2014-10-27,45.689998626708984
2014-10-28,44.970001220703125
2014-10-29,44.2599983215332
2014-10-30,44.18000030517578
2014-10-31,43.0
2014-11-03,42.43000030517578
2014-11-04,43.290000915527344
2014-11-05,42.18000030517578
2014-11-06,43.5
2014-11-07,43.33000183105469
2014-11-10,44.13999938964844
2014-11-11,43.220001220703125
2014-11-12,43.310001373291016
2014-11-13,43.220001220703125
2014-11-14,44.2400016784668
2014-11-17,43.970001220703125
2014-11-18,43.70000076293945
2014-11-19,43.900001525878906
2014-11-20,44.0
2014-11-21,43.5
2014-11-24,45.209999084472656
2014-11-25,45.349998474121094
2014-11-26,47.9900016784668
2014-11-28,46.939998626708984
2014-12-01,44.47999954223633
2014-12-02,45.279998779296875
2014-12-03,46.220001220703125
2014-12-04,46.25
2014-12-05,47.400001525878906
2014-12-08,47.7400016784668
2014-12-09,47.68000030517578
2014-12-10,47.27000045776367
2014-12-11,46.43000030517578
2014-12-12,43.22999954223633
2014-12-15,43.11000061035156
2014-12-16,41.13999938964844
2014-12-17,42.38999938964844
2014-12-18,44.880001068115234
2014-12-19,46.619998931884766
2014-12-22,51.31999969482422
2014-12-23,48.97999954223633
2014-12-24,49.040000915527344
2014-12-26,51.66999816894531
2014-12-29,51.97999954223633
2014-12-30,51.11000061035156
2014-12-31,50.849998474121094
2015-01-02,50.45000076293945
2015-01-05,49.91999816894531
2015-01-06,48.880001068115234
2015-01-07,50.31999969482422
2015-01-08,51.2599983215332
2015-01-09,50.11000061035156
2015-01-12,49.40999984741211
2015-01-13,48.709999084472656
2015-01-14,50.54999923706055
2015-01-15,48.5099983215332
2015-01-16,50.22999954223633
2015-01-20,50.119998931884766
2015-01-21,48.84000015258789
2015-01-22,46.0
2015-01-23,44.91999816894531
2015-01-26,43.939998626708984
2015-01-27,44.11000061035156
2015-01-28,43.52000045776367
2015-01-29,43.650001525878906
2015-01-30,43.439998626708984
2015-02-02,39.08000183105469
2015-02-03,39.189998626708984
2015-02-04,36.029998779296875
2015-02-05,35.16999816894531
2015-02-06,34.529998779296875
2015-02-09,33.72999954223633
2015-02-10,34.220001220703125
2015-02-11,34.33000183105469
2015-02-12,33.7400016784668
2015-02-13,33.29999923706055
2015-02-17,32.95000076293945
2015-02-18,34.09000015258789
2015-02-19,33.650001525878906
2015-02-20,35.900001525878906
2015-02-23,35.54999923706055
2015-02-24,35.88999938964844
2015-02-25,36.15999984741211
2015-02-26,36.880001068115234
2015-02-27,35.81999969482422
2015-03-02,35.86000061035156
2015-03-03,36.040000915527344
2015-03-04,35.41999816894531
2015-03-05,35.290000915527344
2015-03-06,34.970001220703125
2015-03-09,33.79999923706055
2015-03-10,33.93000030517578
2015-03-11,34.31999969482422
2015-03-12,34.5
2015-03-13,34.22999954223633
2015-03-16,34.650001525878906
2015-03-17,34.41999816894531
2015-03-18,34.45000076293945
2015-03-19,35.25
2015-03-20,34.349998474121094
2015-03-23,34.33000183105469
2015-03-24,34.18000030517578
2015-03-25,31.31999969482422
2015-03-26,31.780000686645508
2015-03-27,31.350000381469727
2015-03-30,31.360000610351562
2015-03-31,30.6200008392334
2015-04-01,31.290000915527344
2015-04-02,31.049999237060547
2015-04-06,33.09000015258789
2015-04-07,32.66999816894531
2015-04-08,36.380001068115234
2015-04-09,35.150001525878906
2015-04-10,36.0
2015-04-13,35.90999984741211
2015-04-14,36.63999938964844
2015-04-15,36.029998779296875
2015-04-16,36.04999923706055
2015-04-17,36.13999938964844
2015-04-20,36.13999938964844
2015-04-21,36.97999954223633
2015-04-22,36.9900016784668
2015-04-23,36.58000183105469
2015-04-24,37.13999938964844
2015-04-27,35.560001373291016
2015-04-28,35.279998779296875
2015-04-29,35.2599983215332
2015-04-30,34.2400016784668
2015-05-01,35.11000061035156
2015-05-04,35.41999816894531
2015-05-05,34.75
2015-05-06,35.349998474121094
2015-05-07,33.720001220703125
2015-05-08,35.29999923706055
2015-05-11,35.66999816894531
2015-05-12,36.25
2015-05-13,36.41999816894531
2015-05-14,37.79999923706055
2015-05-15,38.119998931884766
2015-05-18,39.439998626708984
2015-05-19,40.33000183105469
2015-05-20,40.54999923706055
2015-05-21,40.529998779296875
2015-05-22,40.099998474121094
2015-05-26,40.04999923706055
2015-05-27,40.11000061035156
2015-05-28,40.5
2015-05-29,40.880001068115234
2015-06-01,41.040000915527344
2015-06-02,40.58000183105469
2015-06-03,41.61000061035156
2015-06-04,41.61000061035156
2015-06-05,42.130001068115234
2015-06-08,42.369998931884766
2015-06-09,42.099998474121094
2015-06-10,42.68000030517578
2015-06-11,42.5099983215332
2015-06-12,41.90999984741211
2015-06-15,43.209999084472656
2015-06-16,43.20000076293945
2015-06-17,43.45000076293945
2015-06-18,44.88999938964844
2015-06-19,45.0
2015-06-22,46.724998474121094
2015-06-23,46.810001373291016
2015-06-24,44.66999816894531
2015-06-25,44.81999969482422
2015-06-26,43.959999084472656
2015-06-29,43.459999084472656
2015-06-30,44.9900016784668
2015-07-01,44.91999816894531
2015-07-02,43.18000030517578
2015-07-06,44.79999923706055
2015-07-07,45.0
2015-07-08,43.83000183105469
2015-07-09,44.40999984741211
2015-07-10,45.529998779296875
2015-07-13,46.25
2015-07-14,47.9900016784668
2015-07-15,47.5
2015-07-16,48.97999954223633
2015-07-17,49.400001525878906
2015-07-20,49.439998626708984
2015-07-21,49.27000045776367
2015-07-22,50.150001525878906
2015-07-23,49.63999938964844
2015-07-24,45.189998626708984
2015-07-27,47.470001220703125
2015-07-28,48.04999923706055
2015-07-29,47.849998474121094
2015-07-30,49.63999938964844
2015-07-31,50.650001525878906
2015-08-03,49.599998474121094
2015-08-04,50.349998474121094
2015-08-05,50.349998474121094
2015-08-06,46.43000030517578
2015-08-07,43.38999938964844
2015-08-10,43.220001220703125
2015-08-11,41.25
2015-08-12,40.689998626708984
2015-08-13,40.40999984741211
2015-08-14,40.290000915527344
2015-08-17,41.290000915527344
2015-08-18,40.380001068115234
2015-08-19,40.33000183105469
2015-08-20,39.25
2015-08-21,40.220001220703125
2015-08-24,38.91999816894531
2015-08-25,39.20000076293945
2015-08-26,41.38999938964844
2015-08-27,42.029998779296875
2015-08-28,41.18000030517578
2015-08-31,39.040000915527344
2015-09-01,37.040000915527344
2015-09-02,39.34000015258789
2015-09-03,39.119998931884766
2015-09-04,38.869998931884766
2015-09-08,40.41999816894531
2015-09-09,39.79999923706055
2015-09-10,40.08000183105469
2015-09-11,41.72999954223633
2015-09-14,41.72999954223633
2015-09-15,42.09000015258789
2015-09-16,40.310001373291016
2015-09-17,41.61000061035156
2015-09-18,42.27000045776367
2015-09-21,39.630001068115234
2015-09-22,38.599998474121094
2015-09-23,38.27000045776367
2015-09-24,37.83000183105469
2015-09-25,36.02000045776367
2015-09-28,34.939998626708984
2015-09-29,34.060001373291016
2015-09-30,36.13999938964844
2015-10-01,35.689998626708984
2015-10-02,37.91999816894531
2015-10-05,39.029998779296875
2015-10-06,37.5
2015-10-07,37.9900016784668
2015-10-08,37.15999984741211
2015-10-09,37.560001373291016
2015-10-12,37.95000076293945
2015-10-13,36.81999969482422
2015-10-14,37.279998779296875
2015-10-15,40.68000030517578
2015-10-16,40.310001373291016
2015-10-19,40.380001068115234
2015-10-20,39.84000015258789
2015-10-21,40.25
2015-10-22,23.899999618530273
2015-10-23,24.010000228881836
2015-10-26,25.65999984741211
2015-10-27,24.690000534057617
2015-10-28,25.90999984741211
2015-10-29,26.290000915527344
2015-10-30,28.09000015258789
2015-11-02,31.979999542236328
2015-11-03,32.400001525878906
2015-11-04,32.04999923706055
2015-11-05,32.11000061035156
2015-11-06,32.779998779296875
2015-11-09,32.70000076293945
2015-11-10,32.41999816894531
2015-11-11,31.600000381469727
2015-11-12,31.389999389648438
2015-11-13,30.270000457763672
2015-11-16,29.6200008392334
2015-11-17,30.389999389648438
2015-11-18,31.15999984741211
2015-11-19,31.06999969482422
2015-11-20,31.420000076293945
2015-11-23,31.8799991607666
2015-11-24,30.799999237060547
2015-11-25,32.0
2015-11-27,31.959999084472656
2015-11-30,31.5
2015-12-01,31.899999618530273
2015-12-02,31.690000534057617
2015-12-03,30.209999084472656
2015-12-04,30.780000686645508
2015-12-07,30.1200008392334
2015-12-08,30.610000610351562
2015-12-09,31.860000610351562
2015-12-10,32.060001373291016
2015-12-11,30.020000457763672
2015-12-14,29.8700008392334
2015-12-15,31.770000457763672
2015-12-16,33.470001220703125
2015-12-17,31.18000030517578
2015-12-18,31.729999542236328
2015-12-21,32.040000915527344
2015-12-22,32.08000183105469
2015-12-23,32.33000183105469
2015-12-24,32.189998626708984
2015-12-28,33.2599983215332
2015-12-29,33.720001220703125
2015-12-30,33.439998626708984
2015-12-31,33.02000045776367
2016-01-04,34.189998626708984
2016-01-05,32.540000915527344
2016-01-06,31.200000762939453
2016-01-07,30.579999923706055
2016-01-08,29.56999969482422
2016-01-11,28.860000610351562
2016-01-12,29.1299991607666
2016-01-13,26.670000076293945
2016-01-14,28.079999923706055
2016-01-15,28.059999465942383
2016-01-19,25.8799991607666
2016-01-20,29.260000228881836
2016-01-21,28.489999771118164
2016-01-22,29.239999771118164
2016-01-25,29.389999389648438
2016-01-26,29.260000228881836
2016-01-27,27.15999984741211
2016-01-28,26.510000228881836
2016-01-29,25.700000762939453
2016-02-01,23.540000915527344
2016-02-02,23.360000610351562
2016-02-03,23.239999771118164
2016-02-04,23.950000762939453
2016-02-05,22.739999771118164
2016-02-08,21.520000457763672
2016-02-09,23.15999984741211
2016-02-10,24.329999923706055
2016-02-11,25.579999923706055
2016-02-12,26.700000762939453
2016-02-16,28.8700008392334
2016-02-17,29.229999542236328
2016-02-18,27.81999969482422
2016-02-19,28.670000076293945
2016-02-22,29.399999618530273
2016-02-23,28.09000015258789
2016-02-24,28.290000915527344
2016-02-25,28.260000228881836
2016-02-26,28.399999618530273
2016-02-29,28.389999389648438
2016-03-01,29.8799991607666
2016-03-02,30.100000381469727
2016-03-03,29.489999771118164
2016-03-04,29.610000610351562
2016-03-07,30.610000610351562
2016-03-08,28.5
2016-03-09,28.559999465942383
2016-03-10,28.84000015258789
2016-03-11,29.5
2016-03-14,29.309999465942383
2016-03-15,27.149999618530273
2016-03-16,27.170000076293945
2016-03-17,27.200000762939453
2016-03-18,27.100000381469727
2016-03-21,27.450000762939453
2016-03-22,28.0
2016-03-23,26.520000457763672
2016-03-24,27.030000686645508
2016-03-28,27.059999465942383
2016-03-29,27.90999984741211
2016-03-30,28.559999465942383
2016-03-31,29.3700008392334
2016-04-01,29.68000030517578
2016-04-04,29.40999984741211
2016-04-05,29.399999618530273
2016-04-06,29.850000381469727
2016-04-07,29.329999923706055
2016-04-08,29.68000030517578
2016-04-11,30.100000381469727
2016-04-12,30.940000534057617
2016-04-13,31.600000381469727
2016-04-14,31.6200008392334
2016-04-15,31.489999771118164
2016-04-18,31.219999313354492
2016-04-19,31.610000610351562
2016-04-20,31.190000534057617
2016-04-21,32.40999984741211
2016-04-22,31.780000686645508
2016-04-25,31.90999984741211
2016-04-26,31.360000610351562
2016-04-27,31.809999465942383
2016-04-28,29.770000457763672
2016-04-29,29.200000762939453
2016-05-02,27.540000915527344
2016-05-03,25.940000534057617
2016-05-04,25.059999465942383
2016-05-05,25.030000686645508
2016-05-06,24.969999313354492
2016-05-09,25.450000762939453
2016-05-10,24.520000457763672
2016-05-11,24.079999923706055
2016-05-12,23.920000076293945
2016-05-13,24.56999969482422
2016-05-16,24.459999084472656
2016-05-17,23.440000534057617
2016-05-18,23.639999389648438
2016-05-19,23.049999237060547
2016-05-20,23.739999771118164
2016-05-23,23.450000762939453
2016-05-24,24.239999771118164
2016-05-25,23.790000915527344
2016-05-26,23.190000534057617
2016-05-27,24.389999389648438
2016-05-31,24.530000686645508
2016-06-01,25.1299991607666
2016-06-02,25.96500015258789
2016-06-03,25.420000076293945
2016-06-06,25.25
2016-06-07,24.309999465942383
2016-06-08,24.049999237060547
2016-06-09,23.530000686645508
2016-06-10,23.329999923706055
2016-06-13,23.030000686645508
2016-06-14,23.360000610351562
2016-06-15,23.219999313354492
2016-06-16,23.68000030517578
2016-06-17,22.959999084472656
2016-06-20,23.540000915527344
2016-06-21,22.920000076293945
2016-06-22,23.450000762939453
2016-06-23,23.829999923706055
2016-06-24,22.309999465942383
2016-06-27,21.549999237060547
2016-06-28,22.229999542236328
2016-06-29,21.729999542236328
2016-06-30,22.049999237060547
2016-07-01,22.610000610351562
2016-07-05,22.56999969482422
2016-07-06,23.729999542236328
2016-07-07,23.309999465942383
2016-07-08,23.34000015258789
2016-07-11,23.149999618530273
2016-07-12,22.93000030517578
2016-07-13,22.09000015258789
2016-07-14,21.84000015258789
2016-07-15,22.06999969482422
2016-07-18,21.969999313354492
2016-07-19,21.329999923706055
2016-07-20,21.520000457763672
2016-07-21,22.729999542236328
2016-07-22,22.15999984741211
2016-07-25,21.739999771118164
2016-07-26,21.709999084472656
2016-07-27,21.729999542236328
2016-07-28,21.0
2016-07-29,22.489999771118164
2016-08-01,22.299999237060547
2016-08-02,22.030000686645508
2016-08-03,21.979999542236328
2016-08-04,21.56999969482422
2016-08-05,22.0
2016-08-08,21.709999084472656
2016-08-09,22.5
2016-08-10,23.15999984741211
2016-08-11,23.399999618530273
2016-08-12,23.40999984741211
2016-08-15,23.600000381469727
2016-08-16,23.149999618530273
2016-08-17,23.200000762939453
2016-08-18,23.40999984741211
2016-08-19,23.43000030517578
2016-08-22,23.709999084472656
2016-08-23,23.81999969482422
2016-08-24,22.75
2016-08-25,22.3700008392334
2016-08-26,22.3799991607666
2016-08-29,22.440000534057617
2016-08-30,22.190000534057617
2016-08-31,21.989999771118164
2016-09-01,22.020000457763672
2016-09-02,22.040000915527344
2016-09-06,22.520000457763672
2016-09-07,22.940000534057617
2016-09-08,23.329999923706055
2016-09-09,22.110000610351562
2016-09-12,22.709999084472656
2016-09-13,23.170000076293945
2016-09-14,24.239999771118164
2016-09-15,24.440000534057617
2016-09-16,24.829999923706055
2016-09-19,25.649999618530273
2016-09-20,26.75
2016-09-21,26.809999465942383
2016-09-22,26.600000381469727
2016-09-23,26.389999389648438
2016-09-26,26.149999618530273
2016-09-27,26.440000534057617
2016-09-28,26.459999084472656
2016-09-29,25.700000762939453
2016-09-30,26.610000610351562
2016-10-03,26.56999969482422
2016-10-04,26.469999313354492
2016-10-05,26.329999923706055
2016-10-06,25.959999084472656
2016-10-07,25.799999237060547
2016-10-10,25.950000762939453
2016-10-11,25.739999771118164
2016-10-12,24.860000610351562
2016-10-13,24.639999389648438
2016-10-14,24.110000610351562
2016-10-17,24.09000015258789
2016-10-18,24.40999984741211
2016-10-19,24.360000610351562
2016-10-20,24.700000762939453
2016-10-21,24.600000381469727
2016-10-24,24.860000610351562
2016-10-25,24.649999618530273
2016-10-26,24.219999313354492
2016-10-27,24.3799991607666
2016-10-28,23.93000030517578
2016-10-31,23.520000457763672
2016-11-01,23.829999923706055
2016-11-02,22.959999084472656
2016-11-03,22.31999969482422
2016-11-04,22.510000228881836
2016-11-07,23.34000015258789
2016-11-08,24.010000228881836
2016-11-09,25.260000228881836
2016-11-10,26.18000030517578
2016-11-11,28.139999389648438
2016-11-14,31.479999542236328
2016-11-15,30.760000228881836
2016-11-16,30.75
2016-11-17,31.010000228881836
2016-11-18,30.0
2016-11-21,30.06999969482422
2016-11-22,32.209999084472656
2016-11-23,33.13999938964844
2016-11-25,32.689998626708984
2016-11-28,31.290000915527344
2016-11-29,31.290000915527344
2016-11-30,31.440000534057617
2016-12-01,31.239999771118164
2016-12-02,31.549999237060547
2016-12-05,31.84000015258789
2016-12-06,32.939998626708984
2016-12-07,32.209999084472656
2016-12-08,32.84000015258789
2016-12-09,33.029998779296875
2016-12-12,32.880001068115234
2016-12-13,32.34000015258789
2016-12-14,31.84000015258789
2016-12-15,31.8799991607666
2016-12-16,31.889999389648438
2016-12-19,32.43000030517578
2016-12-20,33.470001220703125
2016-12-21,32.9900016784668
