Date,ETNB
2020-11-16,28.079999923706055
2020-11-17,26.670000076293945
2020-11-18,26.149999618530273
2020-11-19,25.969999313354492
2020-11-20,27.600000381469727
2020-11-23,27.600000381469727
2020-11-24,26.950000762939453
2020-11-25,27.040000915527344
2020-11-27,27.280000686645508
2020-11-30,27.010000228881836
2020-12-01,26.520000457763672
2020-12-02,26.389999389648438
2020-12-03,26.479999542236328
2020-12-04,26.93000030517578
2020-12-07,26.719999313354492
2020-12-08,26.5
2020-12-09,27.260000228881836
2020-12-10,26.90999984741211
2020-12-11,25.610000610351562
2020-12-14,26.450000762939453
2020-12-15,27.520000457763672
2020-12-16,27.450000762939453
2020-12-17,27.899999618530273
2020-12-18,25.969999313354492
2020-12-21,26.34000015258789
2020-12-22,26.139999389648438
2020-12-23,26.739999771118164
2020-12-24,27.190000534057617
2020-12-28,26.8799991607666
2020-12-29,26.079999923706055
2020-12-30,25.579999923706055
2020-12-31,24.3700008392334
2021-01-04,24.0
2021-01-05,22.979999542236328
2021-01-06,22.059999465942383
2021-01-07,22.989999771118164
2021-01-08,21.8799991607666
2021-01-11,21.68000030517578
2021-01-12,21.989999771118164
2021-01-13,21.559999465942383
2021-01-14,21.559999465942383
2021-01-15,21.3799991607666
2021-01-19,20.889999389648438
2021-01-20,21.110000610351562
2021-01-21,20.690000534057617
2021-01-22,20.729999542236328
2021-01-25,20.959999084472656
2021-01-26,21.6200008392334
2021-01-27,20.639999389648438
2021-01-28,20.219999313354492
2021-01-29,20.299999237060547
2021-02-01,21.360000610351562
2021-02-02,21.709999084472656
2021-02-03,21.860000610351562
2021-02-04,22.40999984741211
2021-02-05,23.010000228881836
2021-02-08,24.0
2021-02-09,23.969999313354492
2021-02-10,23.950000762939453
2021-02-11,23.959999084472656
2021-02-12,23.690000534057617
2021-02-16,23.700000762939453
2021-02-17,24.6299991607666
2021-02-18,24.079999923706055
2021-02-19,24.489999771118164
2021-02-22,23.649999618530273
2021-02-23,23.09000015258789
2021-02-24,25.0
2021-02-25,24.8700008392334
2021-02-26,24.559999465942383
2021-03-01,24.700000762939453
2021-03-02,24.84000015258789
2021-03-03,24.540000915527344
2021-03-04,22.149999618530273
2021-03-05,22.329999923706055
2021-03-08,21.959999084472656
2021-03-09,23.139999389648438
2021-03-10,22.84000015258789
2021-03-11,24.450000762939453
2021-03-12,25.059999465942383
2021-03-15,24.540000915527344
2021-03-16,24.0
2021-03-17,23.780000686645508
2021-03-18,24.399999618530273
2021-03-19,25.09000015258789
2021-03-22,26.729999542236328
2021-03-23,24.6299991607666
2021-03-24,21.790000915527344
2021-03-25,23.479999542236328
2021-03-26,25.1200008392334
2021-03-29,23.700000762939453
2021-03-30,23.719999313354492
2021-03-31,23.68000030517578
2021-04-01,23.59000015258789
2021-04-05,25.43000030517578
2021-04-06,25.209999084472656
2021-04-07,25.100000381469727
2021-04-08,26.34000015258789
2021-04-09,26.280000686645508
2021-04-12,23.799999237060547
2021-04-13,23.510000228881836
2021-04-14,23.780000686645508
2021-04-15,24.15999984741211
2021-04-16,24.770000457763672
2021-04-19,25.31999969482422
2021-04-20,25.809999465942383
2021-04-21,28.0
2021-04-22,25.3799991607666
2021-04-23,25.719999313354492
2021-04-26,25.8700008392334
2021-04-27,26.920000076293945
2021-04-28,27.469999313354492
2021-04-29,26.979999542236328
2021-04-30,26.290000915527344
2021-05-03,25.459999084472656
2021-05-04,24.93000030517578
2021-05-05,23.989999771118164
2021-05-06,24.110000610351562
2021-05-07,24.170000076293945
2021-05-10,23.100000381469727
2021-05-11,25.260000228881836
2021-05-12,23.40999984741211
2021-05-13,20.3700008392334
2021-05-14,21.6299991607666
2021-05-17,21.75
2021-05-18,22.68000030517578
2021-05-19,21.8700008392334
2021-05-20,22.149999618530273
2021-05-21,22.6200008392334
2021-05-24,19.399999618530273
2021-05-25,17.415000915527344
2021-05-26,18.200000762939453
2021-05-27,19.1200008392334
2021-05-28,18.899999618530273
2021-06-01,19.719999313354492
2021-06-02,18.899999618530273
2021-06-03,18.829999923706055
2021-06-04,18.469999313354492
2021-06-07,20.010000228881836
2021-06-08,20.299999237060547
2021-06-09,19.780000686645508
2021-06-10,20.059999465942383
2021-06-11,19.3799991607666
2021-06-14,19.549999237060547
2021-06-15,19.75
2021-06-16,19.790000915527344
2021-06-17,19.15999984741211
2021-06-18,19.079999923706055
2021-06-21,18.860000610351562
2021-06-22,18.34000015258789
2021-06-23,18.670000076293945
2021-06-24,21.1299991607666
2021-06-25,21.770000457763672
2021-06-28,19.950000762939453
2021-06-29,19.920000076293945
2021-06-30,18.700000762939453
2021-07-01,18.579999923706055
2021-07-02,17.440000534057617
2021-07-06,16.920000076293945
2021-07-07,16.450000762939453
2021-07-08,16.010000228881836
2021-07-09,17.889999389648438
2021-07-12,16.81999969482422
2021-07-13,16.229999542236328
2021-07-14,15.979999542236328
2021-07-15,16.700000762939453
2021-07-16,17.450000762939453
2021-07-19,17.049999237060547
2021-07-20,17.299999237060547
2021-07-21,17.489999771118164
2021-07-22,17.190000534057617
2021-07-23,17.1200008392334
2021-07-26,16.8700008392334
2021-07-27,15.239999771118164
2021-07-28,14.90999984741211
2021-07-29,15.34000015258789
2021-07-30,15.65999984741211
2021-08-02,16.75
2021-08-03,16.920000076293945
2021-08-04,18.260000228881836
2021-08-05,17.5
2021-08-06,18.139999389648438
2021-08-09,18.690000534057617
2021-08-10,18.079999923706055
2021-08-11,18.260000228881836
2021-08-12,18.350000381469727
2021-08-13,18.459999084472656
2021-08-16,18.350000381469727
2021-08-17,18.040000915527344
2021-08-18,17.850000381469727
2021-08-19,16.829999923706055
2021-08-20,17.010000228881836
2021-08-23,18.540000915527344
2021-08-24,18.09000015258789
2021-08-25,18.59000015258789
2021-08-26,19.309999465942383
2021-08-27,19.0
2021-08-30,20.030000686645508
2021-08-31,18.510000228881836
2021-09-01,19.350000381469727
2021-09-02,19.34000015258789
2021-09-03,19.18000030517578
2021-09-07,19.559999465942383
2021-09-08,19.549999237060547
2021-09-09,19.600000381469727
2021-09-10,19.940000534057617
2021-09-13,20.56999969482422
2021-09-14,20.059999465942383
2021-09-15,20.06999969482422
2021-09-16,20.059999465942383
2021-09-17,21.309999465942383
2021-09-20,19.899999618530273
2021-09-21,20.280000686645508
2021-09-22,19.760000228881836
2021-09-23,20.34000015258789
2021-09-24,19.719999313354492
2021-09-27,20.770000457763672
2021-09-28,20.100000381469727
2021-09-29,19.950000762939453
2021-09-30,19.59000015258789
2021-10-01,19.290000915527344
2021-10-04,19.040000915527344
2021-10-05,18.280000686645508
2021-10-06,18.010000228881836
2021-10-07,18.579999923706055
2021-10-08,18.260000228881836
2021-10-11,19.010000228881836
2021-10-12,18.889999389648438
2021-10-13,18.81999969482422
2021-10-14,17.959999084472656
2021-10-15,18.06999969482422
2021-10-18,17.360000610351562
2021-10-19,17.399999618530273
2021-10-20,17.389999389648438
2021-10-21,17.5
2021-10-22,17.469999313354492
2021-10-25,17.440000534057617
2021-10-26,17.329999923706055
2021-10-27,17.540000915527344
2021-10-28,17.290000915527344
2021-10-29,17.600000381469727
2021-11-01,18.68000030517578
2021-11-02,19.65999984741211
2021-11-03,19.6200008392334
2021-11-04,19.010000228881836
2021-11-05,18.510000228881836
2021-11-08,17.90999984741211
2021-11-09,17.850000381469727
2021-11-10,17.399999618530273
2021-11-11,17.889999389648438
2021-11-12,17.649999618530273
2021-11-15,17.049999237060547
2021-11-16,16.5
2021-11-17,16.360000610351562
2021-11-18,16.34000015258789
2021-11-19,15.890000343322754
2021-11-22,15.130000114440918
2021-11-23,14.600000381469727
2021-11-24,14.9399995803833
2021-11-26,13.550000190734863
2021-11-29,13.180000305175781
2021-11-30,13.210000038146973
2021-12-01,12.199999809265137
2021-12-02,13.279999732971191
2021-12-03,12.84000015258789
2021-12-06,13.020000457763672
2021-12-07,13.34000015258789
2021-12-08,13.699999809265137
2021-12-09,13.3100004196167
2021-12-10,13.609999656677246
2021-12-13,12.729999542236328
2021-12-14,12.020000457763672
2021-12-15,12.1899995803833
2021-12-16,11.149999618530273
2021-12-17,11.479999542236328
2021-12-20,12.720000267028809
2021-12-21,12.399999618530273
2021-12-22,12.960000038146973
2021-12-23,13.3100004196167
2021-12-27,13.5
2021-12-28,13.180000305175781
2021-12-29,12.8100004196167
2021-12-30,13.579999923706055
2021-12-31,13.069999694824219
2022-01-03,14.989999771118164
2022-01-04,13.430000305175781
2022-01-05,12.75
2022-01-06,12.6899995803833
2022-01-07,13.010000228881836
2022-01-10,12.979999542236328
2022-01-11,12.779999732971191
2022-01-12,12.0600004196167
2022-01-13,11.800000190734863
2022-01-14,12.119999885559082
2022-01-18,11.859999656677246
2022-01-19,11.130000114440918
2022-01-20,10.75
2022-01-21,10.020000457763672
2022-01-24,9.600000381469727
2022-01-25,8.289999961853027
2022-01-26,7.289999961853027
2022-01-27,6.329999923706055
2022-01-28,6.079999923706055
2022-01-31,5.889999866485596
2022-02-01,5.53000020980835
2022-02-02,5.5
2022-02-03,5.230000019073486
2022-02-04,5.230000019073486
2022-02-07,5.409999847412109
2022-02-08,5.309999942779541
2022-02-09,5.380000114440918
2022-02-10,5.119999885559082
2022-02-11,4.849999904632568
2022-02-14,4.880000114440918
2022-02-15,5.050000190734863
2022-02-16,5.019999980926514
2022-02-17,4.440000057220459
2022-02-18,4.25
2022-02-22,4.880000114440918
2022-02-23,4.550000190734863
2022-02-24,4.710000038146973
2022-02-25,4.71999979019165
2022-02-28,4.630000114440918
2022-03-01,4.429999828338623
2022-03-02,4.239999771118164
2022-03-03,3.990000009536743
2022-03-04,3.609999895095825
2022-03-07,3.5999999046325684
2022-03-08,3.5799999237060547
2022-03-09,3.8399999141693115
2022-03-10,3.7899999618530273
2022-03-11,3.6600000858306885
2022-03-14,3.450000047683716
2022-03-15,3.5799999237060547
2022-03-16,3.8499999046325684
2022-03-17,3.9700000286102295
2022-03-18,4.099999904632568
2022-03-21,3.819999933242798
2022-03-22,4.170000076293945
2022-03-23,3.940000057220459
2022-03-24,3.990000009536743
2022-03-25,4.139999866485596
2022-03-28,3.950000047683716
2022-03-29,3.75
2022-03-30,3.5999999046325684
2022-03-31,3.7699999809265137
2022-04-01,3.9100000858306885
2022-04-04,4.019999980926514
2022-04-05,3.740000009536743
2022-04-06,3.609999895095825
2022-04-07,3.440000057220459
2022-04-08,3.3299999237060547
2022-04-11,3.299999952316284
2022-04-12,3.200000047683716
2022-04-13,3.0
2022-04-14,2.950000047683716
2022-04-18,2.880000114440918
2022-04-19,2.869999885559082
2022-04-20,2.8399999141693115
2022-04-21,2.869999885559082
2022-04-22,2.6700000762939453
2022-04-25,2.759999990463257
2022-04-26,2.6500000953674316
2022-04-27,2.4800000190734863
2022-04-28,2.359999895095825
2022-04-29,2.1700000762939453
2022-05-02,2.1700000762939453
2022-05-03,2.1500000953674316
2022-05-04,2.2699999809265137
2022-05-05,2.4100000858306885
2022-05-06,2.309999942779541
2022-05-09,2.0899999141693115
2022-05-10,2.3299999237060547
2022-05-11,2.1500000953674316
2022-05-12,2.6700000762939453
2022-05-13,2.640000104904175
2022-05-16,2.640000104904175
2022-05-17,2.869999885559082
2022-05-18,2.9600000381469727
2022-05-19,2.990000009536743
2022-05-20,3.119999885559082
2022-05-23,2.869999885559082
2022-05-24,2.7799999713897705
2022-05-25,2.609999895095825
2022-05-26,2.799999952316284
2022-05-27,2.990000009536743
2022-05-31,3.009999990463257
2022-06-01,2.9000000953674316
2022-06-02,3.3399999141693115
2022-06-03,3.75
2022-06-06,3.5899999141693115
2022-06-07,3.799999952316284
2022-06-08,3.950000047683716
2022-06-09,3.75
2022-06-10,3.4100000858306885
2022-06-13,3.1500000953674316
2022-06-14,3.049999952316284
2022-06-15,3.1500000953674316
2022-06-16,3.009999990463257
2022-06-17,3.190000057220459
2022-06-21,3.109999895095825
2022-06-22,3.4000000953674316
2022-06-23,3.619999885559082
2022-06-24,3.4700000286102295
2022-06-27,3.440000057220459
2022-06-28,3.549999952316284
2022-06-29,3.450000047683716
2022-06-30,3.2200000286102295
2022-07-01,3.240000009536743
2022-07-05,3.0199999809265137
2022-07-06,3.0999999046325684
2022-07-07,3.200000047683716
2022-07-08,3.569999933242798
2022-07-11,3.299999952316284
2022-07-12,3.299999952316284
2022-07-13,3.4100000858306885
2022-07-14,3.450000047683716
2022-07-15,3.4700000286102295
2022-07-18,3.259999990463257
2022-07-19,3.3299999237060547
2022-07-20,3.5399999618530273
2022-07-21,3.450000047683716
2022-07-22,3.5299999713897705
2022-07-25,3.359999895095825
2022-07-26,3.299999952316284
2022-07-27,3.2899999618530273
2022-07-28,3.4800000190734863
2022-07-29,3.549999952316284
2022-08-01,3.5199999809265137
2022-08-02,3.5799999237060547
2022-08-03,3.5199999809265137
2022-08-04,3.5999999046325684
2022-08-05,3.5999999046325684
2022-08-08,3.859999895095825
2022-08-09,4.170000076293945
2022-08-10,4.199999809265137
2022-08-11,4.079999923706055
2022-08-12,4.349999904632568
2022-08-15,4.739999771118164
2022-08-16,4.329999923706055
2022-08-17,4.739999771118164
2022-08-18,5.190000057220459
2022-08-19,4.980000019073486
2022-08-22,4.929999828338623
2022-08-23,5.099999904632568
2022-08-24,5.03000020980835
2022-08-25,4.730000019073486
2022-08-26,4.949999809265137
2022-08-29,4.610000133514404
2022-08-30,4.25
2022-08-31,4.460000038146973
2022-09-01,4.480000019073486
2022-09-02,4.679999828338623
2022-09-06,4.489999771118164
2022-09-07,4.75
2022-09-08,4.789999961853027
2022-09-09,4.78000020980835
2022-09-12,5.0
2022-09-13,7.0
2022-09-14,6.28000020980835
2022-09-15,5.849999904632568
2022-09-16,6.300000190734863
2022-09-19,5.690000057220459
2022-09-20,5.710000038146973
2022-09-21,5.730000019073486
2022-09-22,5.360000133514404
2022-09-23,4.949999809265137
2022-09-26,5.230000019073486
2022-09-27,5.440000057220459
2022-09-28,5.760000228881836
2022-09-29,5.460000038146973
2022-09-30,5.789999961853027
2022-10-03,5.519999980926514
2022-10-04,6.5
2022-10-05,6.809999942779541
2022-10-06,7.519999980926514
2022-10-07,8.239999771118164
2022-10-10,7.820000171661377
2022-10-11,7.989999771118164
2022-10-12,7.889999866485596
2022-10-13,8.010000228881836
2022-10-14,7.670000076293945
2022-10-17,8.84000015258789
2022-10-18,8.699999809265137
2022-10-19,8.550000190734863
2022-10-20,8.479999542236328
2022-10-21,8.649999618530273
2022-10-24,8.479999542236328
2022-10-25,8.739999771118164
2022-10-26,9.239999771118164
2022-10-27,9.489999771118164
2022-10-28,9.289999961853027
2022-10-31,9.550000190734863
2022-11-01,9.479999542236328
2022-11-02,9.3100004196167
2022-11-03,9.0
2022-11-04,8.75
2022-11-07,8.550000190734863
2022-11-08,8.8100004196167
2022-11-09,8.800000190734863
2022-11-10,8.520000457763672
2022-11-11,10.050000190734863
2022-11-14,9.819999694824219
2022-11-15,9.789999961853027
2022-11-16,9.199999809265137
2022-11-17,8.539999961853027
2022-11-18,8.520000457763672
2022-11-21,8.479999542236328
2022-11-22,8.1899995803833
2022-11-23,8.1899995803833
2022-11-25,8.350000381469727
2022-11-28,7.920000076293945
2022-11-29,7.809999942779541
2022-11-30,8.0
2022-12-01,8.260000228881836
2022-12-02,8.40999984741211
2022-12-05,8.34000015258789
2022-12-06,7.96999979019165
2022-12-07,8.350000381469727
2022-12-08,8.130000114440918
2022-12-09,8.470000267028809
2022-12-12,8.399999618530273
2022-12-13,9.329999923706055
2022-12-14,10.199999809265137
2022-12-15,10.350000381469727
2022-12-16,10.550000190734863
2022-12-19,9.859999656677246
2022-12-20,11.300000190734863
2022-12-21,11.710000038146973
2022-12-22,11.550000190734863
2022-12-23,11.430000305175781
2022-12-27,11.09000015258789
2022-12-28,11.800000190734863
2022-12-29,12.5
2022-12-30,12.729999542236328
2023-01-03,11.970000267028809
2023-01-04,11.899999618530273
2023-01-05,12.210000038146973
2023-01-06,11.539999961853027
2023-01-09,10.479999542236328
2023-01-10,10.75
2023-01-11,10.600000381469727
2023-01-12,11.130000114440918
2023-01-13,10.5
2023-01-17,10.829999923706055
2023-01-18,10.9399995803833
2023-01-19,11.979999542236328
2023-01-20,12.470000267028809
2023-01-23,12.289999961853027
2023-01-24,11.979999542236328
2023-01-25,12.09000015258789
2023-01-26,11.59000015258789
2023-01-27,11.5
2023-01-30,11.140000343322754
2023-01-31,11.680000305175781
2023-02-01,12.050000190734863
2023-02-02,12.699999809265137
2023-02-03,13.239999771118164
2023-02-06,14.399999618530273
2023-02-07,14.529999732971191
2023-02-08,14.619999885559082
2023-02-09,14.699999809265137
2023-02-10,13.970000267028809
2023-02-13,13.729999542236328
2023-02-14,13.460000038146973
2023-02-15,13.0
2023-02-16,13.619999885559082
2023-02-17,13.970000267028809
2023-02-21,13.890000343322754
2023-02-22,13.680000305175781
2023-02-23,13.489999771118164
2023-02-24,12.949999809265137
2023-02-27,13.430000305175781
2023-02-28,13.619999885559082
2023-03-01,13.930000305175781
2023-03-02,13.350000381469727
2023-03-03,14.170000076293945
2023-03-06,14.050000190734863
2023-03-07,13.0600004196167
2023-03-08,13.329999923706055
2023-03-09,12.760000228881836
2023-03-10,12.0
2023-03-13,12.619999885559082
2023-03-14,14.100000381469727
2023-03-15,12.789999961853027
2023-03-16,12.649999618530273
2023-03-17,12.4399995803833
2023-03-20,11.760000228881836
2023-03-21,10.930000305175781
2023-03-22,13.680000305175781
2023-03-23,16.940000534057617
2023-03-24,16.270000457763672
2023-03-27,16.350000381469727
2023-03-28,16.690000534057617
2023-03-29,15.8100004196167
2023-03-30,14.890000343322754
2023-03-31,15.229999542236328
2023-04-03,15.140000343322754
2023-04-04,14.829999923706055
2023-04-05,14.65999984741211
2023-04-06,14.949999809265137
2023-04-10,14.40999984741211
2023-04-11,14.329999923706055
2023-04-12,14.149999618530273
2023-04-13,15.109999656677246
2023-04-14,15.520000457763672
2023-04-17,16.579999923706055
2023-04-18,17.06999969482422
2023-04-19,17.520000457763672
2023-04-20,16.420000076293945
2023-04-21,16.690000534057617
2023-04-24,15.699999809265137
2023-04-25,15.449999809265137
2023-04-26,15.510000228881836
2023-04-27,15.34000015258789
2023-04-28,15.979999542236328
2023-05-01,16.6299991607666
2023-05-02,15.819999694824219
2023-05-03,16.450000762939453
2023-05-04,16.15999984741211
2023-05-05,16.670000076293945
2023-05-08,17.399999618530273
2023-05-09,18.06999969482422
2023-05-10,18.1200008392334
2023-05-11,17.59000015258789
2023-05-12,17.899999618530273
2023-05-15,17.8700008392334
2023-05-16,17.670000076293945
2023-05-17,17.639999389648438
2023-05-18,16.90999984741211
2023-05-19,16.989999771118164
2023-05-22,17.31999969482422
2023-05-23,16.850000381469727
2023-05-24,16.3700008392334
2023-05-25,16.549999237060547
2023-05-26,17.690000534057617
2023-05-30,17.280000686645508
2023-05-31,18.229999542236328
2023-06-01,18.8799991607666
2023-06-02,18.959999084472656
2023-06-05,19.989999771118164
2023-06-06,20.450000762939453
2023-06-07,20.15999984741211
2023-06-08,20.170000076293945
2023-06-09,20.299999237060547
2023-06-12,21.190000534057617
2023-06-13,22.030000686645508
2023-06-14,21.389999389648438
2023-06-15,20.690000534057617
2023-06-16,20.010000228881836
2023-06-20,19.940000534057617
2023-06-21,19.020000457763672
2023-06-22,20.06999969482422
2023-06-23,19.100000381469727
2023-06-26,19.219999313354492
2023-06-27,18.420000076293945
2023-06-28,18.549999237060547
2023-06-29,17.719999313354492
2023-06-30,18.950000762939453
2023-07-03,18.3700008392334
2023-07-05,19.09000015258789
2023-07-06,18.520000457763672
2023-07-07,18.520000457763672
2023-07-10,19.40999984741211
2023-07-11,18.790000915527344
2023-07-12,18.579999923706055
2023-07-13,18.579999923706055
2023-07-14,18.25
2023-07-17,18.420000076293945
2023-07-18,17.649999618530273
2023-07-19,17.760000228881836
2023-07-20,17.559999465942383
2023-07-21,17.43000030517578
2023-07-24,16.450000762939453
2023-07-25,15.850000381469727
2023-07-26,15.40999984741211
2023-07-27,15.260000228881836
2023-07-28,15.9399995803833
2023-07-31,15.84000015258789
2023-08-01,15.640000343322754
2023-08-02,15.59000015258789
2023-08-03,16.06999969482422
2023-08-04,16.25
2023-08-07,15.829999923706055
2023-08-08,15.59000015258789
2023-08-09,15.890000343322754
2023-08-10,16.420000076293945
2023-08-11,16.6299991607666
2023-08-14,16.280000686645508
2023-08-15,16.75
