Date,ADPT
2020-04-02,28.1299991607666
2020-04-03,25.719999313354492
2020-04-06,28.100000381469727
2020-04-07,24.950000762939453
2020-04-08,25.030000686645508
2020-04-09,25.770000457763672
2020-04-13,26.8799991607666
2020-04-14,28.15999984741211
2020-04-15,28.43000030517578
2020-04-16,28.260000228881836
2020-04-17,27.979999542236328
2020-04-20,29.540000915527344
2020-04-21,29.639999389648438
2020-04-22,30.299999237060547
2020-04-23,28.5
2020-04-24,29.100000381469727
2020-04-27,32.02000045776367
2020-04-28,31.979999542236328
2020-04-29,32.52000045776367
2020-04-30,32.0099983215332
2020-05-01,30.520000457763672
2020-05-04,32.45000076293945
2020-05-05,33.02000045776367
2020-05-06,33.86000061035156
2020-05-07,36.060001373291016
2020-05-08,36.040000915527344
2020-05-11,38.119998931884766
2020-05-12,38.060001373291016
2020-05-13,35.56999969482422
2020-05-14,34.06999969482422
2020-05-15,38.040000915527344
2020-05-18,39.29999923706055
2020-05-19,40.06999969482422
2020-05-20,40.33000183105469
2020-05-21,40.040000915527344
2020-05-22,41.72999954223633
2020-05-26,39.38999938964844
2020-05-27,39.08000183105469
2020-05-28,38.91999816894531
2020-05-29,38.70000076293945
2020-06-01,39.06999969482422
2020-06-02,38.81999969482422
2020-06-03,39.65999984741211
2020-06-04,39.20000076293945
2020-06-05,38.72999954223633
2020-06-08,39.41999816894531
2020-06-09,41.5
2020-06-10,43.72999954223633
2020-06-11,41.900001525878906
2020-06-12,42.709999084472656
2020-06-15,44.47999954223633
2020-06-16,43.650001525878906
2020-06-17,44.20000076293945
2020-06-18,44.56999969482422
2020-06-19,44.72999954223633
2020-06-22,46.0
2020-06-23,46.959999084472656
2020-06-24,45.83000183105469
2020-06-25,47.189998626708984
2020-06-26,46.290000915527344
2020-06-29,46.060001373291016
2020-06-30,48.380001068115234
2020-07-01,47.779998779296875
2020-07-02,47.4900016784668
2020-07-06,46.970001220703125
2020-07-07,46.54999923706055
2020-07-08,48.810001373291016
2020-07-09,48.540000915527344
2020-07-10,45.93000030517578
2020-07-13,44.18000030517578
2020-07-14,43.25
2020-07-15,43.59000015258789
2020-07-16,39.849998474121094
2020-07-17,39.88999938964844
2020-07-20,40.41999816894531
2020-07-21,38.72999954223633
2020-07-22,38.15999984741211
2020-07-23,37.060001373291016
2020-07-24,36.33000183105469
2020-07-27,37.849998474121094
2020-07-28,37.45000076293945
2020-07-29,38.38999938964844
2020-07-30,37.9900016784668
2020-07-31,37.31999969482422
2020-08-03,39.43000030517578
2020-08-04,40.2400016784668
2020-08-05,39.81999969482422
2020-08-06,40.09000015258789
2020-08-07,38.220001220703125
2020-08-10,37.599998474121094
2020-08-11,36.779998779296875
2020-08-12,38.36000061035156
2020-08-13,39.5
2020-08-14,39.29999923706055
2020-08-17,41.040000915527344
2020-08-18,41.4900016784668
2020-08-19,43.150001525878906
2020-08-20,43.369998931884766
2020-08-21,43.2400016784668
2020-08-24,41.599998474121094
2020-08-25,41.81999969482422
2020-08-26,41.0099983215332
2020-08-27,40.880001068115234
2020-08-28,40.810001373291016
2020-08-31,41.61000061035156
2020-09-01,41.720001220703125
2020-09-02,41.790000915527344
2020-09-03,36.7400016784668
2020-09-04,35.790000915527344
2020-09-08,36.2400016784668
2020-09-09,38.290000915527344
2020-09-10,39.16999816894531
2020-09-11,40.22999954223633
2020-09-14,42.56999969482422
2020-09-15,45.95000076293945
2020-09-16,45.7400016784668
2020-09-17,44.869998931884766
2020-09-18,46.349998474121094
2020-09-21,47.119998931884766
2020-09-22,48.06999969482422
2020-09-23,48.209999084472656
2020-09-24,45.81999969482422
2020-09-25,48.290000915527344
2020-09-28,48.369998931884766
2020-09-29,48.040000915527344
2020-09-30,48.630001068115234
2020-10-01,49.43000030517578
2020-10-02,48.279998779296875
2020-10-05,49.06999969482422
2020-10-06,48.81999969482422
2020-10-07,50.43000030517578
2020-10-08,50.779998779296875
2020-10-09,52.119998931884766
2020-10-12,52.869998931884766
2020-10-13,53.150001525878906
2020-10-14,51.88999938964844
2020-10-15,51.439998626708984
2020-10-16,51.689998626708984
2020-10-19,49.70000076293945
2020-10-20,48.22999954223633
2020-10-21,46.94499969482422
2020-10-22,46.93000030517578
2020-10-23,49.5
2020-10-26,49.95000076293945
2020-10-27,51.220001220703125
2020-10-28,50.9900016784668
2020-10-29,51.84000015258789
2020-10-30,46.08000183105469
2020-11-02,45.84000015258789
2020-11-03,48.220001220703125
2020-11-04,49.9900016784668
2020-11-05,50.959999084472656
2020-11-06,51.29999923706055
2020-11-09,48.08000183105469
2020-11-10,47.06999969482422
2020-11-11,51.93000030517578
2020-11-12,48.689998626708984
2020-11-13,49.099998474121094
2020-11-16,46.70000076293945
2020-11-17,45.81999969482422
2020-11-18,48.470001220703125
2020-11-19,45.5099983215332
2020-11-20,46.400001525878906
2020-11-23,45.83000183105469
2020-11-24,45.0099983215332
2020-11-25,45.83000183105469
2020-11-27,47.0
2020-11-30,48.220001220703125
2020-12-01,48.88999938964844
2020-12-02,47.689998626708984
2020-12-03,47.86000061035156
2020-12-04,47.779998779296875
2020-12-07,53.34000015258789
2020-12-08,52.59000015258789
2020-12-09,51.790000915527344
2020-12-10,55.22999954223633
2020-12-11,56.04999923706055
2020-12-14,57.18000030517578
2020-12-15,56.0099983215332
2020-12-16,56.66999816894531
2020-12-17,57.5
2020-12-18,59.58000183105469
2020-12-21,62.349998474121094
2020-12-22,65.38999938964844
2020-12-23,65.47000122070312
2020-12-24,62.529998779296875
2020-12-28,61.0
2020-12-29,59.34000015258789
2020-12-30,59.400001525878906
2020-12-31,59.130001068115234
2021-01-04,55.83000183105469
2021-01-05,55.75
2021-01-06,55.91999816894531
2021-01-07,59.09000015258789
2021-01-08,60.279998779296875
2021-01-11,62.790000915527344
2021-01-12,62.459999084472656
2021-01-13,63.4900016784668
2021-01-14,65.6500015258789
2021-01-15,65.08999633789062
2021-01-19,67.33999633789062
2021-01-20,66.86000061035156
2021-01-21,67.01000213623047
2021-01-22,67.73999786376953
2021-01-25,65.51000213623047
2021-01-26,62.13999938964844
2021-01-27,54.63999938964844
2021-01-28,57.099998474121094
2021-01-29,55.470001220703125
2021-02-01,56.189998626708984
2021-02-02,60.38999938964844
2021-02-03,59.619998931884766
2021-02-04,59.310001373291016
2021-02-05,61.36000061035156
2021-02-08,61.36000061035156
2021-02-09,62.150001525878906
2021-02-10,62.779998779296875
2021-02-11,64.37000274658203
2021-02-12,66.5
2021-02-16,64.20999908447266
2021-02-17,62.119998931884766
2021-02-18,61.29999923706055
2021-02-19,63.209999084472656
2021-02-22,56.720001220703125
2021-02-23,56.7599983215332
2021-02-24,58.38999938964844
2021-02-25,55.310001373291016
2021-02-26,56.56999969482422
2021-03-01,57.88999938964844
2021-03-02,53.11000061035156
2021-03-03,50.15999984741211
2021-03-04,43.68000030517578
2021-03-05,42.22999954223633
2021-03-08,38.130001068115234
2021-03-09,41.119998931884766
2021-03-10,40.29999923706055
2021-03-11,43.34000015258789
2021-03-12,41.4900016784668
2021-03-15,42.869998931884766
2021-03-16,44.2599983215332
2021-03-17,45.0099983215332
2021-03-18,41.66999816894531
2021-03-19,41.88999938964844
2021-03-22,42.900001525878906
2021-03-23,41.959999084472656
2021-03-24,38.970001220703125
2021-03-25,38.68000030517578
2021-03-26,38.15999984741211
2021-03-29,37.2599983215332
2021-03-30,37.58000183105469
2021-03-31,40.2599983215332
2021-04-01,40.77000045776367
2021-04-05,41.09000015258789
2021-04-06,42.5099983215332
2021-04-07,40.630001068115234
2021-04-08,42.04999923706055
2021-04-09,40.41999816894531
2021-04-12,40.16999816894531
2021-04-13,43.38999938964844
2021-04-14,42.59000015258789
2021-04-15,43.029998779296875
2021-04-16,42.029998779296875
2021-04-19,41.33000183105469
2021-04-20,40.29999923706055
2021-04-21,42.15999984741211
2021-04-22,43.439998626708984
2021-04-23,43.06999969482422
2021-04-26,44.52000045776367
2021-04-27,44.59000015258789
2021-04-28,43.38999938964844
2021-04-29,42.84000015258789
2021-04-30,41.599998474121094
2021-05-03,38.02000045776367
2021-05-04,36.279998779296875
2021-05-05,35.459999084472656
2021-05-06,36.599998474121094
2021-05-07,34.9900016784668
2021-05-10,32.220001220703125
2021-05-11,33.13999938964844
2021-05-12,32.90999984741211
2021-05-13,33.619998931884766
2021-05-14,34.540000915527344
2021-05-17,34.40999984741211
2021-05-18,35.2400016784668
2021-05-19,34.5099983215332
2021-05-20,36.13999938964844
2021-05-21,36.119998931884766
2021-05-24,36.61000061035156
2021-05-25,37.41999816894531
2021-05-26,37.099998474121094
2021-05-27,37.81999969482422
2021-05-28,37.810001373291016
2021-06-01,36.630001068115234
2021-06-02,37.13999938964844
2021-06-03,35.61000061035156
2021-06-04,35.93000030517578
2021-06-07,37.7599983215332
2021-06-08,35.31999969482422
2021-06-09,35.81999969482422
2021-06-10,37.91999816894531
2021-06-11,38.7599983215332
2021-06-14,39.13999938964844
2021-06-15,38.380001068115234
2021-06-16,37.959999084472656
2021-06-17,39.81999969482422
2021-06-18,39.45000076293945
2021-06-21,39.880001068115234
2021-06-22,39.70000076293945
2021-06-23,40.959999084472656
2021-06-24,40.27000045776367
2021-06-25,40.40999984741211
2021-06-28,42.400001525878906
2021-06-29,42.189998626708984
2021-06-30,40.86000061035156
2021-07-01,39.869998931884766
2021-07-02,39.310001373291016
2021-07-06,39.2599983215332
2021-07-07,37.540000915527344
2021-07-08,37.88999938964844
2021-07-09,38.880001068115234
2021-07-12,37.810001373291016
2021-07-13,36.72999954223633
2021-07-14,34.119998931884766
2021-07-15,35.22999954223633
2021-07-16,36.7599983215332
2021-07-19,37.0099983215332
2021-07-20,37.9900016784668
2021-07-21,38.18000030517578
2021-07-22,37.709999084472656
2021-07-23,38.72999954223633
2021-07-26,36.81999969482422
2021-07-27,35.41999816894531
2021-07-28,37.20000076293945
2021-07-29,36.61000061035156
2021-07-30,36.65999984741211
2021-08-02,36.790000915527344
2021-08-03,35.97999954223633
2021-08-04,37.36000061035156
2021-08-05,37.689998626708984
2021-08-06,35.310001373291016
2021-08-09,35.130001068115234
2021-08-10,34.369998931884766
2021-08-11,32.65999984741211
2021-08-12,32.58000183105469
2021-08-13,31.799999237060547
2021-08-16,30.860000610351562
2021-08-17,30.59000015258789
2021-08-18,30.709999084472656
2021-08-19,30.020000457763672
2021-08-20,30.520000457763672
2021-08-23,32.279998779296875
2021-08-24,33.45000076293945
2021-08-25,34.349998474121094
2021-08-26,33.689998626708984
2021-08-27,35.09000015258789
2021-08-30,35.790000915527344
2021-08-31,36.31999969482422
2021-09-01,37.849998474121094
2021-09-02,39.2400016784668
2021-09-03,39.5099983215332
2021-09-07,39.779998779296875
2021-09-08,37.689998626708984
2021-09-09,38.349998474121094
2021-09-10,38.11000061035156
2021-09-13,37.5
2021-09-14,36.27000045776367
2021-09-15,36.61000061035156
2021-09-16,38.400001525878906
2021-09-17,39.75
2021-09-20,37.709999084472656
2021-09-21,38.58000183105469
2021-09-22,38.810001373291016
2021-09-23,39.220001220703125
2021-09-24,36.4900016784668
2021-09-27,35.83000183105469
2021-09-28,33.45000076293945
2021-09-29,32.459999084472656
2021-09-30,33.9900016784668
2021-10-01,33.310001373291016
2021-10-04,32.369998931884766
2021-10-05,32.619998931884766
2021-10-06,32.16999816894531
2021-10-07,33.61000061035156
2021-10-08,32.709999084472656
2021-10-11,31.420000076293945
2021-10-12,32.709999084472656
2021-10-13,33.04999923706055
2021-10-14,33.38999938964844
2021-10-15,33.5
2021-10-18,31.979999542236328
2021-10-19,33.88999938964844
2021-10-20,33.93000030517578
2021-10-21,33.91999816894531
2021-10-22,33.63999938964844
2021-10-25,34.0
2021-10-26,33.83000183105469
2021-10-27,32.36000061035156
2021-10-28,34.54999923706055
2021-10-29,33.40999984741211
2021-11-01,35.34000015258789
2021-11-02,34.540000915527344
2021-11-03,35.040000915527344
2021-11-04,36.849998474121094
2021-11-05,36.79999923706055
2021-11-08,36.5
2021-11-09,34.52000045776367
2021-11-10,33.47999954223633
2021-11-11,33.75
2021-11-12,33.209999084472656
2021-11-15,32.58000183105469
2021-11-16,32.61000061035156
2021-11-17,32.150001525878906
2021-11-18,28.600000381469727
2021-11-19,27.350000381469727
2021-11-22,26.350000381469727
2021-11-23,27.100000381469727
2021-11-24,28.200000762939453
2021-11-26,28.1200008392334
2021-11-29,26.649999618530273
2021-11-30,26.09000015258789
2021-12-01,25.190000534057617
2021-12-02,26.229999542236328
2021-12-03,25.360000610351562
2021-12-06,25.170000076293945
2021-12-07,27.6299991607666
2021-12-08,28.639999389648438
2021-12-09,27.40999984741211
2021-12-10,26.700000762939453
2021-12-13,27.15999984741211
2021-12-14,26.579999923706055
2021-12-15,27.280000686645508
2021-12-16,26.280000686645508
2021-12-17,29.200000762939453
2021-12-20,27.780000686645508
2021-12-21,29.350000381469727
2021-12-22,29.34000015258789
2021-12-23,28.399999618530273
2021-12-27,26.8799991607666
2021-12-28,26.260000228881836
2021-12-29,26.239999771118164
2021-12-30,28.329999923706055
2021-12-31,28.059999465942383
2022-01-03,28.899999618530273
2022-01-04,26.440000534057617
2022-01-05,24.479999542236328
2022-01-06,23.43000030517578
2022-01-07,23.170000076293945
2022-01-10,21.950000762939453
2022-01-11,22.5
2022-01-12,21.329999923706055
2022-01-13,19.510000228881836
2022-01-14,19.350000381469727
2022-01-18,17.950000762939453
2022-01-19,17.520000457763672
2022-01-20,17.170000076293945
2022-01-21,16.389999389648438
2022-01-24,16.3700008392334
2022-01-25,15.710000038146973
2022-01-26,14.949999809265137
2022-01-27,14.359999656677246
2022-01-28,15.039999961853027
2022-01-31,17.440000534057617
2022-02-01,17.799999237060547
2022-02-02,16.770000457763672
2022-02-03,15.90999984741211
2022-02-04,16.700000762939453
2022-02-07,16.280000686645508
2022-02-08,16.190000534057617
2022-02-09,17.299999237060547
2022-02-10,16.65999984741211
2022-02-11,15.359999656677246
2022-02-14,14.670000076293945
2022-02-15,14.6899995803833
2022-02-16,15.449999809265137
2022-02-17,14.279999732971191
2022-02-18,13.5
2022-02-22,13.59000015258789
2022-02-23,12.880000114440918
2022-02-24,14.140000343322754
2022-02-25,14.260000228881836
2022-02-28,14.430000305175781
2022-03-01,14.25
2022-03-02,13.390000343322754
2022-03-03,13.180000305175781
2022-03-04,12.140000343322754
2022-03-07,11.699999809265137
2022-03-08,11.699999809265137
2022-03-09,12.819999694824219
2022-03-10,12.010000228881836
2022-03-11,11.0
2022-03-14,10.119999885559082
2022-03-15,10.75
2022-03-16,11.569999694824219
2022-03-17,12.420000076293945
2022-03-18,12.8100004196167
2022-03-21,12.649999618530273
2022-03-22,13.329999923706055
2022-03-23,13.220000267028809
2022-03-24,13.210000038146973
2022-03-25,12.739999771118164
2022-03-28,12.930000305175781
2022-03-29,14.270000457763672
2022-03-30,13.869999885559082
2022-03-31,13.880000114440918
2022-04-01,14.729999542236328
2022-04-04,14.550000190734863
2022-04-05,13.569999694824219
2022-04-06,13.15999984741211
2022-04-07,13.180000305175781
2022-04-08,12.390000343322754
2022-04-11,12.050000190734863
2022-04-12,11.989999771118164
2022-04-13,12.0
2022-04-14,10.819999694824219
2022-04-18,10.329999923706055
2022-04-19,10.34000015258789
2022-04-20,10.0
2022-04-21,9.350000381469727
2022-04-22,9.180000305175781
2022-04-25,9.34000015258789
2022-04-26,8.609999656677246
2022-04-27,8.510000228881836
2022-04-28,8.569999694824219
2022-04-29,8.25
2022-05-02,8.65999984741211
2022-05-03,8.949999809265137
2022-05-04,9.25
2022-05-05,8.850000381469727
2022-05-06,8.220000267028809
2022-05-09,7.230000019073486
2022-05-10,7.230000019073486
2022-05-11,6.494999885559082
2022-05-12,6.880000114440918
2022-05-13,8.239999771118164
2022-05-16,8.09000015258789
2022-05-17,8.210000038146973
2022-05-18,7.53000020980835
2022-05-19,7.78000020980835
2022-05-20,7.710000038146973
2022-05-23,7.900000095367432
2022-05-24,7.46999979019165
2022-05-25,7.53000020980835
2022-05-26,7.570000171661377
2022-05-27,8.220000267028809
2022-05-31,7.820000171661377
2022-06-01,7.300000190734863
2022-06-02,7.989999771118164
2022-06-03,6.940000057220459
2022-06-06,6.800000190734863
2022-06-07,6.940000057220459
2022-06-08,7.78000020980835
2022-06-09,7.5
2022-06-10,6.96999979019165
2022-06-13,6.400000095367432
2022-06-14,6.440000057220459
2022-06-15,7.150000095367432
2022-06-16,6.96999979019165
2022-06-17,7.320000171661377
2022-06-21,7.539999961853027
2022-06-22,7.75
2022-06-23,8.699999809265137
2022-06-24,8.75
2022-06-27,8.600000381469727
2022-06-28,8.239999771118164
2022-06-29,8.220000267028809
2022-06-30,8.09000015258789
2022-07-01,8.420000076293945
2022-07-05,9.100000381469727
2022-07-06,9.569999694824219
2022-07-07,10.729999542236328
2022-07-08,10.399999618530273
2022-07-11,9.364999771118164
2022-07-12,9.770000457763672
2022-07-13,9.899999618530273
2022-07-14,9.569999694824219
2022-07-15,9.529999732971191
2022-07-18,8.949999809265137
2022-07-19,9.199999809265137
2022-07-20,9.609999656677246
2022-07-21,9.5600004196167
2022-07-22,8.6899995803833
2022-07-25,8.739999771118164
2022-07-26,8.890000343322754
2022-07-27,9.069999694824219
2022-07-28,9.300000190734863
2022-07-29,9.15999984741211
2022-08-01,9.15999984741211
2022-08-02,9.520000457763672
2022-08-03,9.890000343322754
2022-08-04,11.359999656677246
2022-08-05,11.449999809265137
2022-08-08,11.6899995803833
2022-08-09,11.210000038146973
2022-08-10,12.619999885559082
2022-08-11,12.119999885559082
2022-08-12,12.319999694824219
2022-08-15,12.670000076293945
2022-08-16,11.899999618530273
2022-08-17,11.550000190734863
2022-08-18,11.170000076293945
2022-08-19,10.529999732971191
2022-08-22,10.390000343322754
2022-08-23,10.75
2022-08-24,11.180000305175781
2022-08-25,11.199999809265137
2022-08-26,10.479999542236328
2022-08-29,9.6899995803833
2022-08-30,8.649999618530273
2022-08-31,8.920000076293945
2022-09-01,8.930000305175781
2022-09-02,8.720000267028809
2022-09-06,8.380000114440918
2022-09-07,8.859999656677246
2022-09-08,9.140000343322754
2022-09-09,8.90999984741211
2022-09-12,9.029999732971191
2022-09-13,8.220000267028809
2022-09-14,8.130000114440918
2022-09-15,8.4399995803833
2022-09-16,7.630000114440918
2022-09-19,7.789999961853027
2022-09-20,7.570000171661377
2022-09-21,7.400000095367432
2022-09-22,6.900000095367432
2022-09-23,6.5
2022-09-26,6.519999980926514
2022-09-27,6.610000133514404
2022-09-28,7.119999885559082
2022-09-29,6.849999904632568
2022-09-30,7.119999885559082
2022-10-03,7.25
2022-10-04,8.1899995803833
2022-10-05,7.800000190734863
2022-10-06,7.849999904632568
2022-10-07,7.150000095367432
2022-10-10,6.889999866485596
2022-10-11,6.619999885559082
2022-10-12,6.670000076293945
2022-10-13,6.460000038146973
2022-10-14,6.260000228881836
2022-10-17,6.829999923706055
2022-10-18,6.860000133514404
2022-10-19,6.300000190734863
2022-10-20,6.340000152587891
2022-10-21,6.46999979019165
2022-10-24,6.599999904632568
2022-10-25,7.119999885559082
2022-10-26,7.46999979019165
2022-10-27,7.380000114440918
2022-10-28,7.610000133514404
2022-10-31,7.78000020980835
2022-11-01,8.40999984741211
2022-11-02,7.849999904632568
2022-11-03,7.78000020980835
2022-11-04,8.890000343322754
2022-11-07,7.579999923706055
2022-11-08,7.78000020980835
2022-11-09,7.25
2022-11-10,9.0600004196167
2022-11-11,9.34000015258789
2022-11-14,8.479999542236328
2022-11-15,9.09000015258789
2022-11-16,8.960000038146973
2022-11-17,8.220000267028809
2022-11-18,8.15999984741211
2022-11-21,8.260000228881836
2022-11-22,8.170000076293945
2022-11-23,8.300000190734863
2022-11-25,8.119999885559082
2022-11-28,8.140000343322754
2022-11-29,7.860000133514404
2022-11-30,8.779999732971191
2022-12-01,8.649999618530273
2022-12-02,8.960000038146973
2022-12-05,8.25
2022-12-06,7.829999923706055
2022-12-07,7.949999809265137
2022-12-08,8.84000015258789
2022-12-09,8.25
2022-12-12,8.619999885559082
2022-12-13,8.739999771118164
2022-12-14,8.3100004196167
2022-12-15,8.130000114440918
2022-12-16,8.010000228881836
2022-12-19,7.260000228881836
2022-12-20,7.090000152587891
2022-12-21,8.050000190734863
2022-12-22,8.0600004196167
2022-12-23,7.5
2022-12-27,7.150000095367432
2022-12-28,6.909999847412109
2022-12-29,7.570000171661377
2022-12-30,7.639999866485596
2023-01-03,7.800000190734863
2023-01-04,8.010000228881836
2023-01-05,8.079999923706055
2023-01-06,8.350000381469727
2023-01-09,8.65999984741211
2023-01-10,8.930000305175781
2023-01-11,9.390000343322754
2023-01-12,9.65999984741211
2023-01-13,9.9399995803833
2023-01-17,10.109999656677246
2023-01-18,9.920000076293945
2023-01-19,9.029999732971191
2023-01-20,9.199999809265137
2023-01-23,9.399999618530273
2023-01-24,8.989999771118164
2023-01-25,9.380000114440918
2023-01-26,9.210000038146973
2023-01-27,9.359999656677246
2023-01-30,9.010000228881836
2023-01-31,9.270000457763672
2023-02-01,9.380000114440918
2023-02-02,9.850000381469727
2023-02-03,9.850000381469727
2023-02-06,9.479999542236328
2023-02-07,9.630000114440918
2023-02-08,8.779999732971191
2023-02-09,8.789999961853027
2023-02-10,8.819999694824219
2023-02-13,8.6899995803833
2023-02-14,8.680000305175781
2023-02-15,10.029999732971191
2023-02-16,9.630000114440918
2023-02-17,9.5
2023-02-21,8.800000190734863
2023-02-22,8.829999923706055
2023-02-23,8.640000343322754
2023-02-24,8.319999694824219
2023-02-27,8.430000305175781
2023-02-28,8.550000190734863
2023-03-01,8.130000114440918
2023-03-02,8.529999732971191
2023-03-03,9.079999923706055
2023-03-06,8.460000038146973
2023-03-07,8.600000381469727
2023-03-08,8.890000343322754
2023-03-09,8.220000267028809
2023-03-10,8.0
2023-03-13,8.300000190734863
2023-03-14,8.140000343322754
2023-03-15,8.220000267028809
2023-03-16,8.399999618530273
2023-03-17,8.010000228881836
2023-03-20,8.029999732971191
2023-03-21,8.350000381469727
2023-03-22,7.929999828338623
2023-03-23,7.840000152587891
2023-03-24,8.430000305175781
2023-03-27,8.720000267028809
