Date,CWK
2019-04-05,18.3700008392334
2019-04-08,18.450000762939453
2019-04-09,18.229999542236328
2019-04-10,18.530000686645508
2019-04-11,18.399999618530273
2019-04-12,18.459999084472656
2019-04-15,18.520000457763672
2019-04-16,18.329999923706055
2019-04-17,18.25
2019-04-18,18.43000030517578
2019-04-22,18.479999542236328
2019-04-23,18.84000015258789
2019-04-24,19.15999984741211
2019-04-25,19.18000030517578
2019-04-26,19.559999465942383
2019-04-29,19.389999389648438
2019-04-30,19.639999389648438
2019-05-01,19.540000915527344
2019-05-02,19.420000076293945
2019-05-03,19.770000457763672
2019-05-06,19.6299991607666
2019-05-07,19.09000015258789
2019-05-08,18.40999984741211
2019-05-09,17.93000030517578
2019-05-10,18.18000030517578
2019-05-13,17.729999542236328
2019-05-14,18.239999771118164
2019-05-15,18.420000076293945
2019-05-16,18.579999923706055
2019-05-17,18.479999542236328
2019-05-20,18.079999923706055
2019-05-21,18.3700008392334
2019-05-22,18.010000228881836
2019-05-23,17.6299991607666
2019-05-24,17.600000381469727
2019-05-28,17.469999313354492
2019-05-29,17.260000228881836
2019-05-30,17.309999465942383
2019-05-31,16.860000610351562
2019-06-03,16.799999237060547
2019-06-04,17.079999923706055
2019-06-05,17.40999984741211
2019-06-06,17.31999969482422
2019-06-07,17.719999313354492
2019-06-10,17.8700008392334
2019-06-11,17.81999969482422
2019-06-12,17.799999237060547
2019-06-13,18.06999969482422
2019-06-14,17.979999542236328
2019-06-17,17.969999313354492
2019-06-18,18.450000762939453
2019-06-19,18.559999465942383
2019-06-20,18.389999389648438
2019-06-21,18.219999313354492
2019-06-24,17.65999984741211
2019-06-25,17.450000762939453
2019-06-26,17.3700008392334
2019-06-27,17.68000030517578
2019-06-28,17.8799991607666
2019-07-01,17.950000762939453
2019-07-02,18.059999465942383
2019-07-03,18.329999923706055
2019-07-05,18.100000381469727
2019-07-08,18.020000457763672
2019-07-09,18.15999984741211
2019-07-10,18.190000534057617
2019-07-11,18.09000015258789
2019-07-12,18.360000610351562
2019-07-15,18.40999984741211
2019-07-16,18.739999771118164
2019-07-17,18.760000228881836
2019-07-18,19.020000457763672
2019-07-19,18.8799991607666
2019-07-22,18.709999084472656
2019-07-23,19.139999389648438
2019-07-24,19.770000457763672
2019-07-25,19.68000030517578
2019-07-26,19.719999313354492
2019-07-29,19.959999084472656
2019-07-30,20.040000915527344
2019-07-31,19.84000015258789
2019-08-01,19.709999084472656
2019-08-02,18.6200008392334
2019-08-05,17.18000030517578
2019-08-06,17.540000915527344
2019-08-07,17.110000610351562
2019-08-08,17.389999389648438
2019-08-09,17.540000915527344
2019-08-12,17.420000076293945
2019-08-13,17.6200008392334
2019-08-14,16.770000457763672
2019-08-15,16.75
2019-08-16,17.299999237060547
2019-08-19,17.559999465942383
2019-08-20,17.700000762939453
2019-08-21,17.559999465942383
2019-08-22,16.780000686645508
2019-08-23,15.779999732971191
2019-08-26,16.110000610351562
2019-08-27,16.030000686645508
2019-08-28,16.110000610351562
2019-08-29,16.510000228881836
2019-08-30,16.84000015258789
2019-09-03,17.15999984741211
2019-09-04,17.3799991607666
2019-09-05,17.59000015258789
2019-09-06,17.850000381469727
2019-09-09,18.360000610351562
2019-09-10,19.229999542236328
2019-09-11,18.940000534057617
2019-09-12,19.040000915527344
2019-09-13,18.899999618530273
2019-09-16,18.889999389648438
2019-09-17,18.559999465942383
2019-09-18,18.31999969482422
2019-09-19,18.5
2019-09-20,18.719999313354492
2019-09-23,18.420000076293945
2019-09-24,17.649999618530273
2019-09-25,18.479999542236328
2019-09-26,18.719999313354492
2019-09-27,18.700000762939453
2019-09-30,18.530000686645508
2019-10-01,17.75
2019-10-02,17.100000381469727
2019-10-03,17.059999465942383
2019-10-04,17.3700008392334
2019-10-07,17.489999771118164
2019-10-08,16.989999771118164
2019-10-09,17.190000534057617
2019-10-10,17.450000762939453
2019-10-11,17.649999618530273
2019-10-14,17.639999389648438
2019-10-15,17.790000915527344
2019-10-16,18.040000915527344
2019-10-17,18.040000915527344
2019-10-18,18.15999984741211
2019-10-21,18.6200008392334
2019-10-22,18.75
2019-10-23,18.809999465942383
2019-10-24,18.799999237060547
2019-10-25,18.950000762939453
2019-10-28,19.1299991607666
2019-10-29,18.850000381469727
2019-10-30,19.1299991607666
2019-10-31,18.649999618530273
2019-11-01,19.25
2019-11-04,19.100000381469727
2019-11-05,19.290000915527344
2019-11-06,18.239999771118164
2019-11-07,18.200000762939453
2019-11-08,18.670000076293945
2019-11-11,18.93000030517578
2019-11-12,19.170000076293945
2019-11-13,19.030000686645508
2019-11-14,19.0
2019-11-15,19.079999923706055
2019-11-18,19.1299991607666
2019-11-19,18.850000381469727
2019-11-20,18.770000457763672
2019-11-21,18.700000762939453
2019-11-22,18.579999923706055
2019-11-25,19.040000915527344
2019-11-26,19.170000076293945
2019-11-27,19.40999984741211
2019-11-29,19.389999389648438
2019-12-02,18.8799991607666
2019-12-03,18.8700008392334
2019-12-04,18.969999313354492
2019-12-05,18.93000030517578
2019-12-06,19.420000076293945
2019-12-09,18.5
2019-12-10,18.34000015258789
2019-12-11,18.260000228881836
2019-12-12,18.6200008392334
2019-12-13,18.899999618530273
2019-12-16,19.260000228881836
2019-12-17,19.280000686645508
2019-12-18,19.600000381469727
2019-12-19,20.09000015258789
2019-12-20,20.6200008392334
2019-12-23,20.56999969482422
2019-12-24,20.670000076293945
2019-12-26,20.649999618530273
2019-12-27,20.489999771118164
2019-12-30,20.5
2019-12-31,20.440000534057617
2020-01-02,20.6299991607666
2020-01-03,20.56999969482422
2020-01-06,20.389999389648438
2020-01-07,19.969999313354492
2020-01-08,19.700000762939453
2020-01-09,19.489999771118164
2020-01-10,19.280000686645508
2020-01-13,19.40999984741211
2020-01-14,19.239999771118164
2020-01-15,19.579999923706055
2020-01-16,19.530000686645508
2020-01-17,19.68000030517578
2020-01-21,19.600000381469727
2020-01-22,19.709999084472656
2020-01-23,19.799999237060547
2020-01-24,19.559999465942383
2020-01-27,19.219999313354492
2020-01-28,19.440000534057617
2020-01-29,19.3799991607666
2020-01-30,19.510000228881836
2020-01-31,19.219999313354492
2020-02-03,19.5
2020-02-04,19.770000457763672
2020-02-05,19.850000381469727
2020-02-06,19.549999237060547
2020-02-07,19.559999465942383
2020-02-10,19.6200008392334
2020-02-11,18.860000610351562
2020-02-12,19.360000610351562
2020-02-13,19.440000534057617
2020-02-14,19.649999618530273
2020-02-18,19.25
2020-02-19,19.139999389648438
2020-02-20,19.270000457763672
2020-02-21,18.969999313354492
2020-02-24,18.139999389648438
2020-02-25,17.350000381469727
2020-02-26,17.229999542236328
2020-02-27,16.8700008392334
2020-02-28,18.190000534057617
2020-03-02,18.93000030517578
2020-03-03,18.65999984741211
2020-03-04,18.729999542236328
2020-03-05,17.850000381469727
2020-03-06,16.700000762939453
2020-03-09,15.010000228881836
2020-03-10,16.149999618530273
2020-03-11,14.670000076293945
2020-03-12,12.699999809265137
2020-03-13,13.800000190734863
2020-03-16,12.510000228881836
2020-03-17,11.829999923706055
2020-03-18,8.029999732971191
2020-03-19,10.390000343322754
2020-03-20,10.4399995803833
2020-03-23,9.760000228881836
2020-03-24,10.460000038146973
2020-03-25,11.229999542236328
2020-03-26,12.84000015258789
2020-03-27,11.90999984741211
2020-03-30,12.6899995803833
2020-03-31,11.739999771118164
2020-04-01,10.09000015258789
2020-04-02,9.729999542236328
2020-04-03,9.359999656677246
2020-04-06,10.390000343322754
2020-04-07,10.670000076293945
2020-04-08,11.789999961853027
2020-04-09,12.210000038146973
2020-04-13,11.65999984741211
2020-04-14,11.779999732971191
2020-04-15,11.40999984741211
2020-04-16,11.0
2020-04-17,10.90999984741211
2020-04-20,10.760000228881836
2020-04-21,10.460000038146973
2020-04-22,10.329999923706055
2020-04-23,10.59000015258789
2020-04-24,10.800000190734863
2020-04-27,11.640000343322754
2020-04-28,11.640000343322754
2020-04-29,12.4399995803833
2020-04-30,12.170000076293945
2020-05-01,11.40999984741211
2020-05-04,11.220000267028809
2020-05-05,11.119999885559082
2020-05-06,10.8100004196167
2020-05-07,11.300000190734863
2020-05-08,11.170000076293945
2020-05-11,10.75
2020-05-12,9.75
2020-05-13,9.229999542236328
2020-05-14,9.300000190734863
2020-05-15,9.260000228881836
2020-05-18,9.84000015258789
2020-05-19,9.460000038146973
2020-05-20,9.760000228881836
2020-05-21,10.069999694824219
2020-05-22,9.5600004196167
2020-05-26,10.199999809265137
2020-05-27,10.789999961853027
2020-05-28,10.539999961853027
2020-05-29,10.25
2020-06-01,10.670000076293945
2020-06-02,10.989999771118164
2020-06-03,12.40999984741211
2020-06-04,12.729999542236328
2020-06-05,13.359999656677246
2020-06-08,13.789999961853027
2020-06-09,13.220000267028809
2020-06-10,12.229999542236328
2020-06-11,11.210000038146973
2020-06-12,12.020000457763672
2020-06-15,12.15999984741211
2020-06-16,12.619999885559082
2020-06-17,12.479999542236328
2020-06-18,12.649999618530273
2020-06-19,12.710000038146973
2020-06-22,12.550000190734863
2020-06-23,12.710000038146973
2020-06-24,12.029999732971191
2020-06-25,12.5
2020-06-26,11.90999984741211
2020-06-29,12.399999618530273
2020-06-30,12.460000038146973
2020-07-01,12.239999771118164
2020-07-02,12.600000381469727
2020-07-06,13.119999885559082
2020-07-07,11.779999732971191
2020-07-08,11.649999618530273
2020-07-09,11.140000343322754
2020-07-10,11.470000267028809
2020-07-13,11.0
2020-07-14,11.039999961853027
2020-07-15,11.699999809265137
2020-07-16,11.5
2020-07-17,11.59000015258789
2020-07-20,11.199999809265137
2020-07-21,11.300000190734863
2020-07-22,11.359999656677246
2020-07-23,11.3100004196167
2020-07-24,10.699999809265137
2020-07-27,10.65999984741211
2020-07-28,10.529999732971191
2020-07-29,10.720000267028809
2020-07-30,10.890000343322754
2020-07-31,10.699999809265137
2020-08-03,10.229999542236328
2020-08-04,10.4399995803833
2020-08-05,10.600000381469727
2020-08-06,10.539999961853027
2020-08-07,10.789999961853027
2020-08-10,10.850000381469727
2020-08-11,11.479999542236328
2020-08-12,11.470000267028809
2020-08-13,11.199999809265137
2020-08-14,11.25
2020-08-17,11.359999656677246
2020-08-18,10.970000267028809
2020-08-19,11.09000015258789
2020-08-20,11.010000228881836
2020-08-21,11.09000015258789
2020-08-24,11.670000076293945
2020-08-25,11.630000114440918
2020-08-26,11.550000190734863
2020-08-27,11.84000015258789
2020-08-28,11.920000076293945
2020-08-31,11.609999656677246
2020-09-01,11.739999771118164
2020-09-02,11.90999984741211
2020-09-03,11.630000114440918
2020-09-04,11.460000038146973
2020-09-08,11.609999656677246
2020-09-09,11.739999771118164
2020-09-10,11.020000457763672
2020-09-11,10.760000228881836
2020-09-14,11.5600004196167
2020-09-15,11.850000381469727
2020-09-16,11.979999542236328
2020-09-17,12.359999656677246
2020-09-18,11.539999961853027
2020-09-21,10.960000038146973
2020-09-22,10.539999961853027
2020-09-23,10.050000190734863
2020-09-24,10.15999984741211
2020-09-25,10.1899995803833
2020-09-28,10.460000038146973
2020-09-29,10.5
2020-09-30,10.510000228881836
2020-10-01,11.010000228881836
2020-10-02,11.350000381469727
2020-10-05,11.390000343322754
2020-10-06,11.640000343322754
2020-10-07,11.9399995803833
2020-10-08,12.380000114440918
2020-10-09,12.220000267028809
2020-10-12,12.279999732971191
2020-10-13,11.979999542236328
2020-10-14,11.880000114440918
2020-10-15,11.979999542236328
2020-10-16,11.640000343322754
2020-10-19,11.489999771118164
2020-10-20,11.720000267028809
2020-10-21,11.630000114440918
2020-10-22,11.710000038146973
2020-10-23,11.84000015258789
2020-10-26,11.710000038146973
2020-10-27,11.40999984741211
2020-10-28,10.869999885559082
2020-10-29,11.859999656677246
2020-10-30,11.720000267028809
2020-11-02,12.8100004196167
2020-11-03,13.229999542236328
2020-11-04,13.0600004196167
2020-11-05,13.390000343322754
2020-11-06,12.5600004196167
2020-11-09,14.59000015258789
2020-11-10,14.430000305175781
2020-11-11,13.890000343322754
2020-11-12,13.5600004196167
2020-11-13,14.180000305175781
2020-11-16,14.880000114440918
2020-11-17,14.989999771118164
2020-11-18,14.640000343322754
2020-11-19,14.84000015258789
2020-11-20,14.789999961853027
2020-11-23,14.979999542236328
2020-11-24,15.75
2020-11-25,15.65999984741211
2020-11-27,15.279999732971191
2020-11-30,14.899999618530273
2020-12-01,15.279999732971191
2020-12-02,15.550000190734863
2020-12-03,15.920000076293945
2020-12-04,16.450000762939453
2020-12-07,16.5
2020-12-08,16.610000610351562
2020-12-09,16.780000686645508
2020-12-10,16.760000228881836
2020-12-11,16.200000762939453
2020-12-14,15.880000114440918
2020-12-15,15.90999984741211
2020-12-16,15.789999961853027
2020-12-17,15.5600004196167
2020-12-18,15.0600004196167
2020-12-21,14.90999984741211
2020-12-22,14.640000343322754
2020-12-23,14.899999618530273
2020-12-24,15.3100004196167
2020-12-28,15.220000267028809
2020-12-29,15.199999809265137
2020-12-30,15.0
2020-12-31,14.829999923706055
2021-01-04,14.1899995803833
2021-01-05,14.260000228881836
2021-01-06,14.380000114440918
2021-01-07,14.1899995803833
2021-01-08,14.34000015258789
2021-01-11,14.520000457763672
2021-01-12,14.59000015258789
2021-01-13,14.079999923706055
2021-01-14,14.239999771118164
2021-01-15,14.180000305175781
2021-01-19,14.489999771118164
2021-01-20,14.770000457763672
2021-01-21,14.90999984741211
2021-01-22,15.199999809265137
2021-01-25,15.0600004196167
2021-01-26,14.979999542236328
2021-01-27,14.960000038146973
2021-01-28,15.260000228881836
2021-01-29,14.329999923706055
2021-02-01,14.65999984741211
2021-02-02,14.979999542236328
2021-02-03,14.850000381469727
2021-02-04,15.59000015258789
2021-02-05,15.640000343322754
2021-02-08,15.880000114440918
2021-02-09,15.619999885559082
2021-02-10,15.649999618530273
2021-02-11,15.949999809265137
2021-02-12,16.0
2021-02-16,15.970000267028809
2021-02-17,15.550000190734863
2021-02-18,15.079999923706055
2021-02-19,16.139999389648438
2021-02-22,16.979999542236328
2021-02-23,17.100000381469727
2021-02-24,17.149999618530273
2021-02-25,16.329999923706055
2021-02-26,15.479999542236328
2021-03-01,15.680000305175781
2021-03-02,14.880000114440918
2021-03-03,14.829999923706055
2021-03-04,14.899999618530273
2021-03-05,15.720000267028809
2021-03-08,16.530000686645508
2021-03-09,16.420000076293945
2021-03-10,16.770000457763672
2021-03-11,17.190000534057617
2021-03-12,17.40999984741211
2021-03-15,17.459999084472656
2021-03-16,17.06999969482422
2021-03-17,17.040000915527344
2021-03-18,16.790000915527344
2021-03-19,16.639999389648438
2021-03-22,16.469999313354492
2021-03-23,16.1200008392334
2021-03-24,15.529999732971191
2021-03-25,16.299999237060547
2021-03-26,16.56999969482422
2021-03-29,16.25
2021-03-30,16.5
2021-03-31,16.31999969482422
2021-04-01,16.5
2021-04-05,16.700000762939453
2021-04-06,16.399999618530273
2021-04-07,16.200000762939453
2021-04-08,16.5
2021-04-09,16.799999237060547
2021-04-12,16.850000381469727
2021-04-13,16.670000076293945
2021-04-14,16.81999969482422
2021-04-15,17.010000228881836
2021-04-16,17.18000030517578
2021-04-19,17.219999313354492
2021-04-20,16.860000610351562
2021-04-21,16.979999542236328
2021-04-22,16.729999542236328
2021-04-23,16.940000534057617
2021-04-26,16.959999084472656
2021-04-27,16.549999237060547
2021-04-28,16.610000610351562
2021-04-29,17.1200008392334
2021-04-30,17.0
2021-05-03,17.81999969482422
2021-05-04,17.6299991607666
2021-05-05,17.530000686645508
2021-05-06,18.09000015258789
2021-05-07,18.709999084472656
2021-05-10,18.350000381469727
2021-05-11,17.93000030517578
2021-05-12,18.360000610351562
2021-05-13,18.6200008392334
2021-05-14,18.68000030517578
2021-05-17,18.200000762939453
2021-05-18,18.170000076293945
2021-05-19,18.149999618530273
2021-05-20,18.600000381469727
2021-05-21,18.559999465942383
2021-05-24,19.09000015258789
2021-05-25,18.920000076293945
2021-05-26,18.979999542236328
2021-05-27,18.979999542236328
2021-05-28,19.010000228881836
2021-06-01,19.350000381469727
2021-06-02,19.329999923706055
2021-06-03,18.149999618530273
2021-06-04,18.100000381469727
2021-06-07,18.31999969482422
2021-06-08,18.25
2021-06-09,18.350000381469727
2021-06-10,18.270000457763672
2021-06-11,18.389999389648438
2021-06-14,18.31999969482422
2021-06-15,18.420000076293945
2021-06-16,18.34000015258789
2021-06-17,18.139999389648438
2021-06-18,17.6200008392334
2021-06-21,17.950000762939453
2021-06-22,17.940000534057617
2021-06-23,17.809999465942383
2021-06-24,17.899999618530273
2021-06-25,17.639999389648438
2021-06-28,17.65999984741211
2021-06-29,17.510000228881836
2021-06-30,17.469999313354492
2021-07-01,17.450000762939453
2021-07-02,17.31999969482422
2021-07-06,17.15999984741211
2021-07-07,17.360000610351562
2021-07-08,17.190000534057617
2021-07-09,17.670000076293945
2021-07-12,17.610000610351562
2021-07-13,17.209999084472656
2021-07-14,17.18000030517578
2021-07-15,17.25
2021-07-16,16.899999618530273
2021-07-19,16.100000381469727
2021-07-20,16.639999389648438
2021-07-21,17.170000076293945
2021-07-22,16.989999771118164
2021-07-23,17.34000015258789
2021-07-26,17.559999465942383
2021-07-27,17.709999084472656
2021-07-28,17.8799991607666
2021-07-29,18.700000762939453
2021-07-30,18.670000076293945
2021-08-02,18.139999389648438
2021-08-03,18.350000381469727
2021-08-04,18.950000762939453
2021-08-05,19.280000686645508
2021-08-06,18.770000457763672
2021-08-09,18.25
2021-08-10,18.670000076293945
2021-08-11,19.040000915527344
2021-08-12,18.110000610351562
2021-08-13,18.260000228881836
2021-08-16,17.799999237060547
2021-08-17,17.889999389648438
2021-08-18,17.770000457763672
2021-08-19,17.690000534057617
2021-08-20,17.770000457763672
2021-08-23,17.989999771118164
2021-08-24,18.040000915527344
2021-08-25,17.950000762939453
2021-08-26,17.729999542236328
2021-08-27,18.170000076293945
2021-08-30,18.229999542236328
2021-08-31,18.139999389648438
2021-09-01,17.959999084472656
2021-09-02,18.040000915527344
2021-09-03,18.209999084472656
2021-09-07,18.209999084472656
2021-09-08,18.440000534057617
2021-09-09,18.34000015258789
2021-09-10,18.040000915527344
2021-09-13,18.43000030517578
2021-09-14,18.270000457763672
2021-09-15,18.450000762939453
2021-09-16,18.15999984741211
2021-09-17,17.469999313354492
2021-09-20,17.139999389648438
2021-09-21,17.31999969482422
2021-09-22,18.079999923706055
2021-09-23,18.299999237060547
2021-09-24,18.489999771118164
2021-09-27,18.559999465942383
2021-09-28,18.670000076293945
2021-09-29,18.81999969482422
2021-09-30,18.610000610351562
2021-10-01,18.920000076293945
2021-10-04,18.860000610351562
2021-10-05,18.809999465942383
2021-10-06,18.469999313354492
2021-10-07,18.579999923706055
2021-10-08,18.290000915527344
2021-10-11,18.299999237060547
2021-10-12,18.3799991607666
2021-10-13,18.450000762939453
2021-10-14,18.700000762939453
2021-10-15,18.56999969482422
2021-10-18,18.450000762939453
2021-10-19,18.3700008392334
2021-10-20,18.170000076293945
2021-10-21,18.260000228881836
2021-10-22,18.600000381469727
2021-10-25,18.799999237060547
2021-10-26,18.5
2021-10-27,18.219999313354492
2021-10-28,18.530000686645508
2021-10-29,18.389999389648438
2021-11-01,18.219999313354492
2021-11-02,18.229999542236328
2021-11-03,18.760000228881836
2021-11-04,18.920000076293945
2021-11-05,19.979999542236328
2021-11-08,19.360000610351562
2021-11-09,19.260000228881836
2021-11-10,18.850000381469727
2021-11-11,19.139999389648438
2021-11-12,18.90999984741211
2021-11-15,18.559999465942383
2021-11-16,18.649999618530273
2021-11-17,17.979999542236328
2021-11-18,18.010000228881836
2021-11-19,18.09000015258789
2021-11-22,18.760000228881836
2021-11-23,19.190000534057617
2021-11-24,19.600000381469727
2021-11-26,18.610000610351562
2021-11-29,18.5
2021-11-30,17.68000030517578
2021-12-01,17.969999313354492
2021-12-02,18.65999984741211
2021-12-03,18.829999923706055
2021-12-06,19.540000915527344
2021-12-07,20.25
2021-12-08,20.1299991607666
2021-12-09,20.31999969482422
2021-12-10,21.299999237060547
2021-12-13,20.469999313354492
2021-12-14,20.010000228881836
2021-12-15,20.469999313354492
2021-12-16,20.530000686645508
2021-12-17,20.350000381469727
2021-12-20,20.149999618530273
2021-12-21,20.889999389648438
2021-12-22,21.459999084472656
2021-12-23,21.920000076293945
2021-12-27,22.360000610351562
2021-12-28,22.40999984741211
2021-12-29,22.469999313354492
2021-12-30,22.399999618530273
2021-12-31,22.239999771118164
2022-01-03,22.309999465942383
2022-01-04,22.610000610351562
2022-01-05,21.81999969482422
2022-01-06,22.0
2022-01-07,21.719999313354492
2022-01-10,21.399999618530273
2022-01-11,21.899999618530273
2022-01-12,22.040000915527344
2022-01-13,22.200000762939453
2022-01-14,21.799999237060547
2022-01-18,21.420000076293945
2022-01-19,20.93000030517578
2022-01-20,20.75
2022-01-21,21.299999237060547
2022-01-24,21.760000228881836
2022-01-25,20.520000457763672
2022-01-26,20.65999984741211
2022-01-27,20.149999618530273
2022-01-28,20.459999084472656
2022-01-31,20.989999771118164
2022-02-01,21.190000534057617
2022-02-02,21.59000015258789
2022-02-03,21.459999084472656
2022-02-04,21.209999084472656
2022-02-07,21.459999084472656
2022-02-08,21.68000030517578
2022-02-09,22.18000030517578
2022-02-10,22.170000076293945
2022-02-11,22.049999237060547
2022-02-14,21.5
2022-02-15,22.040000915527344
2022-02-16,23.1200008392334
2022-02-17,22.799999237060547
2022-02-18,22.6200008392334
2022-02-22,22.68000030517578
2022-02-23,22.1200008392334
2022-02-24,22.450000762939453
2022-02-25,23.1200008392334
2022-02-28,21.920000076293945
2022-03-01,21.329999923706055
2022-03-02,21.81999969482422
2022-03-03,21.110000610351562
2022-03-04,19.899999618530273
2022-03-07,18.889999389648438
2022-03-08,18.739999771118164
2022-03-09,19.600000381469727
2022-03-10,19.489999771118164
2022-03-11,19.6299991607666
2022-03-14,19.639999389648438
2022-03-15,20.0
2022-03-16,20.610000610351562
2022-03-17,20.510000228881836
2022-03-18,20.530000686645508
2022-03-21,20.1200008392334
2022-03-22,20.229999542236328
2022-03-23,19.760000228881836
2022-03-24,19.93000030517578
2022-03-25,20.1299991607666
2022-03-28,20.31999969482422
2022-03-29,21.09000015258789
2022-03-30,20.760000228881836
2022-03-31,20.510000228881836
2022-04-01,20.59000015258789
2022-04-04,20.5
2022-04-05,20.34000015258789
2022-04-06,19.68000030517578
2022-04-07,18.799999237060547
2022-04-08,18.760000228881836
2022-04-11,18.989999771118164
2022-04-12,18.81999969482422
2022-04-13,19.049999237060547
2022-04-14,18.700000762939453
2022-04-18,18.65999984741211
2022-04-19,19.06999969482422
2022-04-20,19.09000015258789
2022-04-21,18.709999084472656
2022-04-22,18.34000015258789
2022-04-25,18.290000915527344
2022-04-26,17.75
2022-04-27,17.760000228881836
2022-04-28,18.200000762939453
2022-04-29,17.899999618530273
2022-05-02,17.809999465942383
2022-05-03,18.280000686645508
2022-05-04,18.739999771118164
2022-05-05,18.190000534057617
