Date,FRHC
2019-01-15,9.119999885559082
2019-01-16,9.180000305175781
2019-01-17,9.300000190734863
2019-01-18,9.460000038146973
2019-01-22,9.180000305175781
2019-01-23,8.850000381469727
2019-01-24,8.539999961853027
2019-01-25,8.0
2019-01-28,8.100000381469727
2019-01-29,8.079999923706055
2019-01-30,8.430000305175781
2019-01-31,8.569999694824219
2019-02-01,8.569999694824219
2019-02-04,8.65999984741211
2019-02-05,8.6899995803833
2019-02-06,8.569999694824219
2019-02-07,8.5
2019-02-08,8.5600004196167
2019-02-11,8.479999542236328
2019-02-12,8.649999618530273
2019-02-13,9.25
2019-02-14,9.199999809265137
2019-02-15,9.390000343322754
2019-02-19,9.449999809265137
2019-02-20,9.0
2019-02-21,8.720000267028809
2019-02-22,8.850000381469727
2019-02-25,8.899999618530273
2019-02-26,8.75
2019-02-27,8.770000457763672
2019-02-28,8.800000190734863
2019-03-01,8.899999618530273
2019-03-04,8.800000190734863
2019-03-05,8.75
2019-03-06,8.670000076293945
2019-03-07,8.600000381469727
2019-03-08,8.449999809265137
2019-03-11,8.819999694824219
2019-03-12,8.899999618530273
2019-03-13,8.949999809265137
2019-03-14,8.800000190734863
2019-03-15,8.829999923706055
2019-03-18,8.850000381469727
2019-03-19,8.600000381469727
2019-03-20,8.649999618530273
2019-03-21,8.779999732971191
2019-03-22,8.5
2019-03-25,8.670000076293945
2019-03-26,8.739999771118164
2019-03-27,8.640000343322754
2019-03-28,8.640000343322754
2019-03-29,8.670000076293945
2019-04-01,8.800000190734863
2019-04-02,8.399999618530273
2019-04-03,8.09000015258789
2019-04-04,7.900000095367432
2019-04-05,8.100000381469727
2019-04-08,8.100000381469727
2019-04-09,8.130000114440918
2019-04-10,8.0
2019-04-11,8.199999809265137
2019-04-12,8.1899995803833
2019-04-15,8.199999809265137
2019-04-16,8.4399995803833
2019-04-17,8.630000114440918
2019-04-18,8.84000015258789
2019-04-22,8.800000190734863
2019-04-23,8.899999618530273
2019-04-24,9.0
2019-04-25,8.899999618530273
2019-04-26,9.100000381469727
2019-04-29,8.989999771118164
2019-04-30,8.859999656677246
2019-05-01,9.140000343322754
2019-05-02,9.1899995803833
2019-05-03,9.390000343322754
2019-05-06,9.390000343322754
2019-05-07,9.260000228881836
2019-05-08,9.229999542236328
2019-05-09,9.5
2019-05-10,9.550000190734863
2019-05-13,9.270000457763672
2019-05-14,9.529999732971191
2019-05-15,9.550000190734863
2019-05-16,9.579999923706055
2019-05-17,9.600000381469727
2019-05-20,9.510000228881836
2019-05-21,9.600000381469727
2019-05-22,9.579999923706055
2019-05-23,9.449999809265137
2019-05-24,9.479999542236328
2019-05-28,9.479999542236328
2019-05-29,9.369999885559082
2019-05-30,9.369999885559082
2019-05-31,9.270000457763672
2019-06-03,9.281000137329102
2019-06-04,9.470000267028809
2019-06-05,9.350000381469727
2019-06-06,9.390000343322754
2019-06-07,9.800000190734863
2019-06-10,9.720000267028809
2019-06-11,9.729999542236328
2019-06-12,9.720000267028809
2019-06-13,9.850000381469727
2019-06-14,9.760000228881836
2019-06-17,10.020999908447266
2019-06-18,10.699999809265137
2019-06-19,10.600000381469727
2019-06-20,10.75
2019-06-21,10.739999771118164
2019-06-24,10.6899995803833
2019-06-25,10.640000343322754
2019-06-26,10.789999961853027
2019-06-27,10.789999961853027
2019-06-28,10.90999984741211
2019-07-01,10.949999809265137
2019-07-02,10.920000076293945
2019-07-03,10.960000038146973
2019-07-05,11.050000190734863
2019-07-08,10.960000038146973
2019-07-09,11.149999618530273
2019-07-10,11.079999923706055
2019-07-11,10.970000267028809
2019-07-12,10.979999542236328
2019-07-15,10.920000076293945
2019-07-16,11.0600004196167
2019-07-17,10.970000267028809
2019-07-18,10.899999618530273
2019-07-19,10.90999984741211
2019-07-22,10.899999618530273
2019-07-23,10.899999618530273
2019-07-24,10.729999542236328
2019-07-25,10.869999885559082
2019-07-26,10.880000114440918
2019-07-29,10.899999618530273
2019-07-30,10.779999732971191
2019-07-31,10.880000114440918
2019-08-01,10.84000015258789
2019-08-02,10.8100004196167
2019-08-05,10.529999732971191
2019-08-06,10.779999732971191
2019-08-07,10.600000381469727
2019-08-08,11.0
2019-08-09,10.949999809265137
2019-08-12,11.40999984741211
2019-08-13,11.789999961853027
2019-08-14,12.0
2019-08-15,12.09000015258789
2019-08-16,12.100000381469727
2019-08-19,12.15999984741211
2019-08-20,12.050000190734863
2019-08-21,12.130000114440918
2019-08-22,12.260000228881836
2019-08-23,12.289999961853027
2019-08-26,12.25
2019-08-27,12.3100004196167
2019-08-28,12.279999732971191
2019-08-29,12.359999656677246
2019-08-30,12.390000343322754
2019-09-03,12.25
2019-09-04,12.430000305175781
2019-09-05,12.420000076293945
2019-09-06,12.5
2019-09-09,12.350000381469727
2019-09-10,12.220000267028809
2019-09-11,12.149999618530273
2019-09-12,12.149999618530273
2019-09-13,12.166000366210938
2019-09-16,12.039999961853027
2019-09-17,11.850000381469727
2019-09-18,11.6899995803833
2019-09-19,12.503000259399414
2019-09-20,12.420000076293945
2019-09-23,12.260000228881836
2019-09-24,12.069999694824219
2019-09-25,12.0
2019-09-26,11.949999809265137
2019-09-27,11.890000343322754
2019-09-30,11.84000015258789
2019-10-01,11.979999542236328
2019-10-02,12.399999618530273
2019-10-03,12.449999809265137
2019-10-04,12.649999618530273
2019-10-07,13.0
2019-10-08,12.989999771118164
2019-10-09,13.449999809265137
2019-10-10,13.890000343322754
2019-10-11,13.920000076293945
2019-10-14,14.149999618530273
2019-10-15,13.59000015258789
2019-10-16,13.800000190734863
2019-10-17,13.5
2019-10-18,12.949999809265137
2019-10-21,12.630000114440918
2019-10-22,12.850000381469727
2019-10-23,12.949999809265137
2019-10-24,12.899999618530273
2019-10-25,12.800000190734863
2019-10-28,13.180000305175781
2019-10-29,13.34000015258789
2019-10-30,13.649999618530273
2019-10-31,13.640000343322754
2019-11-01,13.739999771118164
2019-11-04,13.890000343322754
2019-11-05,13.970000267028809
2019-11-06,13.880000114440918
2019-11-07,14.149999618530273
2019-11-08,14.710000038146973
2019-11-11,15.199999809265137
2019-11-12,15.140000343322754
2019-11-13,15.029999732971191
2019-11-14,14.84000015258789
2019-11-15,14.710000038146973
2019-11-18,14.180000305175781
2019-11-19,14.029999732971191
2019-11-20,14.239999771118164
2019-11-21,14.479999542236328
2019-11-22,14.670000076293945
2019-11-25,14.859999656677246
2019-11-26,14.699999809265137
2019-11-27,14.760000228881836
2019-11-29,14.6899995803833
2019-12-02,14.579999923706055
2019-12-03,14.3100004196167
2019-12-04,14.380000114440918
2019-12-05,14.4399995803833
2019-12-06,14.529999732971191
2019-12-09,14.520000457763672
2019-12-10,14.40999984741211
2019-12-11,14.4399995803833
2019-12-12,14.539999961853027
2019-12-13,14.84000015258789
2019-12-16,14.90999984741211
2019-12-17,14.760000228881836
2019-12-18,14.739999771118164
2019-12-19,14.869999885559082
2019-12-20,14.699999809265137
2019-12-23,14.630000114440918
2019-12-24,14.710000038146973
2019-12-26,14.84000015258789
2019-12-27,14.869999885559082
2019-12-30,14.619999885559082
2019-12-31,14.539999961853027
2020-01-02,14.6899995803833
2020-01-03,14.609999656677246
2020-01-06,14.489999771118164
2020-01-07,14.449999809265137
2020-01-08,14.420000076293945
2020-01-09,14.630000114440918
2020-01-10,14.800000190734863
2020-01-13,14.9399995803833
2020-01-14,14.880000114440918
2020-01-15,14.6899995803833
2020-01-16,14.84000015258789
2020-01-17,14.979999542236328
2020-01-21,15.3100004196167
2020-01-22,15.470000267028809
2020-01-23,15.270000457763672
2020-01-24,15.289999961853027
2020-01-27,15.119999885559082
2020-01-28,15.359999656677246
2020-01-29,15.279999732971191
2020-01-30,15.180000305175781
2020-01-31,15.1899995803833
2020-02-03,15.1899995803833
2020-02-04,15.5
2020-02-05,15.760000228881836
2020-02-06,16.0
2020-02-07,16.25
2020-02-10,16.18000030517578
2020-02-11,16.06999969482422
2020-02-12,16.100000381469727
2020-02-13,16.299999237060547
2020-02-14,16.34000015258789
2020-02-18,16.530000686645508
2020-02-19,16.6299991607666
2020-02-20,16.6299991607666
2020-02-21,16.549999237060547
2020-02-24,16.25
2020-02-25,16.25
2020-02-26,16.329999923706055
2020-02-27,16.049999237060547
2020-02-28,15.800000190734863
2020-03-02,15.899999618530273
2020-03-03,15.9399995803833
2020-03-04,16.190000534057617
2020-03-05,15.850000381469727
2020-03-06,15.619999885559082
2020-03-09,14.609999656677246
2020-03-10,15.069999694824219
2020-03-11,14.59000015258789
2020-03-12,13.779999732971191
2020-03-13,14.569999694824219
2020-03-16,13.260000228881836
2020-03-17,13.170000076293945
2020-03-18,12.0
2020-03-19,12.520000457763672
2020-03-20,12.579999923706055
2020-03-23,12.699999809265137
2020-03-24,13.260000228881836
2020-03-25,13.729999542236328
2020-03-26,14.270000457763672
2020-03-27,14.319999694824219
2020-03-30,14.1899995803833
2020-03-31,14.199999809265137
2020-04-01,14.0
2020-04-02,14.09000015258789
2020-04-03,13.979999542236328
2020-04-06,14.319999694824219
2020-04-07,14.859999656677246
2020-04-08,15.119999885559082
2020-04-09,15.170000076293945
2020-04-13,15.039999961853027
2020-04-14,15.420000076293945
2020-04-15,15.119999885559082
2020-04-16,15.199999809265137
2020-04-17,15.1899995803833
2020-04-20,15.0
2020-04-21,14.550000190734863
2020-04-22,14.770000457763672
2020-04-23,14.899999618530273
2020-04-24,15.050000190734863
2020-04-27,15.34000015258789
2020-04-28,15.5600004196167
2020-04-29,15.850000381469727
2020-04-30,15.84000015258789
2020-05-01,15.5
2020-05-04,15.489999771118164
2020-05-05,15.8100004196167
2020-05-06,15.930000305175781
2020-05-07,16.059999465942383
2020-05-08,16.25
2020-05-11,15.989999771118164
2020-05-12,15.800000190734863
2020-05-13,15.779999732971191
2020-05-14,15.520000457763672
2020-05-15,15.539999961853027
2020-05-18,16.0
2020-05-19,16.010000228881836
2020-05-20,16.31999969482422
2020-05-21,16.309999465942383
2020-05-22,16.559999465942383
2020-05-26,16.790000915527344
2020-05-27,17.190000534057617
2020-05-28,17.31999969482422
2020-05-29,17.389999389648438
2020-06-01,17.40999984741211
2020-06-02,17.399999618530273
2020-06-03,17.6200008392334
2020-06-04,17.690000534057617
2020-06-05,18.75
2020-06-08,18.899999618530273
2020-06-09,18.989999771118164
2020-06-10,19.0
2020-06-11,18.389999389648438
2020-06-12,18.270000457763672
2020-06-15,18.280000686645508
2020-06-16,18.670000076293945
2020-06-17,18.75
2020-06-18,18.75
2020-06-19,19.040000915527344
2020-06-22,19.149999618530273
2020-06-23,19.31999969482422
2020-06-24,19.06999969482422
2020-06-25,18.90999984741211
2020-06-26,18.809999465942383
2020-06-29,18.84000015258789
2020-06-30,18.690000534057617
2020-07-01,18.760000228881836
2020-07-02,19.020000457763672
2020-07-06,19.420000076293945
2020-07-07,19.31999969482422
2020-07-08,19.260000228881836
2020-07-09,19.219999313354492
2020-07-10,19.3700008392334
2020-07-13,19.440000534057617
2020-07-14,19.40999984741211
2020-07-15,19.690000534057617
2020-07-16,19.530000686645508
2020-07-17,19.610000610351562
2020-07-20,19.709999084472656
2020-07-21,19.979999542236328
2020-07-22,19.959999084472656
2020-07-23,19.950000762939453
2020-07-24,19.719999313354492
2020-07-27,19.649999618530273
2020-07-28,19.329999923706055
2020-07-29,19.15999984741211
2020-07-30,19.239999771118164
2020-07-31,19.299999237060547
2020-08-03,19.299999237060547
2020-08-04,19.479999542236328
2020-08-05,19.670000076293945
2020-08-06,19.8700008392334
2020-08-07,19.979999542236328
2020-08-10,20.1200008392334
2020-08-11,20.809999465942383
2020-08-12,20.770000457763672
2020-08-13,20.770000457763672
2020-08-14,21.059999465942383
2020-08-17,21.75
2020-08-18,21.979999542236328
2020-08-19,22.43000030517578
2020-08-20,22.299999237060547
2020-08-21,22.299999237060547
2020-08-24,22.790000915527344
2020-08-25,23.18000030517578
2020-08-26,23.34000015258789
2020-08-27,23.450000762939453
2020-08-28,23.6200008392334
2020-08-31,23.829999923706055
2020-09-01,24.09000015258789
2020-09-02,24.290000915527344
2020-09-03,24.100000381469727
2020-09-04,23.399999618530273
2020-09-08,23.239999771118164
2020-09-09,23.420000076293945
2020-09-10,23.420000076293945
2020-09-11,23.280000686645508
2020-09-14,23.329999923706055
2020-09-15,23.709999084472656
2020-09-16,24.280000686645508
2020-09-17,24.209999084472656
2020-09-18,24.719999313354492
2020-09-21,24.389999389648438
2020-09-22,23.90999984741211
2020-09-23,24.3700008392334
2020-09-24,23.6299991607666
2020-09-25,23.899999618530273
2020-09-28,24.06999969482422
2020-09-29,24.010000228881836
2020-09-30,23.969999313354492
2020-10-01,24.31999969482422
2020-10-02,24.3799991607666
2020-10-05,24.760000228881836
2020-10-06,25.469999313354492
2020-10-07,25.739999771118164
2020-10-08,25.84000015258789
2020-10-09,26.010000228881836
2020-10-12,26.350000381469727
2020-10-13,27.110000610351562
2020-10-14,27.239999771118164
2020-10-15,27.09000015258789
2020-10-16,28.40999984741211
2020-10-19,28.350000381469727
2020-10-20,28.479999542236328
2020-10-21,28.549999237060547
2020-10-22,28.600000381469727
2020-10-23,29.139999389648438
2020-10-26,28.139999389648438
2020-10-27,28.170000076293945
2020-10-28,27.860000610351562
2020-10-29,27.719999313354492
2020-10-30,26.850000381469727
2020-11-02,27.329999923706055
2020-11-03,28.25
2020-11-04,28.860000610351562
2020-11-05,30.489999771118164
2020-11-06,31.010000228881836
2020-11-09,30.280000686645508
2020-11-10,30.020000457763672
2020-11-11,31.59000015258789
2020-11-12,31.93000030517578
2020-11-13,32.11000061035156
2020-11-16,33.619998931884766
2020-11-17,34.619998931884766
2020-11-18,32.880001068115234
2020-11-19,34.70000076293945
2020-11-20,34.02000045776367
2020-11-23,35.09000015258789
2020-11-24,34.68000030517578
2020-11-25,34.41999816894531
2020-11-27,36.029998779296875
2020-11-30,36.869998931884766
2020-12-01,37.869998931884766
2020-12-02,39.349998474121094
2020-12-03,40.54999923706055
2020-12-04,42.439998626708984
2020-12-07,43.970001220703125
2020-12-08,43.66999816894531
2020-12-09,42.91999816894531
2020-12-10,42.720001220703125
2020-12-11,45.5
2020-12-14,43.720001220703125
2020-12-15,41.34000015258789
2020-12-16,46.279998779296875
2020-12-17,44.68000030517578
2020-12-18,44.790000915527344
2020-12-21,45.5099983215332
2020-12-22,49.970001220703125
2020-12-23,50.939998626708984
2020-12-24,52.04999923706055
2020-12-28,51.70000076293945
2020-12-29,51.54999923706055
2020-12-30,51.66999816894531
2020-12-31,51.310001373291016
2021-01-04,49.970001220703125
2021-01-05,49.83000183105469
2021-01-06,51.13999938964844
2021-01-07,50.0099983215332
2021-01-08,51.02000045776367
2021-01-11,49.88999938964844
2021-01-12,49.18000030517578
2021-01-13,49.22999954223633
2021-01-14,52.59000015258789
2021-01-15,50.810001373291016
2021-01-19,52.15999984741211
2021-01-20,51.470001220703125
2021-01-21,53.099998474121094
2021-01-22,51.70000076293945
2021-01-25,51.04999923706055
2021-01-26,50.34000015258789
2021-01-27,49.54999923706055
2021-01-28,52.33000183105469
2021-01-29,50.08000183105469
2021-02-01,51.81999969482422
2021-02-02,49.90999984741211
2021-02-03,49.61000061035156
2021-02-04,49.029998779296875
2021-02-05,48.40999984741211
2021-02-08,56.849998474121094
2021-02-09,54.58000183105469
2021-02-10,56.04999923706055
2021-02-11,59.0
2021-02-12,59.380001068115234
2021-02-16,60.22999954223633
2021-02-17,58.349998474121094
2021-02-18,56.5
2021-02-19,56.869998931884766
2021-02-22,55.84000015258789
2021-02-23,54.29999923706055
2021-02-24,53.900001525878906
2021-02-25,54.47999954223633
2021-02-26,53.9900016784668
2021-03-01,56.04999923706055
2021-03-02,54.83000183105469
2021-03-03,52.72999954223633
2021-03-04,50.02000045776367
2021-03-05,49.0099983215332
2021-03-08,48.7400016784668
2021-03-09,52.099998474121094
2021-03-10,51.97999954223633
2021-03-11,53.290000915527344
2021-03-12,52.68000030517578
2021-03-15,52.18000030517578
2021-03-16,53.06999969482422
2021-03-17,52.790000915527344
2021-03-18,51.72999954223633
2021-03-19,52.779998779296875
2021-03-22,52.720001220703125
2021-03-23,51.36000061035156
2021-03-24,50.84000015258789
2021-03-25,51.38999938964844
2021-03-26,51.900001525878906
2021-03-29,51.380001068115234
2021-03-30,51.34000015258789
2021-03-31,53.36000061035156
2021-04-01,56.61000061035156
2021-04-05,56.25
2021-04-06,56.310001373291016
2021-04-07,57.380001068115234
2021-04-08,55.7400016784668
2021-04-09,53.59000015258789
2021-04-12,52.060001373291016
2021-04-13,51.84000015258789
2021-04-14,51.380001068115234
2021-04-15,50.220001220703125
2021-04-16,50.61000061035156
2021-04-19,49.34000015258789
2021-04-20,47.41999816894531
2021-04-21,48.959999084472656
2021-04-22,47.90999984741211
2021-04-23,50.560001373291016
2021-04-26,52.560001373291016
2021-04-27,51.189998626708984
2021-04-28,51.220001220703125
2021-04-29,50.029998779296875
2021-04-30,50.279998779296875
2021-05-03,49.25
2021-05-04,47.95000076293945
2021-05-05,49.04999923706055
2021-05-06,47.790000915527344
2021-05-07,47.619998931884766
2021-05-10,46.459999084472656
2021-05-11,45.7400016784668
2021-05-12,45.06999969482422
2021-05-13,45.04999923706055
2021-05-14,46.029998779296875
2021-05-17,45.619998931884766
2021-05-18,45.310001373291016
2021-05-19,45.349998474121094
2021-05-20,45.720001220703125
2021-05-21,45.86000061035156
2021-05-24,46.5
2021-05-25,46.369998931884766
2021-05-26,46.72999954223633
2021-05-27,47.25
2021-05-28,50.81999969482422
2021-06-01,52.70000076293945
2021-06-02,53.099998474121094
2021-06-03,52.810001373291016
2021-06-04,55.099998474121094
2021-06-07,54.779998779296875
2021-06-08,54.84000015258789
2021-06-09,56.349998474121094
2021-06-10,56.63999938964844
2021-06-11,58.79999923706055
2021-06-14,59.47999954223633
2021-06-15,61.849998474121094
2021-06-16,61.36000061035156
2021-06-17,61.599998474121094
2021-06-18,60.68000030517578
2021-06-21,61.68000030517578
2021-06-22,61.349998474121094
2021-06-23,61.400001525878906
2021-06-24,63.27000045776367
2021-06-25,64.1500015258789
2021-06-28,64.05000305175781
2021-06-29,63.84000015258789
2021-06-30,65.1500015258789
2021-07-01,65.61000061035156
2021-07-02,65.62000274658203
2021-07-06,67.45999908447266
2021-07-07,67.47000122070312
2021-07-08,63.349998474121094
2021-07-09,64.25
2021-07-12,64.76000213623047
2021-07-13,64.22000122070312
2021-07-14,63.959999084472656
2021-07-15,63.38999938964844
2021-07-16,62.630001068115234
2021-07-19,61.5
2021-07-20,62.650001525878906
2021-07-21,64.69999694824219
2021-07-22,64.62999725341797
2021-07-23,65.0999984741211
2021-07-26,65.04000091552734
2021-07-27,63.06999969482422
2021-07-28,63.189998626708984
2021-07-29,63.2599983215332
2021-07-30,63.06999969482422
2021-08-02,63.099998474121094
2021-08-03,63.81999969482422
2021-08-04,63.77000045776367
2021-08-05,64.33999633789062
2021-08-06,64.55999755859375
2021-08-09,67.37999725341797
2021-08-10,66.25
2021-08-11,64.37999725341797
2021-08-12,64.5999984741211
2021-08-13,64.54000091552734
2021-08-16,64.13999938964844
2021-08-17,63.15999984741211
2021-08-18,60.90999984741211
2021-08-19,59.849998474121094
2021-08-20,60.25
2021-08-23,63.150001525878906
2021-08-24,64.18000030517578
2021-08-25,63.9900016784668
2021-08-26,63.349998474121094
2021-08-27,64.06999969482422
2021-08-30,64.72000122070312
2021-08-31,64.43000030517578
2021-09-01,64.33999633789062
2021-09-02,63.790000915527344
2021-09-03,63.45000076293945
2021-09-07,62.540000915527344
2021-09-08,62.130001068115234
2021-09-09,62.0
2021-09-10,61.099998474121094
2021-09-13,60.97999954223633
2021-09-14,60.439998626708984
2021-09-15,61.04999923706055
2021-09-16,60.86000061035156
2021-09-17,61.529998779296875
2021-09-20,60.15999984741211
2021-09-21,61.400001525878906
2021-09-22,62.790000915527344
2021-09-23,64.48999786376953
2021-09-24,64.52999877929688
2021-09-27,64.30000305175781
2021-09-28,62.72999954223633
2021-09-29,62.75
2021-09-30,62.790000915527344
2021-10-01,63.18000030517578
2021-10-04,62.040000915527344
2021-10-05,62.9900016784668
2021-10-06,63.59000015258789
2021-10-07,64.27999877929688
2021-10-08,64.05999755859375
2021-10-11,63.22999954223633
2021-10-12,62.720001220703125
2021-10-13,62.90999984741211
2021-10-14,64.2300033569336
2021-10-15,63.29999923706055
2021-10-18,64.2300033569336
2021-10-19,65.7300033569336
2021-10-20,65.93000030517578
2021-10-21,66.6500015258789
2021-10-22,65.94000244140625
2021-10-25,66.62000274658203
2021-10-26,66.3499984741211
2021-10-27,65.55000305175781
2021-10-28,66.0199966430664
2021-10-29,66.69000244140625
2021-11-01,67.33000183105469
2021-11-02,69.08000183105469
2021-11-03,70.08000183105469
2021-11-04,70.16999816894531
2021-11-05,70.0
2021-11-08,71.43000030517578
2021-11-09,70.31999969482422
2021-11-10,68.81999969482422
2021-11-11,69.13999938964844
2021-11-12,69.94999694824219
2021-11-15,70.19000244140625
2021-11-16,70.94000244140625
2021-11-17,70.79000091552734
2021-11-18,71.19999694824219
2021-11-19,71.26000213623047
2021-11-22,70.11000061035156
